iter	MultiClass
478	0.3931461945
479	0.3930296822
480	0.3929645094
481	0.3928795749
482	0.3927993749
483	0.3926390161
484	0.3925071472
485	0.3922311818
486	0.3922196541
487	0.3920984072
488	0.392012608
489	0.3919620096
490	0.3918696231
491	0.3918373455
492	0.3917984806
493	0.3917284086
494	0.3916284468
495	0.391437416
496	0.3912409507
497	0.3911473292
498	0.39111007
499	0.3910406154
500	0.3909039296
501	0.3908166895
502	0.3905863821
503	0.390475222
504	0.3902807329
505	0.3902145309
506	0.3901202918
507	0.3899726546
508	0.3898941014
509	0.3898113489
510	0.3897914224
511	0.3897214738
512	0.3895882875
513	0.3894709518
514	0.3894119134
515	0.3893536161
516	0.3891679375
517	0.3890705694
518	0.3890254054
519	0.3890153599
520	0.3889438057
521	0.3888068728
522	0.3887934513
523	0.3885732307
524	0.3884379035
525	0.3883682019
526	0.3882480255
527	0.3880798443
528	0.387956086
529	0.3878289929
530	0.3876939539
531	0.3875530275
532	0.3874250287
533	0.3873796177
534	0.3872325569
535	0.3871541684
536	0.3871117217
537	0.3870355564
538	0.3869816643
539	0.3867746183
540	0.3866757269
541	0.386627187
542	0.3865315069
543	0.3864611055
544	0.3862613877
545	0.3860550827
546	0.3858763207
547	0.3857375764
548	0.3856764795
549	0.3856111832
550	0.3852683159
551	0.3852485953
552	0.3851269367
553	0.385064687
554	0.3850405199
555	0.3849527034
556	0.3848410904
557	0.3848253633
558	0.3847063396
559	0.3845666895
560	0.3844234164
561	0.3843531385
562	0.3843117211
563	0.3841805109
564	0.3840776672
565	0.3839539912
566	0.383940405
567	0.3838856071
568	0.3838650631
569	0.3838074245
570	0.3837469452
571	0.3836342617
572	0.3834386198
573	0.3833881037
574	0.3833644307
575	0.3832928765
576	0.3832076537
577	0.382838355
578	0.3827786579
579	0.3826226632
580	0.382583016
581	0.3824704561
582	0.3823092739
583	0.3822617632
584	0.3822249569
585	0.3821675241
586	0.3820615103
587	0.3819583372
588	0.3818494826
589	0.3816267506
590	0.3814549464
591	0.3812653154
592	0.3811758932
593	0.3810750669
594	0.3809008748
595	0.3807889736
596	0.3805555784
597	0.3805215305
598	0.380411729
599	0.3802940227
600	0.380235396
601	0.3801664767
602	0.3800031537
603	0.3799313524
604	0.3799057856
605	0.3797581896
606	0.379747403
607	0.379716484
608	0.3794753488
609	0.3793818508
610	0.3792066294
611	0.3791686291
612	0.379113996
613	0.3790884291
614	0.3790138695
615	0.3789024212
616	0.3787541253
617	0.3786623564
618	0.3786029063
619	0.3784379776
620	0.378347238
621	0.3782718961
622	0.3781942487
623	0.3781085318
624	0.3780270967
625	0.3778649676
626	0.3777190596
627	0.3775956307
628	0.3774547043
629	0.3774112283
630	0.3773993301
631	0.3772511165
632	0.3771249704
633	0.3770218796
634	0.3767953599
635	0.3767316693
636	0.3767063083
637	0.3765442203
638	0.3764722544
639	0.3764053113
640	0.3763142835
641	0.3762446643
642	0.3760774712
643	0.375924976
644	0.3759020852
645	0.3757627645
646	0.3756487636
647	0.3755960654
648	0.375531222
649	0.3754836702
650	0.375467202
651	0.3753954831
652	0.3752935863
653	0.3752074989
654	0.3751885606
655	0.3751628702
656	0.3750973269
657	0.3749253992
658	0.3748447052
659	0.3747765269
660	0.3746508748
661	0.3746162093
662	0.3745216408
663	0.3744404939
664	0.3744322598
665	0.3743676223
666	0.3742709541
667	0.3741397028
668	0.3740890632
669	0.3737889719
670	0.3736619612
671	0.3734675132
672	0.3734150621
673	0.373351495
674	0.3732264192
675	0.3731491835
676	0.3729982116
677	0.3728756472
678	0.372698779
679	0.3725889364
680	0.3725348384
681	0.3724851869
682	0.3722969969
683	0.3722502684
684	0.3722216962
685	0.3721477952
686	0.3720775173
687	0.3719921299
688	0.3717989171
689	0.3717379025
690	0.3716461748
691	0.3715239809
692	0.3714996904
693	0.3713692213
694	0.3713577348
695	0.3713154116
696	0.3712347175
697	0.3711865481
698	0.371004616
699	0.3709705681
700	0.3707752556
701	0.3706501798
702	0.3706168318
703	0.3704763171
704	0.37041275
705	0.3703423486
706	0.3702767641
707	0.3701329146
708	0.3700415574
709	0.3699747378
710	0.3698095621
711	0.3697808251
712	0.3695596988
713	0.36932688
714	0.3693040304
715	0.3692866565
716	0.3691530173
717	0.3690755757
718	0.3689123762
719	0.3688587723
720	0.3686767578
721	0.3685102646
722	0.3683837891
723	0.3683058534
724	0.368147759
725	0.3680717584
726	0.3680407159
727	0.3680081913
728	0.3679920525
729	0.367948206
730	0.3679130876
731	0.3678464738
732	0.3677512878
733	0.3676521083
734	0.3675087528
735	0.3673869295
736	0.3672672059
737	0.367209732
738	0.3671332785
739	0.36704328
740	0.3670260296
741	0.3668739872
742	0.3668216596
743	0.3666735284
744	0.3665654149
745	0.3664621594
746	0.3663315257
747	0.3662555662
748	0.3661163279
749	0.3660584834
750	0.3658945839
751	0.3658597538
752	0.3657776599
753	0.3656148721
754	0.3655045353
755	0.3654337222
756	0.3653857587
757	0.3652984362
758	0.3652601477
759	0.3652288993
760	0.3651111519
761	0.365062612
762	0.3649934045
763	0.3648420208
764	0.3647136926
765	0.3646064025
766	0.3645456761
767	0.3645175567
768	0.3643630853
769	0.3640935425
770	0.3639911105
771	0.3639415001
772	0.3638507193
773	0.3637915986
774	0.3636393092
775	0.3635760302
776	0.3635278197
777	0.3633833527
778	0.3633091635
779	0.3631168977
780	0.3630927718
781	0.363055142
782	0.362992563
783	0.3628156948
784	0.3627922277
785	0.3625903691
786	0.3624904485
787	0.3624442141
788	0.3624234642
789	0.3622377032
790	0.362167343
791	0.3621055873
792	0.3618904307
793	0.3617507806
794	0.3616758504
795	0.3615862636
796	0.3615172208
797	0.361419688
798	0.3613418759
799	0.3612944888
800	0.3611773177
801	0.3610648401
802	0.3609618729
803	0.3609455282
804	0.3609329713
805	0.3609172442
806	0.3608430962
807	0.3607120919
808	0.3606250988
809	0.3605376117
810	0.3604945062
811	0.360479232
812	0.3604222521
813	0.3603311008
814	0.3601743238
815	0.3601401935
816	0.3600648928
817	0.3599892216
818	0.3597848516
819	0.3597626607
820	0.3597330592
821	0.3596726622
822	0.3596332209
823	0.3595546677
824	0.3594566821
825	0.3592983407
826	0.3592813373
827	0.359273062
828	0.3592215167
829	0.3591892802
830	0.3591030282
831	0.3590730561
832	0.3590271511
833	0.3590161586
834	0.3589916622
835	0.3588778671
836	0.3588229458
837	0.3587691772
838	0.3586157762
839	0.3584188169
840	0.3583512974
841	0.3583320296
842	0.3582827074
843	0.358256029
844	0.358145157
845	0.3580047247
846	0.3578498827
847	0.3578355966
848	0.3577316413
849	0.3576196166
850	0.3575027337
851	0.3574843305
852	0.3573975844
853	0.3573159435
854	0.3572066772
855	0.3571561611
856	0.3571143319
857	0.3570905766
858	0.3570108706
859	0.3568878534
860	0.3567620366
861	0.3566528938
862	0.3566006897
863	0.3565164962
864	0.3563349346
865	0.356209406
866	0.3561851566
867	0.356067862
868	0.3560264446
869	0.3559821452
870	0.3559192368
871	0.355850194
872	0.3558416305
873	0.355724089
874	0.3556228509
875	0.3555956784
876	0.3554517466
877	0.3553398454
878	0.3552811775
879	0.3552582868
880	0.3552063709
881	0.3551353519
882	0.3550703438
883	0.3550236977
884	0.3549101497
885	0.3548695968
886	0.3548436594
887	0.354793802
888	0.3546689733
889	0.354505362
890	0.3544302672
891	0.3543016096
892	0.3542098819
893	0.3541451208
894	0.3540008185
895	0.3538752487
896	0.3537267469
897	0.3535246825
898	0.3534227033
899	0.3533339811
900	0.353204953
901	0.3531298169
902	0.3530085289
903	0.3529315402
904	0.3528994684
905	0.3528199271
906	0.3526859997
907	0.3526339192
908	0.3525479965
909	0.3525131663
910	0.3524635559
911	0.3523899844
912	0.3523059967
913	0.35221958
914	0.3521892786
915	0.3519560481
916	0.3518804592
917	0.3517884433
918	0.3516579742
919	0.3516072934
920	0.3513488667
921	0.3512848878
922	0.3512777242
923	0.3512418647
924	0.3511773918
925	0.3511175712
926	0.3510798179
927	0.3510120102
928	0.3510024587
929	0.350799365
930	0.3507285107
931	0.3506931041
932	0.3506028997
933	0.3504161507
934	0.3501900427
935	0.350100497
936	0.3499015615
937	0.3497856256
938	0.3496367533
939	0.3494642492
940	0.3494510747
941	0.3494261666
942	0.3493990353
943	0.3493339037
944	0.3492967268
945	0.3491919069
946	0.3491241815
947	0.3490655137
948	0.3490084515
949	0.3489175883
950	0.3488397762
951	0.3487720921
952	0.348620132
