A;RTSALEDATA;273;20250421 01:36;VALNET;
B;273;409523;1;20250421 01:36;;;227;CRAIGIE RD;CRAIGIE;2632;22.19;H;20250328;20250414;650000;RU1;R;RESIDENCE;;SOM;;0;AU976043;
C;273;409523;1;20250421 01:36;299/756837;
D;273;409523;1;20250421 01:36;P;;;;;;
D;273;409523;1;20250421 01:36;P;;;;;;
D;273;409523;1;20250421 01:36;V;;;;;;
D;273;409523;1;20250421 01:36;V;;;;;;
B;273;2932810;2;20250421 01:36;;;41;SNOWY CREEK AVE;COOMA;2630;1.193;H;20250306;20250414;925000;R5;R;RESIDENCE;;LCO;;0;AU979055;
C;273;2932810;2;20250421 01:36;9/1043933;
D;273;2932810;2;20250421 01:36;P;;;;;;
D;273;2932810;2;20250421 01:36;P;;;;;;
D;273;2932810;2;20250421 01:36;V;;;;;;
D;273;2932810;2;20250421 01:36;V;;;;;;
B;273;442954;3;20250421 01:36;;;39;BLIGH ST;COOMA;2630;765.1;M;20250313;20250411;735000;R2;R;RESIDENCE;;CR2;;0;AU972748;
C;273;442954;3;20250421 01:36;1/222652;
D;273;442954;3;20250421 01:36;P;;;;;;
D;273;442954;3;20250421 01:36;P;;;;;;
D;273;442954;3;20250421 01:36;V;;;;;;
D;273;442954;3;20250421 01:36;V;;;;;;
B;273;443065;4;20250421 01:36;;;24;BRADLEY ST;COOMA;2630;665.4;M;20250228;20250414;549000;R2;R;RESIDENCE;;CR2;;0;AU979052;
C;273;443065;4;20250421 01:36;21/634358;
D;273;443065;4;20250421 01:36;P;;;;;;
D;273;443065;4;20250421 01:36;V;;;;;;
D;273;443065;4;20250421 01:36;V;;;;;;
B;273;443096;5;20250421 01:36;;;9;BRADLEY ST;COOMA;2630;602;M;20250320;20250414;565000;R2;R;RESIDENCE;;CR2;;0;AU975136;
C;273;443096;5;20250421 01:36;A/386743;
D;273;443096;5;20250421 01:36;P;;;;;;
D;273;443096;5;20250421 01:36;V;;;;;;
D;273;443096;5;20250421 01:36;V;;;;;;
B;273;443429;6;20250421 01:36;;;7;CROMWELL ST;COOMA;2630;790.4;M;20250317;20250414;470000;R2;R;RESIDENCE;;CR2;;0;AU976630;
C;273;443429;6;20250421 01:36;B/403124;
D;273;443429;6;20250421 01:36;P;;;;;;
D;273;443429;6;20250421 01:36;P;;;;;;
D;273;443429;6;20250421 01:36;V;;;;;;
B;273;443481;7;20250421 01:36;;;42;CULEY AVE;COOMA;2630;2024;M;20250304;20250415;720000;R2;R;RESIDENCE;;CR2;;0;AU982365;
C;273;443481;7;20250421 01:36;7/2386;
D;273;443481;7;20250421 01:36;P;;;;;;
D;273;443481;7;20250421 01:36;P;;;;;;
D;273;443481;7;20250421 01:36;V;;;;;;
B;273;444892;8;20250421 01:36;;;4;ORANA AVE;COOMA;2630;923.2;M;20250307;20250410;360000;R2;R;RESIDENCE;;CR2;;0;AU968747;
C;273;444892;8;20250421 01:36;397/209291;
D;273;444892;8;20250421 01:36;P;;;;;;
