A;RTSALEDATA;240;20250623 01:10;VALNET;
B;240;2637109;1;20250623 01:10;;;118;FEDERATION ST;GILGANDRA;2827;2.025;H;20250320;20250612;667000;R5;R;RESIDENCE;;RRB;;;AV140249;
C;240;2637109;1;20250623 01:10;3/778604;
D;240;2637109;1;20250623 01:10;P;;;;;;
D;240;2637109;1;20250623 01:10;P;;;;;;
D;240;2637109;1;20250623 01:10;V;;;;;;
B;240;2637216;2;20250623 01:10;;;27;CASTLEREAGH ST;GILGANDRA;2827;764.3;M;20250514;20250613;330000;E3;R;RESIDENCE;;BBB;;;AV144486;
C;240;2637216;2;20250623 01:10;221/599242;
D;240;2637216;2;20250623 01:10;P;;;;;;
D;240;2637216;2;20250623 01:10;V;;;;;;
D;240;2637216;2;20250623 01:10;V;;;;;;
Z;12;2;2;6;
