A;248;20020102 13:39;PTHIRLWELL;
B;248;2660616;1;20020102 13:39;;;;FORBES ST;DEEPWATER;2371;2023;M;20010910;20011123;1000;Z;V;VACANT LAND;;VD;;;8160830;
C;248;2660616;1;20020102 13:39;12/29/758344;
D;248;2660616;1;20020102 13:39;P;;;;;;
D;248;2660616;1;20020102 13:39;P;;;;;;
D;248;2660616;1;20020102 13:39;V;;;;;;
B;248;2660680;2;20020102 13:39;;;;SEVERN ST;DEEPWATER;2371;1005;M;20010808;20010917;80000;Z;R;RESIDENCE;;VD;;;8186407;
C;248;2660680;2;20020102 13:39;1/12/758344;
D;248;2660680;2;20020102 13:39;P;;;;;;
D;248;2660680;2;20020102 13:39;V;;;;;;
B;248;2661402;3;20020102 13:39;;;;VILLAGE OF RED RANGE;RED RANGE;2370;8093;M;19990823;20011121;40000;Z;R;RESIDENCE;;VR;;;8210209;
C;248;2661402;3;20020102 13:39;4, 5, 6, 7/9/758873;
D;248;2661402;3;20020102 13:39;P;;;;;;
D;248;2661402;3;20020102 13:39;V;;;;;;
B;248;2661793;4;20020102 13:39;;;;IRBY ST;EMMAVILLE;2371;841;M;20011031;20011130;57000;Z;R;RESIDENCE;;VE;;;8177108;
C;248;2661793;4;20020102 13:39;8//667128;
D;248;2661793;4;20020102 13:39;P;;;;;;
D;248;2661793;4;20020102 13:39;V;;;;;;
B;248;2879933;5;20020102 13:39;;;;FORBES ST;DEEPWATER;2371;1062;M;20010420;20010509;2000;;V;VACANT LAND;;;AV;;8041601;
C;248;2879933;5;20020102 13:39;1/8/758344;
D;248;2879933;5;20020102 13:39;P;;;;;;
B;248;2879944;6;20020102 13:39;;;;FORBES ST;DEEPWATER;2371;1062;M;20011112;20011112;2000;;V;VACANT LAND;;;;;8201753;
C;248;2879944;6;20020102 13:39;11/8/758344;
D;248;2879944;6;20020102 13:39;P;;;;;;
B;248;2879945;7;20020102 13:39;;;;FORBES ST;DEEPWATER;2371;1062;M;20010729;20010830;2000;;V;VACANT LAND;;;AV;;8041559;
C;248;2879945;7;20020102 13:39;12/8/758344;
D;248;2879945;7;20020102 13:39;P;;;;;;
B;248;2879984;8;20020102 13:39;;;;GRAFTON RD;GLEN INNES;2370;2.85;H;20010810;20010921;52000;;V;VACANT LAND;;;RV;;7988064;
C;248;2879984;8;20020102 13:39;4//1029694;
D;248;2879984;8;20020102 13:39;P;;;;;;
D;248;2879984;8;20020102 13:39;P;;;;;;
B;248;2879990;9;20020102 13:39;;;;TENTERFIELD ST;DEEPWATER;2371;3.66;H;20010618;20011017;22000;;3;VACANT LAND-LOT 1 ON;;;RV;;8065673;
C;248;2879990;9;20020102 13:39;1, 2//542366;
D;248;2879990;9;20020102 13:39;P;;;;;;
Z;35;9;9;15;
