A;219;20030501 12:50;PBARBER;
D;219;2351545;8;20030501 12:50;P;;;;;;
D;219;2351545;8;20030501 12:50;P;;;;;;
D;219;2351545;8;20030501 12:50;P;;;;;;
D;219;2351545;8;20030501 12:50;V;;;;;;
D;219;2351545;8;20030501 12:50;V;;;;;;
B;219;2351558;9;20030501 12:50;;;69;CHESTNUT DR;GLOSSODIA;2756;1.012;H;20030218;20030403;450000;A;R;RESIDENCE;;AC;;;9543963;
C;219;2351558;9;20030501 12:50;285//214757;
D;219;2351558;9;20030501 12:50;P;;;;;;
D;219;2351558;9;20030501 12:50;P;;;;;;
D;219;2351558;9;20030501 12:50;V;;;;;;
D;219;2351558;9;20030501 12:50;V;;;;;;
B;219;2352343;10;20030501 12:50;;;0;WHEENY CREEK RD;KURRAJONG;2758;16.19;H;20021105;20021210;155000;P;V;VACANT LAND;;QZ;;;9227249;
C;219;2352343;10;20030501 12:50;58//751632 PH COLO LOT 58 DP 751632;
D;219;2352343;10;20030501 12:50;P;;;;;;
D;219;2352343;10;20030501 12:50;P;;;;;;
D;219;2352343;10;20030501 12:50;V;;;;;;
B;219;2352762;11;20030501 12:50;;;43;COURT ST;WINDSOR;2756;;;20030225;20030410;342500;A;R;RESIDENCE;;BB;;;9544952;
C;219;2352762;11;20030501 12:50;15/10/759096;
D;219;2352762;11;20030501 12:50;P;;;;;;
D;219;2352762;11;20030501 12:50;P;;;;;;
D;219;2352762;11;20030501 12:50;V;;;;;;
B;219;2353552;12;20030501 12:50;;;20;DORRINGTON CRES;SOUTH WINDSOR;2756;756;M;20020921;20030122;430000;A;R;RESIDENCE;;BA;;;9553425;
C;219;2353552;12;20030501 12:50;12//880796;
D;219;2353552;12;20030501 12:50;P;;;;;;
D;219;2353552;12;20030501 12:50;P;;;;;;
D;219;2353552;12;20030501 12:50;V;;;;;;
D;219;2353552;12;20030501 12:50;V;;;;;;
B;219;2353738;13;20030501 12:50;;;9;DUCKER AVE;HOBARTVILLE;2753;;;20030312;20030411;267500;A;R;RESIDENCE;;AS;;;9540785;
C;219;2353738;13;20030501 12:50;2//530648;
D;219;2353738;13;20030501 12:50;P;;;;;;
D;219;2353738;13;20030501 12:50;P;;;;;;
D;219;2353738;13;20030501 12:50;V;;;;;;
D;219;2353738;13;20030501 12:50;V;;;;;;
B;219;2354469;14;20030501 12:50;;;8;EWING PL;BLIGH PARK;2756;586.7;M;20030201;20030317;299000;A;R;RESIDENCE;;BA;;;9536575;
C;219;2354469;14;20030501 12:50;1470//805098;
D;219;2354469;14;20030501 12:50;P;;;;;;
D;219;2354469;14;20030501 12:50;P;;;;;;
D;219;2354469;14;20030501 12:50;V;;;;;;
B;219;2354700;15;20030501 12:50;;2;;FITZGERALD ST;WINDSOR;2756;;;20030219;20030402;247000;;3;TOWNHOUSE;2;;;;9529840;
C;219;2354700;15;20030501 12:50;2//SP 41024;
D;219;2354700;15;20030501 12:50;P;;;;;;
D;219;2354700;15;20030501 12:50;V;;;;;;
D;219;2354700;15;20030501 12:50;V;;;;;;
B;219;2356298;16;20030501 12:50;;2;19;GRAND PDE;GLOSSODIA;2756;;;20030220;20030320;370000;;R;RESIDENCE;2;;;;9524215;
C;219;2356298;16;20030501 12:50;2//SP 50688;
D;219;2356298;16;20030501 12:50;P;;;;;;
D;219;2356298;16;20030501 12:50;P;;;;;;
D;219;2356298;16;20030501 12:50;P;;;;;;
D;219;2356298;16;20030501 12:50;V;;;;;;
B;219;2356574;17;20030501 12:50;;;42;GRIFFINS RD;TENNYSON;2754;2.023;H;20030224;20030407;685000;R;R;RESIDENCE;;HK;;;9530124;
C;219;2356574;17;20030501 12:50;28//249442;
D;219;2356574;17;20030501 12:50;P;;;;;;
D;219;2356574;17;20030501 12:50;V;;;;;;
B;219;2356939;18;20030501 12:50;;;137;GROSE VALE RD;GROSE VALE;2753;4047;M;20021016;20030124;510000;R;R;RESIDENCE;;GS;;;9323568;
C;219;2356939;18;20030501 12:50;5//239859 LOT 5 DP 239859 SUBJ E'MENT FOR PIPELINE;
D;219;2356939;18;20030501 12:50;P;;;;;;
D;219;2356939;18;20030501 12:50;P;;;;;;
D;219;2356939;18;20030501 12:50;V;;;;;;
B;219;2357150;19;20030501 12:50;;;79;GUARDIAN CRES;BLIGH PARK;2756;494.8;M;20030302;20030414;295000;A;R;RESIDENCE;;AZ;;;9550062;
C;219;2357150;19;20030501 12:50;1111//791978;
D;219;2357150;19;20030501 12:50;P;;;;;;
D;219;2357150;19;20030501 12:50;V;;;;;;
D;219;2357150;19;20030501 12:50;V;;;;;;
B;219;2357214;20;20030501 12:50;;;9;HALE CRES;SOUTH WINDSOR;2756;560.8;M;20030212;20030326;240000;A;R;RESIDENCE;;AV;;;9521966;
C;219;2357214;20;20030501 12:50;108//263057;
D;219;2357214;20;20030501 12:50;P;;;;;;
D;219;2357214;20;20030501 12:50;V;;;;;;
B;219;2357417;21;20030501 12:50;;2;;HANNABUS PL HOUSE NO: LOT 11;MULGRAVE;2756;;;20030303;20030407;280000;;3;INDUSTRIAL;2;;;;9524761;
C;219;2357417;21;20030501 12:50;2//SP 38038;
D;219;2357417;21;20030501 12:50;P;;;;;;
D;219;2357417;21;20030501 12:50;P;;;;;;
D;219;2357417;21;20030501 12:50;V;;;;;;
D;219;2357417;21;20030501 12:50;V;;;;;;
D;219;2357417;21;20030501 12:50;V;;;;;;
D;219;2357417;21;20030501 12:50;V;;;;;;
B;219;2357514;22;20030501 12:50;;;19;HARRADINE CRES;BLIGH PARK;2756;632.1;M;20030303;20030414;295000;A;R;RESIDENCE;;AY;;;9538634;
C;219;2357514;22;20030501 12:50;306//735023;
D;219;2357514;22;20030501 12:50;P;;;;;;
D;219;2357514;22;20030501 12:50;P;;;;;;
D;219;2357514;22;20030501 12:50;V;;;;;;
B;219;2357703;23;20030501 12:50;;1;1 B;HAYMAN ST;NORTH RICHMOND;2754;;;20030314;20030417;245000;;R;RESIDENCE;1;;;;9552591;
C;219;2357703;23;20030501 12:50;1//SP 49234;
D;219;2357703;23;20030501 12:50;P;;;;;;
D;219;2357703;23;20030501 12:50;V;;;;;;
D;219;2357703;23;20030501 12:50;V;;;;;;
B;219;2357977;24;20030501 12:50;;;12;HOBART ST;RICHMOND;2753;638.6;M;20030220;20030403;260000;A;R;RESIDENCE;;AQ;;;9518774;
C;219;2357977;24;20030501 12:50;4//18355;
D;219;2357977;24;20030501 12:50;P;;;;;;
D;219;2357977;24;20030501 12:50;P;;;;;;
D;219;2357977;24;20030501 12:50;V;;;;;;
B;219;2358330;25;20030501 12:50;;;2;INBERRA RD;BILPIN;2758;19.03;H;20030219;20030402;1050000;P;R;RESIDENCE;;PK;;;9523147;
C;219;2358330;25;20030501 12:50;6//245105;
D;219;2358330;25;20030501 12:50;P;;;;;;
D;219;2358330;25;20030501 12:50;V;;;;;;
B;219;2358532;26;20030501 12:50;;;41;JAMES MEEHAN ST;WINDSOR;2756;581.7;M;20030311;20030408;262000;A;R;RESIDENCE;;AU;;;9544914;
C;219;2358532;26;20030501 12:50;50//238572;
D;219;2358532;26;20030501 12:50;P;;;;;;
D;219;2358532;26;20030501 12:50;P;;;;;;
D;219;2358532;26;20030501 12:50;V;;;;;;
B;219;2358787;27;20030501 12:50;;;17;JOHNSTON ST;PITT TOWN;2756;1625;M;20030204;20030326;610000;P;R;RESIDENCE;;PD;;;9552610;
C;219;2358787;27;20030501 12:50;1//541361;
D;219;2358787;27;20030501 12:50;P;;;;;;
D;219;2358787;27;20030501 12:50;P;;;;;;
D;219;2358787;27;20030501 12:50;V;;;;;;
B;219;2359486;28;20030501 12:50;;;438;KURMOND RD;FREEMANS REACH;2756;695.6;M;20030222;20030407;240000;R;R;RESIDENCE;;HJ;;;9528694;
C;219;2359486;28;20030501 12:50;3//215822;
D;219;2359486;28;20030501 12:50;P;;;;;;
D;219;2359486;28;20030501 12:50;P;;;;;;
D;219;2359486;28;20030501 12:50;V;;;;;;
D;219;2359486;28;20030501 12:50;V;;;;;;
B;219;2359781;29;20030501 12:50;;;561;LAWS FARM RD;LOWER PORTLAND;2756;37.94;H;20021111;20021223;1675000;R;R;RESIDENCE;;JD;;;9273213;
C;219;2359781;29;20030501 12:50;1//75788 Licence 187192;
D;219;2359781;29;20030501 12:50;P;;;;;;
D;219;2359781;29;20030501 12:50;P;;;;;;
D;219;2359781;29;20030501 12:50;V;;;;;;
D;219;2359781;29;20030501 12:50;V;;;;;;
B;219;2360321;30;20030501 12:50;;;42;LODER CRES;SOUTH WINDSOR;2756;561.5;M;20020807;20020829;226000;A;R;RESIDENCE;;AW;;;9234194;
C;219;2360321;30;20030501 12:50;29//250818 SUBJ EASIW;
D;219;2360321;30;20030501 12:50;P;;;;;;
D;219;2360321;30;20030501 12:50;P;;;;;;
D;219;2360321;30;20030501 12:50;P;;;;;;
D;219;2360321;30;20030501 12:50;P;;;;;;
D;219;2360321;30;20030501 12:50;V;;;;;;
B;219;2360517;31;20030501 12:50;;;59;LONGLEAT RD;KURMOND;2757;3.673;H;20021026;20030115;740000;R;R;RESIDENCE;;HF;;;9310457;
C;219;2360517;31;20030501 12:50;101//717055 LOT 101 DP 717055 SUBJ TO EASE FOR TRANS LINE;
D;219;2360517;31;20030501 12:50;P;;;;;;
D;219;2360517;31;20030501 12:50;V;;;;;;
B;219;2360756;32;20030501 12:50;;;65;MACQUARIE RD;WILBERFORCE;2756;1000;M;20021112;20030207;455000;A;R;RESIDENCE;;BC;;;9378444;
C;219;2360756;32;20030501 12:50;1//749543;
D;219;2360756;32;20030501 12:50;P;;;;;;
D;219;2360756;32;20030501 12:50;P;;;;;;
D;219;2360756;32;20030501 12:50;V;;;;;;
D;219;2360756;32;20030501 12:50;V;;;;;;
B;219;2361184;33;20030501 12:50;;14;178;MARCH ST;RICHMOND;2753;;;20030219;20030402;281500;;R;RESIDENCE;14;;;;9529577;
C;219;2361184;33;20030501 12:50;14//SP 44058;
D;219;2361184;33;20030501 12:50;P;;;;;;
D;219;2361184;33;20030501 12:50;P;;;;;;
D;219;2361184;33;20030501 12:50;V;;;;;;
B;219;2361250;34;20030501 12:50;;;44;MARCH ST;RICHMOND;2753;688.4;M;20030311;20030411;317500;A;R;RESIDENCE;;AR;;;9551016;
C;219;2361250;34;20030501 12:50;51//851278;
D;219;2361250;34;20030501 12:50;P;;;;;;
D;219;2361250;34;20030501 12:50;P;;;;;;
D;219;2361250;34;20030501 12:50;V;;;;;;
B;219;2362686;35;20030501 12:50;;;46;MULGRAVE RD;MULGRAVE;2756;27.3;H;20021023;20021204;620000;R;3;FARM;;GD;;;9230619;
C;219;2362686;35;20030501 12:50;1//610083 LOT 1 DP 610083 SUBJ TO PROP EASE FOR RISING MNS 7.62 WIDE 2;
C;219;2362686;35;20030501 12:50;7.3 HA;
D;219;2362686;35;20030501 12:50;P;;;;;;
D;219;2362686;35;20030501 12:50;P;;;;;;
D;219;2362686;35;20030501 12:50;V;;;;;;
B;219;2363504;36;20030501 12:50;;;196;OLD STOCK ROUTE RD;OAKVILLE;2765;2.023;H;20030222;20030307;214600;R;R;RESIDENCE;;GB;;;9536215;
C;219;2363504;36;20030501 12:50;2//206566;
D;219;2363504;36;20030501 12:50;P;;;;;;
D;219;2363504;36;20030501 12:50;V;;;;;;
D;219;2363504;36;20030501 12:50;V;;;;;;
B;219;2363527;37;20030501 12:50;;;375;OLD STOCK ROUTE RD;OAKVILLE;2765;2.032;H;20030216;20030411;780000;R;R;RESIDENCE;;GJ;;;9546173;
C;219;2363527;37;20030501 12:50;4//224228;
D;219;2363527;37;20030501 12:50;P;;;;;;
D;219;2363527;37;20030501 12:50;V;;;;;;
B;219;2366017;38;20030501 12:50;;;77;SALTERS RD;WILBERFORCE;2756;4.711;H;20030212;20030404;735000;R;R;RESIDENCE;;JB;;;9534134;
C;219;2366017;38;20030501 12:50;2//209994;
D;219;2366017;38;20030501 12:50;P;;;;;;
D;219;2366017;38;20030501 12:50;P;;;;;;
D;219;2366017;38;20030501 12:50;P;;;;;;
D;219;2366017;38;20030501 12:50;V;;;;;;
B;219;2367092;39;20030501 12:50;;;22;SKI LODGE RD;EBENEZER;2756;695.6;M;20021217;20030128;125000;P;V;VACANT LAND;;PV;;;9359916;
C;219;2367092;39;20030501 12:50;46//212586 APPURT TO ROW;
D;219;2367092;39;20030501 12:50;P;;;;;;
D;219;2367092;39;20030501 12:50;P;;;;;;
D;219;2367092;39;20030501 12:50;V;;;;;;
B;219;2367265;40;20030501 12:50;;;27;SOUTHEE RD;HOBARTVILLE;2753;559;M;20021210;20030121;310000;A;R;RESIDENCE;;AS;;;9334438;
C;219;2367265;40;20030501 12:50;973//240147 15.62 FTGE;
D;219;2367265;40;20030501 12:50;P;;;;;;
D;219;2367265;40;20030501 12:50;V;;;;;;
B;219;2367287;41;20030501 12:50;;;10;SPEEDWELL PL;SOUTH WINDSOR;2756;1239;M;20021223;20030331;430000;I;3;FACTORY;;FA;;;9540391;
C;219;2367287;41;20030501 12:50;12//806993;
D;219;2367287;41;20030501 12:50;P;;;;;;
D;219;2367287;41;20030501 12:50;P;;;;;;
D;219;2367287;41;20030501 12:50;V;;;;;;
B;219;2367886;42;20030501 12:50;;;6;SUNDERLAND CRES;BLIGH PARK;2756;460.1;M;20030306;20030417;320000;A;R;RESIDENCE;;BA;;;9552215;
C;219;2367886;42;20030501 12:50;9119//843858;
D;219;2367886;42;20030501 12:50;P;;;;;;
D;219;2367886;42;20030501 12:50;P;;;;;;
D;219;2367886;42;20030501 12:50;V;;;;;;
D;219;2367886;42;20030501 12:50;V;;;;;;
B;219;2369270;43;20030501 12:50;;;6;TYNE CRES;NORTH RICHMOND;2754;695.6;M;20030220;20030403;281000;A;R;RESIDENCE;;AK;;;9530170;
C;219;2369270;43;20030501 12:50;24//238337;
D;219;2369270;43;20030501 12:50;P;;;;;;
D;219;2369270;43;20030501 12:50;P;;;;;;
D;219;2369270;43;20030501 12:50;V;;;;;;
B;219;2369465;44;20030501 12:50;;;5;VALDER AVE;HOBARTVILLE;2753;619.7;M;20030225;20030408;290000;A;R;RESIDENCE;;AS;;;9528295;
C;219;2369465;44;20030501 12:50;520//238183;
D;219;2369465;44;20030501 12:50;P;;;;;;
D;219;2369465;44;20030501 12:50;V;;;;;;
D;219;2369465;44;20030501 12:50;V;;;;;;
B;219;2369573;45;20030501 12:50;;;68;VINCENTS RD;KURRAJONG;2758;316.2;M;20021109;20030123;199500;R;R;RESIDENCE;;HE;;;9345679;
C;219;2369573;45;20030501 12:50;A//383620;
D;219;2369573;45;20030501 12:50;P;;;;;;
D;219;2369573;45;20030501 12:50;V;;;;;;
B;219;2369999;46;20030501 12:50;;;44;WATTLE ST;BOWEN MOUNTAIN;2753;600.7;M;20030226;20030410;107000;P;V;VACANT LAND;;PB;;;9531284;
C;219;2369999;46;20030501 12:50;369//210302;
D;219;2369999;46;20030501 12:50;P;;;;;;
D;219;2369999;46;20030501 12:50;P;;;;;;
D;219;2369999;46;20030501 12:50;V;;;;;;
D;219;2369999;46;20030501 12:50;V;;;;;;
B;219;2370017;47;20030501 12:50;;;55;WAVEHILL AVE;WINDSOR DOWNS;2756;6327;M;20030228;20030411;845000;R;R;RESIDENCE;;GA;;;9546318;
C;219;2370017;47;20030501 12:50;315//825973;
D;219;2370017;47;20030501 12:50;P;;;;;;
D;219;2370017;47;20030501 12:50;P;;;;;;
D;219;2370017;47;20030501 12:50;V;;;;;;
B;219;2371032;48;20030501 12:50;;;135;WINDSOR ST;RICHMOND;2753;;;20030215;20030331;760000;A;3;COMMERCIAL;;AQ;;;9536218;
C;219;2371032;48;20030501 12:50;23//4906;
D;219;2371032;48;20030501 12:50;P;;;;;;
D;219;2371032;48;20030501 12:50;V;;;;;;
D;219;2371032;48;20030501 12:50;V;;;;;;
B;219;2821518;49;20030501 12:50;;;49;IVY AVE;MCGRATHS HILL;2756;600.1;M;20030303;20030401;265000;A;V;VACANT LAND;;AH;;;9523911;
C;219;2821518;49;20030501 12:50;11//1025505;
D;219;2821518;49;20030501 12:50;P;;;;;;
D;219;2821518;49;20030501 12:50;P;;;;;;
D;219;2821518;49;20030501 12:50;V;;;;;;
D;219;2821518;49;20030501 12:50;V;;;;;;
B;219;2928268;50;20030501 12:50;;;3;ARGYLE ST;WINDSOR;2756;348.4;M;20030214;20030403;262000;A;R;RESIDENCE;;AX;;;9524525;
C;219;2928268;50;20030501 12:50;1//1043718;
D;219;2928268;50;20030501 12:50;P;;;;;;
D;219;2928268;50;20030501 12:50;V;;;;;;
D;219;2928268;50;20030501 12:50;V;;;;;;
B;219;2938094;51;20030501 12:50;;;19;GROVES AVE;MULGRAVE;2756;3501;M;20030303;20030414;852500;I;V;VACANT LAND;;FH;;;9534673;
C;219;2938094;51;20030501 12:50;21//1045211;
D;219;2938094;51;20030501 12:50;P;;;;;;
D;219;2938094;51;20030501 12:50;P;;;;;;
D;219;2938094;51;20030501 12:50;V;;;;;;
D;219;2938094;51;20030501 12:50;V;;;;;;
B;219;2962229;52;20030501 12:50;;;11;LIEUTENANT BOWEN DR;BOWEN MOUNTAIN;2753;556.4;M;20020823;20021220;312000;P;R;RESIDENCE;;PB;;;9262746;
C;219;2962229;52;20030501 12:50;676//222231;
D;219;2962229;52;20030501 12:50;P;;;;;;
D;219;2962229;52;20030501 12:50;P;;;;;;
D;219;2962229;52;20030501 12:50;V;;;;;;
D;219;2962229;52;20030501 12:50;V;;;;;;
B;219;2969988;53;20030501 12:50;;;12 A;LANG RD;SOUTH WINDSOR;2756;;;20020619;20030318;265000;;R;RESIDENCE;;;;;9543686;
C;219;2969988;53;20030501 12:50;2//1049785;
D;219;2969988;53;20030501 12:50;P;;;;;;
D;219;2969988;53;20030501 12:50;P;;;;;;
D;219;2969988;53;20030501 12:50;V;;;;;;
D;219;2969988;53;20030501 12:50;V;;;;;;
B;219;2975233;54;20030501 12:50;;;42 B;BELMONT GR;GROSE VALE;2753;9461;M;20021118;20030205;480000;;V;VACANT LAND;;;;;9540189;
C;219;2975233;54;20030501 12:50;13//270329;
D;219;2975233;54;20030501 12:50;P;;;;;;
D;219;2975233;54;20030501 12:50;P;;;;;;
D;219;2975233;54;20030501 12:50;V;;;;;;
B;219;2984003;55;20030501 12:50;;;451;SACKVILLE RD;EBENEZER;2756;15.13;H;20020523;20030211;905000;;R;RESIDENCE;;;;;9387661;
C;219;2984003;55;20030501 12:50;201//1047939;
D;219;2984003;55;20030501 12:50;P;;;;;;
D;219;2984003;55;20030501 12:50;P;;;;;;
D;219;2984003;55;20030501 12:50;P;;;;;;
D;219;2984003;55;20030501 12:50;V;;;;;;
Z;295;55;56;182;
