A;RTSALEDATA;210;20250714 01:09;VALNET;
B;210;2093001;1;20250714 01:09;;6;35;NELSON ST;WOOLLAHRA;2025;68;M;20250528;20250709;1165000;;R;RESIDENCE;6;;;;AV224877;
C;210;2093001;1;20250714 01:09;6/SP10258;
D;210;2093001;1;20250714 01:09;P;;;;;;
D;210;2093001;1;20250714 01:09;V;;;;;;
B;210;2103652;2;20250714 01:09;;;64;WALLIS ST;WOOLLAHRA;2025;85;M;20250528;20250709;3550000;R2;R;RESIDENCE;;ALO;;;AV227434;
C;210;2103652;2;20250714 01:09;9/33266;
D;210;2103652;2;20250714 01:09;P;;;;;;
D;210;2103652;2;20250714 01:09;V;;;;;;
D;210;2103652;2;20250714 01:09;V;;;;;;
B;210;2090411;3;20250714 01:09;;7;56;HOPEWELL ST;PADDINGTON;2021;22;M;20250506;20250707;395000;;R;RESIDENCE;7;;;;AV218218;
C;210;2090411;3;20250714 01:09;7/SP10424;
D;210;2090411;3;20250714 01:09;P;;;;;;
D;210;2090411;3;20250714 01:09;V;;;;;;
D;210;2090411;3;20250714 01:09;V;;;;;;
B;210;2082634;4;20250714 01:09;;;10;CHAMBERLAIN AVE;ROSE BAY;2029;151.8;M;20250607;20250627;1820000;R2;R;RESIDENCE;;ALR;;;AV193902;
C;210;2082634;4;20250714 01:09;7/24123;
D;210;2082634;4;20250714 01:09;P;;;;;;
D;210;2082634;4;20250714 01:09;P;;;;;;
D;210;2082634;4;20250714 01:09;V;;;;;;
D;210;2082634;4;20250714 01:09;V;;;;;;
D;210;2082634;4;20250714 01:09;V;;;;;;
D;210;2082634;4;20250714 01:09;V;;;;;;
D;210;2082634;4;20250714 01:09;V;;;;;;
B;210;2093307;5;20250714 01:09;;9;78;NEW BEACH RD;DARLING POINT;2027;93.1;M;20250702;20250708;355000;;R;RESIDENCE;9;;;;AV221625;
C;210;2093307;5;20250714 01:09;9/SP4451;
D;210;2093307;5;20250714 01:09;P;;;;;;
D;210;2093307;5;20250714 01:09;P;;;;;;
D;210;2093307;5;20250714 01:09;V;;;;;;
B;210;2099054;6;20250714 01:09;;;17;PROSPECT ST;PADDINGTON;2021;151.8;M;20250304;20250704;3000000;R2;R;RESIDENCE;;ALL;;;AV215864;
C;210;2099054;6;20250714 01:09;2/107829;
D;210;2099054;6;20250714 01:09;P;;;;;;
D;210;2099054;6;20250714 01:09;P;;;;;;
D;210;2099054;6;20250714 01:09;V;;;;;;
B;210;2085843;7;20250714 01:09;;11;126;EDGECLIFF RD;WOOLLAHRA;2025;60;M;20250523;20250704;1050000;;R;RESIDENCE;11;;;;AV213955;
C;210;2085843;7;20250714 01:09;11/SP30604;
D;210;2085843;7;20250714 01:09;P;;;;;;
D;210;2085843;7;20250714 01:09;P;;;;;;
D;210;2085843;7;20250714 01:09;V;;;;;;
B;210;2091051;8;20250714 01:09;;3;9;GINAHGULLA RD;BELLEVUE HILL;2023;;;20250307;20250707;3300000;;R;RESIDENCE;3;;;;AV218128;
C;210;2091051;8;20250714 01:09;3/SP208;
D;210;2091051;8;20250714 01:09;P;;;;;;
D;210;2091051;8;20250714 01:09;V;;;;;;
D;210;2091051;8;20250714 01:09;V;;;;;;
B;210;2091051;9;20250714 01:09;;5;9;GINAHGULLA RD;BELLEVUE HILL;2023;;;20250307;20250707;4300000;;R;RESIDENCE;5;;;;AV217396;
C;210;2091051;9;20250714 01:09;5/SP208;
D;210;2091051;9;20250714 01:09;P;;;;;;
D;210;2091051;9;20250714 01:09;V;;;;;;
D;210;2091051;9;20250714 01:09;V;;;;;;
B;210;2105235;10;20250714 01:09;SALACIA;5 A;73;YARRANABBE RD;DARLING POINT;2027;142.1;M;20250515;20250627;8500000;;R;RESIDENCE;9;;;;AV188524;
C;210;2105235;10;20250714 01:09;9/SP3899;
D;210;2105235;10;20250714 01:09;P;;;;;;
D;210;2105235;10;20250714 01:09;V;;;;;;
D;210;2105235;10;20250714 01:09;V;;;;;;
B;210;2105235;11;20250714 01:09;SALACIA;5 A;73;YARRANABBE RD;DARLING POINT;2027;3.7;M;20250515;20250627;8500000;;R;RESIDENCE;18;;;;AV188524;
C;210;2105235;11;20250714 01:09;18/SP3899;
D;210;2105235;11;20250714 01:09;P;;;;;;
D;210;2105235;11;20250714 01:09;V;;;;;;
D;210;2105235;11;20250714 01:09;V;;;;;;
B;210;2105235;12;20250714 01:09;SALACIA - CARSPACE;5 A;73;YARRANABBE RD;DARLING POINT;2027;13.4;M;20250515;20250627;8500000;;R;RESIDENCE;23;;;;AV188524;
C;210;2105235;12;20250714 01:09;23/SP3899;
D;210;2105235;12;20250714 01:09;P;;;;;;
D;210;2105235;12;20250714 01:09;V;;;;;;
D;210;2105235;12;20250714 01:09;V;;;;;;
B;210;2086028;13;20250714 01:09;;17;169;EDGECLIFF RD;WOOLLAHRA;2025;53;M;20250612;20250710;885000;;R;RESIDENCE;17;;;;AV229109;
C;210;2086028;13;20250714 01:09;17/SP19477;
D;210;2086028;13;20250714 01:09;P;;;;;;
D;210;2086028;13;20250714 01:09;P;;;;;;
D;210;2086028;13;20250714 01:09;V;;;;;;
