A;129;20030619 09:06;PDANN;
B;129;1285386;1;20030619 09:06;;;;VILLAGE OF ARTHUR;TRUNKEY CREEK;2795;1112;M;20000322;20000510;5000;Z;V;VACANT LAND;;ZK;;0;6773255;
C;129;1285386;1;20030619 09:06;11/3/753049;
D;129;1285386;1;20030619 09:06;P;;;;;;
D;129;1285386;1;20030619 09:06;V;;;;;;
B;129;1285527;2;20030619 09:06;;;LOT7;FITZROY STREET;PEEL;2795;2.029;H;20020412;20020510;78000;R;V;VACANT LAND;;CA;RV;0;9455925;
C;129;1285527;2;20030619 09:06;7//861572;
D;129;1285527;2;20030619 09:06;P;;;;;;
D;129;1285527;2;20030619 09:06;P;;;;;;
D;129;1285527;2;20030619 09:06;V;;;;;;
D;129;1285527;2;20030619 09:06;V;;;;;;
B;129;1285823;3;20030619 09:06;;;;VILLAGE OF ROCKLEY;ROCKLEY;2795;2.226;H;20021129;20030124;100000;R;3;FARM;;CA;RR;0;9419363;
C;129;1285823;3;20030619 09:06;1/41/113676;
D;129;1285823;3;20030619 09:06;P;;;;;;
D;129;1285823;3;20030619 09:06;P;;;;;;
D;129;1285823;3;20030619 09:06;V;;;;;;
B;129;1285824;4;20030619 09:06;;;;VILLAGE OF ROCKLEY;ROCKLEY;2795;3.212;H;20021129;20030124;100000;R;3;FARM;;CA;RR;0;9419363;
C;129;1285824;4;20030619 09:06;19, 20//111805 2/41/758884;
D;129;1285824;4;20030619 09:06;P;;;;;;
D;129;1285824;4;20030619 09:06;P;;;;;;
D;129;1285824;4;20030619 09:06;V;;;;;;
B;129;1286858;5;20030619 09:06;"LE ALIMO";;317;YETHOLME DR;YETHOLME;2795;12.14;H;20021219;20030219;210000;R;R;RESIDENCE;;CB;RR;0;9412955;
C;129;1286858;5;20030619 09:06;28//633271;
D;129;1286858;5;20030619 09:06;P;;;;;;
D;129;1286858;5;20030619 09:06;P;;;;;;
D;129;1286858;5;20030619 09:06;V;;;;;;
B;129;2875230;6;20030619 09:06;;;;YETHOLME DR;YETHOLME;2795;38.9;H;20030129;20030305;385000;R;R;RESIDENCE;;CD;RR;0;9481502;
C;129;2875230;6;20030619 09:06;1//1035726;
D;129;2875230;6;20030619 09:06;P;;;;;;
D;129;2875230;6;20030619 09:06;P;;;;;;
D;129;2875230;6;20030619 09:06;V;;;;;;
B;129;2971692;7;20030619 09:06;;;;SOFALA RD;WIAGDON;2795;2.55;H;20021111;20030219;1800;R;V;VACANT LAND;;NA;;0;9463406;
C;129;2971692;7;20030619 09:06;;
D;129;2971692;7;20030619 09:06;P;;;;;;
D;129;2971692;7;20030619 09:06;V;;;;;;
Z;36;7;7;20;
