A;102;20011109 12:46;CDIXON;
B;102;1105955;1;20011109 12:46;;;27;ALICE AVE;BOWRAL;2576;980;M;20010712;20010802;94000;A;V;VACANT LAND;;NA;;;7984425;
C;102;1105955;1;20011109 12:46;805//1010801;
D;102;1105955;1;20011109 12:46;P;;;;;;
D;102;1105955;1;20011109 12:46;P;;;;;;
D;102;1105955;1;20011109 12:46;V;;;;;;
B;102;1106052;2;20011109 12:46;;;;ANEMBO ST;MOSS VALE;2577;702.5;M;20010723;20010823;38000;A;V;VACANT LAND;;EB;;;7900855;
C;102;1106052;2;20011109 12:46;86//263356;
D;102;1106052;2;20011109 12:46;P;;;;;;
D;102;1106052;2;20011109 12:46;P;;;;;;
D;102;1106052;2;20011109 12:46;V;;;;;;
B;102;1106054;3;20011109 12:46;;;;ANEMBO ST;MOSS VALE;2577;704.3;M;20010705;20010904;38000;A;V;VACANT LAND;;EB;;;7944166;
C;102;1106054;3;20011109 12:46;88//263356;
D;102;1106054;3;20011109 12:46;P;;;;;;
D;102;1106054;3;20011109 12:46;V;;;;;;
B;102;1106089;4;20011109 12:46;;;15;ANNE ST;MITTAGONG;2575;1012;M;20010725;20010905;196000;A;R;RESIDENCE;;LG;;;7932881;
C;102;1106089;4;20011109 12:46;9/7/111201;
D;102;1106089;4;20011109 12:46;P;;;;;;
D;102;1106089;4;20011109 12:46;V;;;;;;
D;102;1106089;4;20011109 12:46;V;;;;;;
B;102;1106193;5;20011109 12:46;;;89;APPENINE RD;YERRINBOOL;2575;828.3;M;20010518;20010730;160000;Z;R;RESIDENCE;;CD;;;7970889;
C;102;1106193;5;20011109 12:46;178//9882;
D;102;1106193;5;20011109 12:46;P;;;;;;
D;102;1106193;5;20011109 12:46;V;;;;;;
D;102;1106193;5;20011109 12:46;V;;;;;;
B;102;1106236;6;20011109 12:46;;3;7;ARBOREA PL;BOWRAL;2576;;;20010711;20010824;132500;;R;RESIDENCE;3;;;;7912171;
C;102;1106236;6;20011109 12:46;3//30174;
D;102;1106236;6;20011109 12:46;P;;;;;;
D;102;1106236;6;20011109 12:46;V;;;;;;
B;102;1106236;7;20011109 12:46;;4;7;ARBOREA PL;BOWRAL;2576;;;20010710;20010828;132500;;V;VACANT LAND;4;;;;7913041;
C;102;1106236;7;20011109 12:46;4//30174;
D;102;1106236;7;20011109 12:46;P;;;;;;
D;102;1106236;7;20011109 12:46;V;;;;;;
B;102;1106333;8;20011109 12:46;;;239 A;ARGYLE ST;MOSS VALE;2577;888.9;M;20010508;20010619;238000;B;3;SURGERY;;BQ;BS;;7747491;
C;102;1106333;8;20011109 12:46;5//832397 State Rail Authority Lease 230281 STATION MASTER'S RESIDENCE;
C;102;1106333;8;20011109 12:46; LEASE OVER PROPERTY;
D;102;1106333;8;20011109 12:46;P;;;;;;
D;102;1106333;8;20011109 12:46;P;;;;;;
D;102;1106333;8;20011109 12:46;V;;;;;;
D;102;1106333;8;20011109 12:46;V;;;;;;
B;102;1106363;9;20011109 12:46;;;567;ARGYLE ST;MOSS VALE;2577;;;20010521;20010619;210000;A;R;RESIDENCE;;EC;;;7920260;
C;102;1106363;9;20011109 12:46;4/1/38;
D;102;1106363;9;20011109 12:46;P;;;;;;
D;102;1106363;9;20011109 12:46;P;;;;;;
D;102;1106363;9;20011109 12:46;V;;;;;;
B;102;1106411;10;20011109 12:46;;;640;ARGYLE ST;MOSS VALE;2577;733.5;M;20010802;20010907;180000;A;R;RESIDENCE;;EC;;;7941481;
C;102;1106411;10;20011109 12:46;43//243452;
D;102;1106411;10;20011109 12:46;P;;;;;;
D;102;1106411;10;20011109 12:46;V;;;;;;
D;102;1106411;10;20011109 12:46;V;;;;;;
B;102;1106755;11;20011109 12:46;;;38;ASCOT RD;BOWRAL;2576;;;20010809;20010913;290000;A;V;VACANT LAND;;NC;;;7981759;
C;102;1106755;11;20011109 12:46;2//23766;
D;102;1106755;11;20011109 12:46;P;;;;;;
D;102;1106755;11;20011109 12:46;V;;;;;;
D;102;1106755;11;20011109 12:46;V;;;;;;
B;102;1106981;12;20011109 12:46;;;5;BADGERY ST;WILLOW VALE;2575;768;M;20010725;20010831;200000;Z;R;RESIDENCE;;DH;;;7957610;
