A;205;20020102 12:36;PTHIRLWELL;
B;205;1912635;1;20020102 12:36;;;2;ADOLPHUS ST;BALMAIN;2041;234;M;20010908;20011030;635000;A;R;RESIDENCE;;EC;;;8146117;
C;205;1912635;1;20020102 12:36;A//370619;
D;205;1912635;1;20020102 12:36;P;;;;;;
D;205;1912635;1;20020102 12:36;P;;;;;;
D;205;1912635;1;20020102 12:36;V;;;;;;
D;205;1912635;1;20020102 12:36;V;;;;;;
D;205;1912635;1;20020102 12:36;V;;;;;;
B;205;1912821;2;20020102 12:36;;;26;ALBERTO ST;LILYFIELD;2040;204.8;M;20010908;20011112;620000;A;R;RESIDENCE;;EA;;;8155770;
C;205;1912821;2;20020102 12:36;20/2/3457;
D;205;1912821;2;20020102 12:36;P;;;;;;
D;205;1912821;2;20020102 12:36;V;;;;;;
B;205;1912833;3;20020102 12:36;;;;MCCARTHY LANE OFF ALBION ST HOUSE NO: LOT 7;ANNANDALE;2038;;;20011126;20011128;500000;A;R;RESIDENCE;;EA;;;8170751;
C;205;1912833;3;20020102 12:36;7//437624;
D;205;1912833;3;20020102 12:36;P;;;;;;
D;205;1912833;3;20020102 12:36;V;;;;;;
B;205;1912965;4;20020102 12:36;;;65;ALBION ST;ANNANDALE;2038;;;20011017;20011123;540000;A;R;RESIDENCE;;EA;;;8191860;
C;205;1912965;4;20020102 12:36;B//188440;
D;205;1912965;4;20020102 12:36;P;;;;;;
D;205;1912965;4;20020102 12:36;P;;;;;;
D;205;1912965;4;20020102 12:36;V;;;;;;
D;205;1912965;4;20020102 12:36;V;;;;;;
B;205;1912983;5;20020102 12:36;;;23;ALBION ST;ANNANDALE;2038;;;20010922;20011102;546000;A;R;RESIDENCE;;EA;;;8178566;
C;205;1912983;5;20020102 12:36;A//438085;
D;205;1912983;5;20020102 12:36;P;;;;;;
D;205;1912983;5;20020102 12:36;P;;;;;;
D;205;1912983;5;20020102 12:36;V;;;;;;
B;205;1913154;6;20020102 12:36;;;7;ALFRED ST;ROZELLE;2039;;;20011013;20011122;519000;A;R;RESIDENCE;;EA;;;8161932;
C;205;1913154;6;20020102 12:36;29//977519;
D;205;1913154;6;20020102 12:36;P;;;;;;
D;205;1913154;6;20020102 12:36;V;;;;;;
