A;160;20030619 09:11;PDANN;
B;160;1761835;1;20030619 09:11;;;;MURRAYVILLE RD;ASHBY;2463;2957;M;20030131;20030313;369000;R;3;;;KN;;0;9464529;
C;160;1761835;1;20030619 09:11;10//629690;
D;160;1761835;1;20030619 09:11;P;;;;;;
D;160;1761835;1;20030619 09:11;V;;;;;;
B;160;1763096;2;20030619 09:11;;;;RICHMOND ST;LAWRENCE;2460;;;20030206;20030307;84500;A;R;RESIDENCE;;VZ;;0;9449054;
C;160;1763096;2;20030619 09:11;1//509083;
D;160;1763096;2;20030619 09:11;P;;;;;;
D;160;1763096;2;20030619 09:11;V;;;;;;
B;160;1763225;3;20030619 09:11;;;12;ANGOURIE ST;ILUKA;2466;556.4;M;20020320;20020503;166000;A;R;RESIDENCE;;AB;;0;9480799;
C;160;1763225;3;20030619 09:11;1//502571;
D;160;1763225;3;20030619 09:11;P;;;;;;
D;160;1763225;3;20030619 09:11;P;;;;;;
D;160;1763225;3;20030619 09:11;V;;;;;;
B;160;1763693;4;20030619 09:11;;;14;HEMINGWAY PL;ILUKA;2466;955.2;M;20030303;20030319;276000;A;R;RESIDENCE;;LJ;;0;9472923;
C;160;1763693;4;20030619 09:11;11//263181;
D;160;1763693;4;20030619 09:11;P;;;;;;
D;160;1763693;4;20030619 09:11;V;;;;;;
D;160;1763693;4;20030619 09:11;V;;;;;;
B;160;1764128;5;20030619 09:11;;;132;SPENSER ST;ILUKA;2466;1012;M;20030117;20030303;280000;A;R;RESIDENCE;;LK;;0;9456018;
C;160;1764128;5;20030619 09:11;12/13/758535;
D;160;1764128;5;20030619 09:11;P;;;;;;
D;160;1764128;5;20030619 09:11;P;;;;;;
D;160;1764128;5;20030619 09:11;V;;;;;;
B;160;1764352;6;20030619 09:11;;;;BANYABBA RD;GIBBERAGEE;2463;645.9;H;20020906;20021017;176000;R;R;RESIDENCE;;KK;;0;9460857;
C;160;1764352;6;20030619 09:11;68, 69//751382;
D;160;1764352;6;20030619 09:11;P;;;;;;
D;160;1764352;6;20030619 09:11;V;;;;;;
D;160;1764352;6;20030619 09:11;V;;;;;;
B;160;1764753;7;20030619 09:11;;;14;ARGYLE ST;MACLEAN;2463;1549;M;20021223;20030131;110000;A;3;BUS DEPOT;;LP;;0;9424171;
C;160;1764753;7;20030619 09:11;31//627;
D;160;1764753;7;20030619 09:11;P;;;;;;
D;160;1764753;7;20030619 09:11;P;;;;;;
D;160;1764753;7;20030619 09:11;V;;;;;;
B;160;1764896;8;20030619 09:11;;;45 A;CAMERON ST;MACLEAN;2463;862.9;M;20021104;20021206;133000;A;R;RESIDENCE;;LL;;0;9455957;
C;160;1764896;8;20030619 09:11;15//264042;
D;160;1764896;8;20030619 09:11;P;;;;;;
D;160;1764896;8;20030619 09:11;P;;;;;;
D;160;1764896;8;20030619 09:11;V;;;;;;
D;160;1764896;8;20030619 09:11;V;;;;;;
B;160;1765116;9;20030619 09:11;;;;CYPRESS ST;MACLEAN;2463;1338;M;20030210;20030307;168500;A;R;RESIDENCE;;LL;;0;9471922;
C;160;1765116;9;20030619 09:11;13//802215;
D;160;1765116;9;20030619 09:11;P;;;;;;
D;160;1765116;9;20030619 09:11;P;;;;;;
D;160;1765116;9;20030619 09:11;V;;;;;;
B;160;1765802;10;20030619 09:11;;;;PURCELL CRES;TOWNSEND;2463;589.3;M;20030130;20030306;125000;A;R;RESIDENCE;;LL;;0;9469803;
C;160;1765802;10;20030619 09:11;49//834805;
D;160;1765802;10;20030619 09:11;P;;;;;;
D;160;1765802;10;20030619 09:11;P;;;;;;
D;160;1765802;10;20030619 09:11;V;;;;;;
B;160;1766830;11;20030619 09:11;;;;PH WOODFORD;WOODFORD ISLAND;2463;1043;M;20030219;20030312;152500;R;R;RESIDENCE;;JP;;0;9462279;
C;160;1766830;11;20030619 09:11;2//602738;
D;160;1766830;11;20030619 09:11;P;;;;;;
D;160;1766830;11;20030619 09:11;V;;;;;;
B;160;1766988;12;20030619 09:11;;;4320;LAWRENCE RD;WOODFORD ISLAND;2463;4350;M;20030203;20030306;55000;R;V;VACANT LAND;;JP;;0;9455149;
C;160;1766988;12;20030619 09:11;2//501796 243//751392;
D;160;1766988;12;20030619 09:11;P;;;;;;
D;160;1766988;12;20030619 09:11;P;;;;;;
D;160;1766988;12;20030619 09:11;V;;;;;;
B;160;1767051;13;20030619 09:11;;;26 A;CLARENCE ST;BRUSHGROVE;2460;765;M;20030225;20030320;117000;A;R;RESIDENCE;;VH;;0;9480542;
C;160;1767051;13;20030619 09:11;61//865330;
D;160;1767051;13;20030619 09:11;P;;;;;;
D;160;1767051;13;20030619 09:11;V;;;;;;
B;160;1767156;14;20030619 09:11;;;5;RIDGE ST;ILARWILL;2463;443.3;M;20021220;20030212;88500;A;R;RESIDENCE;;VM;;0;9462156;
C;160;1767156;14;20030619 09:11;12//246486;
D;160;1767156;14;20030619 09:11;P;;;;;;
D;160;1767156;14;20030619 09:11;P;;;;;;
D;160;1767156;14;20030619 09:11;V;;;;;;
D;160;1767156;14;20030619 09:11;V;;;;;;
B;160;1767526;15;20030619 09:11;;;11;MIDDLE ST;WOOMBAH;2469;1104;M;20030217;20030321;184000;A;R;RESIDENCE;;VV;;0;9486191;
C;160;1767526;15;20030619 09:11;1//601777;
D;160;1767526;15;20030619 09:11;P;;;;;;
D;160;1767526;15;20030619 09:11;P;;;;;;
D;160;1767526;15;20030619 09:11;V;;;;;;
