A;233;20011109 15:05;CDIXON;
B;233;2612147;1;20011109 15:05;;;121;BATHURST ST;BREWARRINA;2839;1012;M;20010710;20010831;9500;Z;R;RESIDENCE;;AC;;;7979724;
C;233;2612147;1;20011109 15:05;7/16/758161;
D;233;2612147;1;20011109 15:05;P;;;;;;
D;233;2612147;1;20011109 15:05;V;;;;;;
B;233;2612876;2;20011109 15:05;;;;"WILBERTREE";BREWARRINA;2839;7351;H;20010309;20010531;40000;R;V;VACANT LAND;;SD;RM;;7691290;
C;233;2612876;2;20011109 15:05;;
D;233;2612876;2;20011109 15:05;P;;;;;;
D;233;2612876;2;20011109 15:05;V;;;;;;
B;233;2613010;3;20011109 15:05;;;;MUCKERAWA;BREWARRINA;2839;5903;H;20010111;20010530;1069215;R;3;FARM;;GB;RM;;7599749;
C;233;2613010;3;20011109 15:05;2311//764257 Western Land Lease 4655;
D;233;2613010;3;20011109 15:05;P;;;;;;
D;233;2613010;3;20011109 15:05;V;;;;;;
B;233;2613011;4;20011109 15:05;;;;WIRRAWA;BREWARRINA;2839;6460;H;20010111;20010530;1069215;R;3;FARM;;GB;RM;;7599749;
C;233;2613011;4;20011109 15:05;2312//764258 Western Land Lease 4656;
D;233;2613011;4;20011109 15:05;P;;;;;;
D;233;2613011;4;20011109 15:05;V;;;;;;
B;233;2856573;5;20011109 15:05;PART WILBERTREE;;;;BREWARRINA;2839;2092.3;H;20010309;20010531;40000;;V;VACANT LAND;;;RV;;7691290;
C;233;2856573;5;20011109 15:05;2063//764006 Western Land Lease 4239;
D;233;2856573;5;20011109 15:05;P;;;;;;
Z;21;5;5;9;
