A;065;20020102 12:59;PTHIRLWELL;
B;065;536405;1;20020102 12:59;;;;CARBONE RD;LEETON;2705;10.41;H;20011009;20011115;53000;R;V;VACANT LAND;;RH;;;8210401;
C;065;536405;1;20020102 12:59;301//751694;
D;065;536405;1;20020102 12:59;P;;;;;;
D;065;536405;1;20020102 12:59;P;;;;;;
D;065;536405;1;20020102 12:59;V;;;;;;
B;065;536676;2;20020102 12:59;;;2;LOUGHNAN ST;WHITTON;2705;2023;M;20011015;20011109;115000;A;R;RESIDENCE;;AH;;;8184356;
C;065;536676;2;20020102 12:59;1/13/759086;
D;065;536676;2;20020102 12:59;P;;;;;;
D;065;536676;2;20020102 12:59;P;;;;;;
D;065;536676;2;20020102 12:59;V;;;;;;
D;065;536676;2;20020102 12:59;V;;;;;;
B;065;537104;3;20020102 12:59;;;27;BELLA VISTA DR;LEETON;2705;1199;M;20011018;20011120;45000;A;V;VACANT LAND;;AA;;;8209670;
C;065;537104;3;20020102 12:59;50//1011450;
D;065;537104;3;20020102 12:59;P;;;;;;
D;065;537104;3;20020102 12:59;P;;;;;;
D;065;537104;3;20020102 12:59;V;;;;;;
B;065;537110;4;20020102 12:59;;;39;BELLA VISTA DR;LEETON;2705;1152;M;20011107;20011130;50000;A;V;VACANT LAND;;AA;AV;;8170806;
C;065;537110;4;20020102 12:59;44//1011450;
D;065;537110;4;20020102 12:59;P;;;;;;
D;065;537110;4;20020102 12:59;V;;;;;;
B;065;537130;5;20020102 12:59;;;8;BELLA VISTA DR;LEETON;2705;1220;M;20010927;20011109;292000;A;R;RESIDENCE;;AA;;;8184402;
C;065;537130;5;20020102 12:59;17//1005962;
D;065;537130;5;20020102 12:59;P;;;;;;
D;065;537130;5;20020102 12:59;P;;;;;;
D;065;537130;5;20020102 12:59;V;;;;;;
B;065;537397;6;20020102 12:59;;;17;CASSIA RD;LEETON;2705;858.8;M;20010829;20011128;200000;A;R;RESIDENCE;;AA;;;8187761;
C;065;537397;6;20020102 12:59;18//716712;
D;065;537397;6;20020102 12:59;P;;;;;;
D;065;537397;6;20020102 12:59;P;;;;;;
D;065;537397;6;20020102 12:59;V;;;;;;
B;065;537522;7;20020102 12:59;;;47;CHURCH ST;LEETON;2705;2023;M;20011109;20011123;300000;A;R;RESIDENCE;;AA;;;8204011;
C;065;537522;7;20020102 12:59;29, 30/9/758606;
D;065;537522;7;20020102 12:59;P;;;;;;
D;065;537522;7;20020102 12:59;V;;;;;;
B;065;537584;8;20020102 12:59;;;57;COOLIBAH ST;LEETON;2705;1012;M;20011109;20011123;310000;A;3;UNITS;;AA;;;8210132;
