A;RTSALEDATA;223;20250623 01:09;VALNET;
B;223;2483367;1;20250623 01:10;;;37;CELEBRATION RD;SADLEIR;2168;745.5;M;20250501;20250612;1240000;R2;R;RESIDENCE;;LHH;;;AV143090;
C;223;2483367;1;20250623 01:10;1/45749 792/218065;
D;223;2483367;1;20250623 01:10;P;;;;;;
D;223;2483367;1;20250623 01:10;V;;;;;;
D;223;2483367;1;20250623 01:10;V;;;;;;
B;223;2484096;2;20250623 01:10;;17;15;CHILDS RD;CHIPPING NORTON;2170;;;20250430;20250618;1100000;;3;FACTORY;17;;;;AV159399;
C;223;2484096;2;20250623 01:10;17/SP43499;
D;223;2484096;2;20250623 01:10;P;;;;;;
D;223;2484096;2;20250623 01:10;V;;;;;;
B;223;2486288;3;20250623 01:10;;;7;CORVUS RD;HINCHINBROOK;2168;516;M;20250503;20250616;1050000;R2;R;RESIDENCE;;ACC;;;AV150850;
C;223;2486288;3;20250623 01:10;2109/846737;
D;223;2486288;3;20250623 01:10;P;;;;;;
D;223;2486288;3;20250623 01:10;V;;;;;;
D;223;2486288;3;20250623 01:10;V;;;;;;
B;223;2476443;4;20250623 01:10;;;4;AYSHFORD ST;CASULA;2170;733.5;M;20240528;20250613;1325000;E3;R;RESIDENCE;;EEE;;;AV145030;
C;223;2476443;4;20250623 01:10;10/29047;
D;223;2476443;4;20250623 01:10;P;;;;;;
D;223;2476443;4;20250623 01:10;V;;;;;;
B;223;2479726;5;20250623 01:10;;;56;BOWER-BIRD ST;HINCHINBROOK;2168;462.1;M;20250517;20250617;1005000;R2;R;RESIDENCE;;ACC;;;AV156632;
C;223;2479726;5;20250623 01:10;523/839171;
D;223;2479726;5;20250623 01:10;P;;;;;;
D;223;2479726;5;20250623 01:10;P;;;;;;
D;223;2479726;5;20250623 01:10;V;;;;;;
D;223;2479726;5;20250623 01:10;V;;;;;;
B;223;2482387;6;20250623 01:10;;;74;CARMICHAEL DR;WEST HOXTON;2171;542.5;M;20250611;20250611;260000;R2;R;RESIDENCE;;MOO;;;AV138399;
C;223;2482387;6;20250623 01:10;42/873369;
D;223;2482387;6;20250623 01:10;P;;;;;;
D;223;2482387;6;20250623 01:10;P;;;;;;
D;223;2482387;6;20250623 01:10;P;;;;;;
D;223;2482387;6;20250623 01:10;V;;;;;;
D;223;2482387;6;20250623 01:10;V;;;;;;
B;223;2474598;7;20250623 01:10;;8;16;ALFRED RD;CHIPPING NORTON;2170;;;20250506;20250617;950000;;3;FACTORY;8;;;;AV156396;
C;223;2474598;7;20250623 01:10;8/SP34844;
D;223;2474598;7;20250623 01:10;P;;;;;;
D;223;2474598;7;20250623 01:10;V;;;;;;
B;223;2506891;8;20250623 01:10;;29;87;MEMORIAL AVE;LIVERPOOL;2170;;;20250322;20250617;760000;;R;RESIDENCE;5;;;;AV154822;
C;223;2506891;8;20250623 01:10;5/SP19177;
D;223;2506891;8;20250623 01:10;P;;;;;;
D;223;2506891;8;20250623 01:10;V;;;;;;
B;223;2509465;9;20250623 01:10;;2;50;NAGLE ST;LIVERPOOL;2170;;;20250511;20250619;236667;;R;RESIDENCE;2;;;;AV161662;
C;223;2509465;9;20250623 01:10;2/SP19625;
D;223;2509465;9;20250623 01:10;P;;;;;;
D;223;2509465;9;20250623 01:10;P;;;;;;
D;223;2509465;9;20250623 01:10;P;;;;;;
D;223;2509465;9;20250623 01:10;V;;;;;;
B;223;2509547;10;20250623 01:10;;5;22;NAGLE ST;LIVERPOOL;2170;;;20250503;20250616;415000;;R;RESIDENCE;5;;;;AV151996;
C;223;2509547;10;20250623 01:10;5/SP16652;
D;223;2509547;10;20250623 01:10;P;;;;;;
D;223;2509547;10;20250623 01:10;V;;;;;;
B;223;2509593;11;20250623 01:10;;13;4;NAGLE ST;LIVERPOOL;2170;;;20250505;20250616;390000;;R;RESIDENCE;13;;;;AV149650;
C;223;2509593;11;20250623 01:10;13/SP9738;
D;223;2509593;11;20250623 01:10;P;;;;;;
D;223;2509593;11;20250623 01:10;V;;;;;;
B;223;2509785;12;20250623 01:10;;;1;NATALIE CL;CASULA;2170;516.9;M;20250405;20250616;1521000;R2;R;RESIDENCE;;AAA;;;AV150692;
C;223;2509785;12;20250623 01:10;18/1012559;
D;223;2509785;12;20250623 01:10;P;;;;;;
D;223;2509785;12;20250623 01:10;P;;;;;;
D;223;2509785;12;20250623 01:10;V;;;;;;
B;223;2512415;13;20250623 01:10;;;25;PASSEFIELD ST;LIVERPOOL;2170;675.89;M;20250527;20250613;1050000;R3;R;RESIDENCE;;LMN;;;AV144944;
C;223;2512415;13;20250623 01:10;12/2/978884;
D;223;2512415;13;20250623 01:10;P;;;;;;
D;223;2512415;13;20250623 01:10;P;;;;;;
D;223;2512415;13;20250623 01:10;V;;;;;;
D;223;2512415;13;20250623 01:10;V;;;;;;
B;223;2520322;14;20250623 01:10;;;13;SWAIN ST;MOOREBANK;2170;436.3;M;20250321;20250619;1200000;R2;R;RESIDENCE;;LPP;;;AV162560;
C;223;2520322;14;20250623 01:10;64, 65/4/2429;
D;223;2520322;14;20250623 01:10;P;;;;;;
D;223;2520322;14;20250623 01:10;P;;;;;;
D;223;2520322;14;20250623 01:10;V;;;;;;
B;223;2512579;15;20250623 01:10;;;38;PEARCE ST;LIVERPOOL;2170;588.1;M;20250510;20250616;1240000;R3;R;RESIDENCE;;LMN;;;AV151531;
C;223;2512579;15;20250623 01:10;6/210637;
D;223;2512579;15;20250623 01:10;P;;;;;;
D;223;2512579;15;20250623 01:10;V;;;;;;
B;223;2491163;16;20250623 01:10;;;655;FIFTEENTH AVE;AUSTRAL;2179;2.023;H;20250312;20250613;3800000;RU6;R;RESIDENCE;;RUA;;;AV146057;
C;223;2491163;16;20250623 01:10;2/235953;
D;223;2491163;16;20250623 01:10;P;;;;;;
D;223;2491163;16;20250623 01:10;V;;;;;;
B;223;2493851;17;20250623 01:10;;24;12;GOULBURN ST;WARWICK FARM;2170;82.5;M;20250410;20250617;385000;;R;RESIDENCE;24;;;;AV154919;
C;223;2493851;17;20250623 01:10;24/SP7995;
D;223;2493851;17;20250623 01:10;P;;;;;;
D;223;2493851;17;20250623 01:10;V;;;;;;
B;223;2499371;18;20250623 01:10;;;5;JACK O'SULLIVAN RD;MOOREBANK;2170;676.6;M;20250317;20250616;1525000;R3;R;RESIDENCE;;LSS;;;AV152595;
