A;091;20011203 13:14;CDIXON;
B;091;897435;1;20011203 13:14;;;100;ABBOTT RD;NORTH CURL CURL;2099;;;20010913;20011025;755000;A;R;RESIDENCE;;FH;;;8100166;
C;091;897435;1;20011203 13:14;3//11526;
D;091;897435;1;20011203 13:14;P;;;;;;
D;091;897435;1;20011203 13:14;V;;;;;;
B;091;897436;2;20011203 13:14;;;102;ABBOTT RD;NORTH CURL CURL;2099;;;20010920;20011101;717500;A;R;RESIDENCE;;FH;;;8144342;
C;091;897436;2;20011203 13:14;4//11526;
D;091;897436;2;20011203 13:14;P;;;;;;
D;091;897436;2;20011203 13:14;V;;;;;;
B;091;897703;3;20011203 13:14;;;4;ADINA RD;CURL CURL;2096;670.3;M;20010821;20010911;750000;A;R;RESIDENCE;;FS;;;8121260;
C;091;897703;3;20011203 13:14;9//35951;
D;091;897703;3;20011203 13:14;P;;;;;;
D;091;897703;3;20011203 13:14;P;;;;;;
D;091;897703;3;20011203 13:14;V;;;;;;
B;091;897823;4;20011203 13:14;;2;68;ALBERT ST;HARBORD;2096;;;20011004;20011115;390000;;R;RESIDENCE;2;;;;8140184;
C;091;897823;4;20011203 13:14;2//5004;
D;091;897823;4;20011203 13:14;P;;;;;;
D;091;897823;4;20011203 13:14;V;;;;;;
B;091;897837;5;20011203 13:14;;11;58 A;ALBERT ST;HARBORD;2096;;;20011008;20011119;267000;;R;RESIDENCE;11;;;;8138257;
C;091;897837;5;20011203 13:14;11//4618;
D;091;897837;5;20011203 13:14;P;;;;;;
D;091;897837;5;20011203 13:14;V;;;;;;
B;091;897999;6;20011203 13:14;;;46;ALEXANDER ST;COLLAROY;2097;600.7;M;20010524;20011015;900000;A;R;RESIDENCE;;FW;;;8077459;
C;091;897999;6;20011203 13:14;4//33402;
D;091;897999;6;20011203 13:14;P;;;;;;
D;091;897999;6;20011203 13:14;P;;;;;;
D;091;897999;6;20011203 13:14;P;;;;;;
D;091;897999;6;20011203 13:14;P;;;;;;
D;091;897999;6;20011203 13:14;V;;;;;;
D;091;897999;6;20011203 13:14;V;;;;;;
B;091;898670;7;20011203 13:14;;;34;ALLWORTH DR;DAVIDSON;2085;1038;M;20010903;20011016;545450;A;R;RESIDENCE;;EW;;;8097802;
C;091;898670;7;20011203 13:14;12/171/244404;
D;091;898670;7;20011203 13:14;P;;;;;;
D;091;898670;7;20011203 13:14;P;;;;;;
D;091;898670;7;20011203 13:14;V;;;;;;
D;091;898670;7;20011203 13:14;V;;;;;;
B;091;898735;8;20011203 13:14;;;13;ALTONA AVE;FORESTVILLE;2087;695.6;M;20010924;20011106;432000;A;R;RESIDENCE;;EX;;;8116668;
C;091;898735;8;20011203 13:14;41//29792;
D;091;898735;8;20011203 13:14;P;;;;;;
D;091;898735;8;20011203 13:14;P;;;;;;
D;091;898735;8;20011203 13:14;V;;;;;;
B;091;898793;9;20011203 13:14;;;7;AMBLESIDE ST;WHEELER HEIGHTS;2097;790.4;M;20010829;20011015;575000;A;R;RESIDENCE;;EG;;;8050456;
C;091;898793;9;20011203 13:14;160//219457;
D;091;898793;9;20011203 13:14;P;;;;;;
D;091;898793;9;20011203 13:14;V;;;;;;
D;091;898793;9;20011203 13:14;V;;;;;;
B;091;898869;10;20011203 13:14;;;1;AMOURIN ST;NORTH MANLY;2100;;;20010817;20010817;240000;A;R;RESIDENCE;;EQ;;;8130906;
C;091;898869;10;20011203 13:14;23//31525;
D;091;898869;10;20011203 13:14;P;;;;;;
D;091;898869;10;20011203 13:14;V;;;;;;
B;091;899391;11;20011203 13:14;;;66;ARNHEM RD;ALLAMBIE HEIGHTS;2100;;;20010803;20010914;561500;A;R;RESIDENCE;;EM;;;8121549;
C;091;899391;11;20011203 13:14;2/102/248495;
D;091;899391;11;20011203 13:14;P;;;;;;
D;091;899391;11;20011203 13:14;P;;;;;;
D;091;899391;11;20011203 13:14;V;;;;;;
D;091;899391;11;20011203 13:14;V;;;;;;
B;091;900038;12;20011203 13:14;;2;2;AVON RD;DEE WHY;2099;;;20010925;20011106;345000;;R;RESIDENCE;2;;;;8107355;
C;091;900038;12;20011203 13:14;2//2601;
D;091;900038;12;20011203 13:14;P;;;;;;
D;091;900038;12;20011203 13:14;V;;;;;;
B;091;900233;13;20011203 13:14;;;3;BANGALLA PL;FORESTVILLE;2087;695.6;M;20010925;20011026;557500;A;R;RESIDENCE;;EY;;;8110821;
C;091;900233;13;20011203 13:14;7//222810;
D;091;900233;13;20011203 13:14;P;;;;;;
D;091;900233;13;20011203 13:14;P;;;;;;
D;091;900233;13;20011203 13:14;V;;;;;;
B;091;900574;14;20011203 13:14;;;5;BARINGA CL;BELROSE;2085;796.7;M;20010912;20011030;631500;A;R;RESIDENCE;;EV;;;8102328;
C;091;900574;14;20011203 13:14;26//237435;
D;091;900574;14;20011203 13:14;P;;;;;;
D;091;900574;14;20011203 13:14;P;;;;;;
D;091;900574;14;20011203 13:14;V;;;;;;
B;091;900786;15;20011203 13:14;;;13;BEACH ST;CURL CURL;2096;;;20011004;20011004;575000;A;R;RESIDENCE;;FS;;;8070354;
C;091;900786;15;20011203 13:14;19//14040;
D;091;900786;15;20011203 13:14;P;;;;;;
D;091;900786;15;20011203 13:14;V;;;;;;
D;091;900786;15;20011203 13:14;V;;;;;;
B;091;900933;16;20011203 13:14;;;86;BEACON HILL RD;BEACON HILL;2100;;;20010821;20011029;728000;A;R;RESIDENCE;;EP;;;8100282;
C;091;900933;16;20011203 13:14;13//24661;
D;091;900933;16;20011203 13:14;P;;;;;;
D;091;900933;16;20011203 13:14;P;;;;;;
D;091;900933;16;20011203 13:14;V;;;;;;
D;091;900933;16;20011203 13:14;V;;;;;;
B;091;901197;17;20011203 13:14;;;87;BENNETT ST;CURL CURL;2096;;;20010918;20011030;588000;A;R;RESIDENCE;;EQ;;;8080750;
C;091;901197;17;20011203 13:14;3//12724;
D;091;901197;17;20011203 13:14;P;;;;;;
D;091;901197;17;20011203 13:14;P;;;;;;
D;091;901197;17;20011203 13:14;V;;;;;;
B;091;901223;18;20011203 13:14;;;24 A;BENTLEY AVE;FORESTVILLE;2087;362.6;M;20011101;20011122;440000;A;R;RESIDENCE;;EX;;;8139874;
C;091;901223;18;20011203 13:14;2//871995;
D;091;901223;18;20011203 13:14;P;;;;;;
D;091;901223;18;20011203 13:14;V;;;;;;
D;091;901223;18;20011203 13:14;V;;;;;;
B;091;901321;19;20011203 13:14;;;7;BIMBADEEN CRES;FRENCHS FOREST;2086;556.4;M;20010901;20011123;554000;A;R;RESIDENCE;;ET;;;8154494;
C;091;901321;19;20011203 13:14;38//218592;
D;091;901321;19;20011203 13:14;P;;;;;;
D;091;901321;19;20011203 13:14;P;;;;;;
D;091;901321;19;20011203 13:14;V;;;;;;
B;091;901601;20;20011203 13:14;;;25;BLACKBUTTS RD;FRENCHS FOREST;2086;695.6;M;20010920;20011026;485000;A;R;RESIDENCE;;EW;;;8090911;
C;091;901601;20;20011203 13:14;2//227182;
D;091;901601;20;20011203 13:14;P;;;;;;
D;091;901601;20;20011203 13:14;P;;;;;;
D;091;901601;20;20011203 13:14;V;;;;;;
B;091;901722;21;20011203 13:14;;;17;BLACKWOOD RD;NORTH CURL CURL;2099;413.7;M;20010828;20011101;800000;A;R;RESIDENCE;;FH;;;8122353;
C;091;901722;21;20011203 13:14;32/2/5748;
D;091;901722;21;20011203 13:14;P;;;;;;
D;091;901722;21;20011203 13:14;V;;;;;;
D;091;901722;21;20011203 13:14;V;;;;;;
B;091;901748;22;20011203 13:14;;;6;BLANDFORD ST;COLLAROY PLATEAU;2097;;;20010803;20010917;445000;A;R;RESIDENCE;;EG;;;8069351;
C;091;901748;22;20011203 13:14;14/E/33000;
D;091;901748;22;20011203 13:14;P;;;;;;
D;091;901748;22;20011203 13:14;P;;;;;;
D;091;901748;22;20011203 13:14;V;;;;;;
D;091;901748;22;20011203 13:14;V;;;;;;
B;091;902264;23;20011203 13:14;;;4;BOREE RD;FORESTVILLE;2087;758.8;M;20010724;20011031;610000;A;R;RESIDENCE;;EX;;;8097026;
C;091;902264;23;20011203 13:14;11/43/245236;
D;091;902264;23;20011203 13:14;P;;;;;;
D;091;902264;23;20011203 13:14;V;;;;;;
B;091;902642;24;20011203 13:14;;;17;BRIDGEVIEW CRES;FORESTVILLE;2087;;;20010907;20011019;460000;A;R;RESIDENCE;;EX;;;8057440;
C;091;902642;24;20011203 13:14;10//25048;
D;091;902642;24;20011203 13:14;P;;;;;;
