A;066;20020301 13:09;CDIXON;
B;066;542266;1;20020301 13:09;;;;PH LOCKHART;LOCKHART;2656;44.21;H;20010904;20011018;172500;R;R;RESIDENCE;;HC;;;8154133;
C;066;542266;1;20020301 13:09;150, 151//756429 Suburban Holding 1921/7 Suburban Holding 1921/8 LEASE;
C;066;542266;1;20020301 13:09; OVER PROPERTY LEASE OVER PROPERTY;
D;066;542266;1;20020301 13:09;P;;;;;;
D;066;542266;1;20020301 13:09;P;;;;;;
D;066;542266;1;20020301 13:09;V;;;;;;
B;066;542312;2;20020301 13:09;;;29;DRUMMOND ST;LOCKHART;2656;919.8;M;20011123;20020115;95000;Z;R;RESIDENCE;;LB;;;8330344;
C;066;542312;2;20020301 13:09;92//610522;
D;066;542312;2;20020301 13:09;P;;;;;;
D;066;542312;2;20020301 13:09;P;;;;;;
D;066;542312;2;20020301 13:09;V;;;;;;
B;066;542322;3;20020301 13:09;;;6;DRUMMOND ST;LOCKHART;2656;2023;M;20011206;20020117;28000;Z;R;RESIDENCE;;LB;;;8311838;
C;066;542322;3;20020301 13:09;3/48/758621;
D;066;542322;3;20020301 13:09;P;;;;;;
B;066;542364;4;20020301 13:09;;;53;FEDERAL ST;LOCKHART;2656;2023;M;20000417;20000417;8500;Z;3;;;LC;;;6755185;
C;066;542364;4;20020301 13:09;10/26/758621;
D;066;542364;4;20020301 13:09;P;;;;;;
D;066;542364;4;20020301 13:09;P;;;;;;
D;066;542364;4;20020301 13:09;V;;;;;;
B;066;542365;5;20020301 13:09;;;49;FEDERAL ST;LOCKHART;2656;2023;M;20000417;20000417;8500;Z;3;;;LC;;;6755185;
C;066;542365;5;20020301 13:09;9/26/758621;
D;066;542365;5;20020301 13:09;P;;;;;;
D;066;542365;5;20020301 13:09;P;;;;;;
D;066;542365;5;20020301 13:09;V;;;;;;
D;066;542365;5;20020301 13:09;V;;;;;;
B;066;542397;6;20020301 13:09;;;21;FERRIER ST;LOCKHART;2656;1012;M;20020123;20020207;80000;Z;R;RESIDENCE;;LB;;;8383668;
C;066;542397;6;20020301 13:09;2//541766;
D;066;542397;6;20020301 13:09;P;;;;;;
D;066;542397;6;20020301 13:09;V;;;;;;
D;066;542397;6;20020301 13:09;V;;;;;;
B;066;2850506;7;20020301 13:09;;;;DRUMMOND ST;LOCKHART;2656;1012;M;20020206;20020215;130000;Z;R;RESIDENCE;;LB;;;8377944;
C;066;2850506;7;20020301 13:09;11//627334;
D;066;2850506;7;20020301 13:09;P;;;;;;
D;066;2850506;7;20020301 13:09;P;;;;;;
D;066;2850506;7;20020301 13:09;V;;;;;;
D;066;2850506;7;20020301 13:09;V;;;;;;
B;066;2867659;8;20020301 13:09;;;;VINCENTS RD;THE ROCK;2655;105.8;H;20010921;20020121;270000;R;R;RESIDENCE;;MC;;;8319685;
C;066;2867659;8;20020301 13:09;12//1034110;
D;066;2867659;8;20020301 13:09;P;;;;;;
D;066;2867659;8;20020301 13:09;P;;;;;;
D;066;2867659;8;20020301 13:09;V;;;;;;
B;066;2888311;9;20020301 13:09;PH FINLAY;;;;LOCKHART;2656;77.09;H;20010427;20010525;65900;R;3;FARM;;MC;;;7774287;
C;066;2888311;9;20020301 13:09;4//113045 PT 60//756416;
D;066;2888311;9;20020301 13:09;P;;;;;;
D;066;2888311;9;20020301 13:09;V;;;;;;
B;066;2888312;10;20020301 13:09;PH FINLAY;;;;LOCKHART;2656;93.69;H;20010427;20010525;97500;R;3;FARM;;MC;;;7774285;
C;066;2888312;10;20020301 13:09;135//756416;
D;066;2888312;10;20020301 13:09;P;;;;;;
D;066;2888312;10;20020301 13:09;V;;;;;;
B;066;2888313;11;20020301 13:09;PH FINLAY;;;;LOCKHART;2656;80.41;H;20010427;20010525;83800;R;3;FARM;;MC;;;7774286;
C;066;2888313;11;20020301 13:09;3//113045 PT 42//756416;
D;066;2888313;11;20020301 13:09;P;;;;;;
D;066;2888313;11;20020301 13:09;P;;;;;;
D;066;2888313;11;20020301 13:09;V;;;;;;
B;066;2888314;12;20020301 13:09;PH FINLAY;;;;LOCKHART;2656;96.62;H;20010427;20010525;100500;R;3;FARM;;MC;;;7774284;
C;066;2888314;12;20020301 13:09;115, 119//756416;
D;066;2888314;12;20020301 13:09;P;;;;;;
D;066;2888314;12;20020301 13:09;V;;;;;;
Z;60;12;13;33;
