A;RTSALEDATA;236;20250505 01:20;VALNET;
B;236;2626772;1;20250505 01:20;;;22;ELIZABETH CRES;COBAR;2835;607;M;20250304;20250501;180000;R2;R;RESIDENCE;;ACC;;0;AV22941;
C;236;2626772;1;20250505 01:20;18/228086;
D;236;2626772;1;20250505 01:20;P;;;;;;
D;236;2626772;1;20250505 01:20;V;;;;;;
B;236;2626986;2;20250505 01:20;;;10;JAMES PL;COBAR;2835;864;M;20250317;20250428;90000;R2;V;VACANT LAND;;ACN;;0;AV11172;
C;236;2626986;2;20250505 01:20;23/860711;
D;236;2626986;2;20250505 01:20;P;;;;;;
D;236;2626986;2;20250505 01:20;V;;;;;;
B;236;2626987;3;20250505 01:20;;;8;JAMES PL;COBAR;2835;864;M;20250317;20250428;90000;R2;V;VACANT LAND;;ACN;;0;AV11172;
C;236;2626987;3;20250505 01:20;22/860711;
D;236;2626987;3;20250505 01:20;P;;;;;;
D;236;2626987;3;20250505 01:20;V;;;;;;
B;236;2627571;4;20250505 01:20;;;32;MORRISON ST;COBAR;2835;689.2;M;20250320;20250501;259000;R2;R;RESIDENCE;;ACA;;0;AV22700;
C;236;2627571;4;20250505 01:20;2/222917;
D;236;2627571;4;20250505 01:20;P;;;;;;
D;236;2627571;4;20250505 01:20;V;;;;;;
B;236;2627687;5;20250505 01:20;;;7;NULLAMUT ST;COBAR;2835;600.7;M;20250318;20250429;240000;R2;R;RESIDENCE;;ACC;;0;AV14244;
C;236;2627687;5;20250505 01:20;23/10/758254;
D;236;2627687;5;20250505 01:20;P;;;;;;
D;236;2627687;5;20250505 01:20;V;;;;;;
B;236;2626413;6;20250505 01:20;;;4;BOURKE ST;COBAR;2835;573.3;M;20250316;20250501;215000;R2;R;RESIDENCE;;ACA;;0;AV24610;
C;236;2626413;6;20250505 01:20;112/626220;
D;236;2626413;6;20250505 01:20;P;;;;;;
D;236;2626413;6;20250505 01:20;P;;;;;;
D;236;2626413;6;20250505 01:20;V;;;;;;
Z;27;6;6;13;
