A;252;20020603 10:50;PTHIRLWELL;
B;252;2676497;1;20020603 10:50;KANGAROO FLAT;;;;YARROWITCH;2354;55.9;H;20020208;20020321;20000;R;3;FARM;;BH;RG;;8515903;
C;252;2676497;1;20020603 10:50;32//746038;
D;252;2676497;1;20020603 10:50;P;;;;;;
D;252;2676497;1;20020603 10:50;P;;;;;;
D;252;2676497;1;20020603 10:50;V;;;;;;
B;252;2676564;2;20020603 10:50;;;;PH MURRAY PORS;WALCHA;2354;193.4;H;20011214;20020227;35000;R;V;VACANT LAND;;BH;;;8427162;
C;252;2676564;2;20020603 10:50;45//753704;
D;252;2676564;2;20020603 10:50;P;;;;;;
D;252;2676564;2;20020603 10:50;V;;;;;;
B;252;2676646;3;20020603 10:50;;;;PH OORUNDUNBY DPS;WALCHA;2354;857.6;H;20010912;20011223;1375000;R;3;GRAZING LAND;;SB;RG;;8482422;
C;252;2676646;3;20020603 10:50;2//866746;
D;252;2676646;3;20020603 10:50;P;;;;;;
D;252;2676646;3;20020603 10:50;V;;;;;;
B;252;2676871;4;20020603 10:50;;;;PH WALCHA PORS CO VERNON;WALCHA;2354;304.1;H;20010529;20020220;596227;R;3;GRAZING LAND;;TB;RG;;8510474;
C;252;2676871;4;20020603 10:50;310, 311, 312, 313, 314, 332, 355, 358, 359, 360, 361, 63, 64//756502;
D;252;2676871;4;20020603 10:50;P;;;;;;
D;252;2676871;4;20020603 10:50;V;;;;;;
B;252;2677021;5;20020603 10:50;;3;110 W;COMMERCIAL LANE;WALCHA;2354;;;20020228;20020329;18000;;R;RESIDENCE;3;;;;8549895;
C;252;2677021;5;20020603 10:50;3//SP 38291;
D;252;2677021;5;20020603 10:50;P;;;;;;
D;252;2677021;5;20020603 10:50;V;;;;;;
B;252;2677044;6;20020603 10:50;;;113 E;CROUDACE ST;WALCHA;2354;1012;M;20020304;20020418;48000;Z;R;RESIDENCE;;AA;AC;;8574586;
C;252;2677044;6;20020603 10:50;1//517469;
D;252;2677044;6;20020603 10:50;P;;;;;;
D;252;2677044;6;20020603 10:50;P;;;;;;
D;252;2677044;6;20020603 10:50;V;;;;;;
B;252;2677302;7;20020603 10:50;;;24 E;FITZROY ST;WALCHA;2354;1563;M;20020228;20020328;80000;Z;3;COMMERCIAL PR;;BB;;;8632358;
C;252;2677302;7;20020603 10:50;5//578714;
D;252;2677302;7;20020603 10:50;P;;;;;;
D;252;2677302;7;20020603 10:50;V;;;;;;
B;252;2677820;8;20020603 10:50;;;;PH WINTERBOURNE DPS;WALCHA;2354;287.1;H;20020221;20020404;40000;R;3;RURAL LAND;;RS;RG;;8490431;
C;252;2677820;8;20020603 10:50;7//775392;
D;252;2677820;8;20020603 10:50;P;;;;;;
D;252;2677820;8;20020603 10:50;P;;;;;;
D;252;2677820;8;20020603 10:50;V;;;;;;
D;252;2677820;8;20020603 10:50;V;;;;;;
B;252;2903784;9;20020603 10:50;PART "YERRAWUN";;;;WALCHA;2354;483.9;H;20011003;20011003;1334278;;3;GRAZING LAND;;;RG;;8448945;
C;252;2903784;9;20020603 10:50;10, 14, 15, 151, 152, 158, 159, 220, 26, 27, 300, 301, 319, 326, 6//75;
C;252;2903784;9;20020603 10:50;6482;
D;252;2903784;9;20020603 10:50;P;;;;;;
D;252;2903784;9;20020603 10:50;P;;;;;;
D;252;2903784;9;20020603 10:50;V;;;;;;
B;252;2907093;10;20020603 10:50;PH WALCHA;;;;WALCHA;2354;46.94;H;20020216;20020417;470000;;3;GRAZING LAND;;;;;8541595;
C;252;2907093;10;20020603 10:50;549//756502;
D;252;2907093;10;20020603 10:50;P;;;;;;
D;252;2907093;10;20020603 10:50;P;;;;;;
D;252;2907093;10;20020603 10:50;V;;;;;;
D;252;2907093;10;20020603 10:50;V;;;;;;
Z;50;10;11;27;
