A;171;20030501 12:46;PBARBER;
C;171;1808141;14;20030501 12:47;4//598424;
D;171;1808141;14;20030501 12:47;P;;;;;;
D;171;1808141;14;20030501 12:47;P;;;;;;
D;171;1808141;14;20030501 12:47;V;;;;;;
B;171;1809364;15;20030501 12:47;;;177;CHAUVIERS RD;UPPER CRYSTAL CREEK;2484;52.77;H;20030211;20030318;347000;R;3;LAND & RESI;;TA;RG;;9530025;
C;171;1809364;15;20030501 12:47;2//790365;
D;171;1809364;15;20030501 12:47;P;;;;;;
D;171;1809364;15;20030501 12:47;V;;;;;;
D;171;1809364;15;20030501 12:47;V;;;;;;
B;171;1809672;16;20030501 12:47;;2;44;CLONAKILTY CL;BANORA POINT;2486;;;20021014;20021118;168000;;R;RESIDENCE;2;;;;9549467;
C;171;1809672;16;20030501 12:47;2//SP 54482;
D;171;1809672;16;20030501 12:47;P;;;;;;
D;171;1809672;16;20030501 12:47;V;;;;;;
B;171;1809694;17;20030501 12:47;;;31;CLONAKILTY CL;BANORA POINT;2486;604;M;20030213;20030310;319000;A;R;RESIDENCE;;HQ;AC;;9544805;
C;171;1809694;17;20030501 12:47;70//861601;
D;171;1809694;17;20030501 12:47;P;;;;;;
D;171;1809694;17;20030501 12:47;P;;;;;;
D;171;1809694;17;20030501 12:47;V;;;;;;
D;171;1809694;17;20030501 12:47;V;;;;;;
B;171;1810011;18;20030501 12:47;;4;60;TWEED COAST RD;POTTSVILLE;2489;;;20030306;20030407;206000;;R;RESIDENCE;4;;;;9542341;
C;171;1810011;18;20030501 12:47;4//SP 31128;
D;171;1810011;18;20030501 12:47;P;;;;;;
D;171;1810011;18;20030501 12:47;V;;;;;;
B;171;1810837;19;20030501 12:47;;;12;CORAL ST;TWEED HEADS;2485;550.1;M;20030112;20030130;140000;A;R;RESIDENCE;;KA;AC;;9366420;
C;171;1810837;19;20030501 12:47;B//385773;
D;171;1810837;19;20030501 12:47;P;;;;;;
D;171;1810837;19;20030501 12:47;P;;;;;;
D;171;1810837;19;20030501 12:47;P;;;;;;
D;171;1810837;19;20030501 12:47;V;;;;;;
D;171;1810837;19;20030501 12:47;V;;;;;;
B;171;1810979;20;20030501 12:47;;;8;COUGAL ST;TYALGUM;2484;809;M;20020517;20020617;115000;A;R;RESIDENCE;;MD;AC;;9516092;
C;171;1810979;20;20030501 12:47;8/12/759012;
D;171;1810979;20;20030501 12:47;P;;;;;;
D;171;1810979;20;20030501 12:47;P;;;;;;
D;171;1810979;20;20030501 12:47;P;;;;;;
D;171;1810979;20;20030501 12:47;P;;;;;;
D;171;1810979;20;20030501 12:47;V;;;;;;
B;171;1811285;21;20030501 12:47;;;11;CREEK ST;HASTINGS POINT;2489;733.5;M;20030314;20030407;375000;A;R;RESIDENCE;;KS;AC;;9523742;
C;171;1811285;21;20030501 12:47;46//25096;
D;171;1811285;21;20030501 12:47;P;;;;;;
D;171;1811285;21;20030501 12:47;P;;;;;;
D;171;1811285;21;20030501 12:47;V;;;;;;
B;171;1811384;22;20030501 12:47;;1;14;CROMER CT;BANORA POINT;2486;;;20030314;20030414;195000;;R;RESIDENCE;1;;;;9538476;
C;171;1811384;22;20030501 12:47;1//SP 45907;
D;171;1811384;22;20030501 12:47;P;;;;;;
D;171;1811384;22;20030501 12:47;P;;;;;;
D;171;1811384;22;20030501 12:47;V;;;;;;
D;171;1811384;22;20030501 12:47;V;;;;;;
B;171;1811562;23;20030501 12:47;;;23;CUDGEN RD;CUDGEN;2487;700.6;M;20030410;20030410;130000;A;R;RESIDENCE;;JE;AC;;9546676;
C;171;1811562;23;20030501 12:47;103//792161;
D;171;1811562;23;20030501 12:47;P;;;;;;
D;171;1811562;23;20030501 12:47;P;;;;;;
D;171;1811562;23;20030501 12:47;V;;;;;;
D;171;1811562;23;20030501 12:47;V;;;;;;
B;171;1812222;24;20030501 12:47;;2;169;DARLINGTON DR;BANORA POINT;2486;;;20030328;20030411;265000;;R;RESIDENCE;2;;;;9539092;
C;171;1812222;24;20030501 12:47;2//SP 57126;
D;171;1812222;24;20030501 12:47;P;;;;;;
D;171;1812222;24;20030501 12:47;V;;;;;;
D;171;1812222;24;20030501 12:47;V;;;;;;
B;171;1812261;25;20030501 12:47;;21;73;DARLINGTON DR;BANORA POINT;2486;;;20030311;20030404;177000;;3;UNITS;21;;;;9534453;
C;171;1812261;25;20030501 12:47;21//SP 53361;
D;171;1812261;25;20030501 12:47;P;;;;;;
D;171;1812261;25;20030501 12:47;P;;;;;;
D;171;1812261;25;20030501 12:47;V;;;;;;
D;171;1812261;25;20030501 12:47;V;;;;;;
B;171;1812261;26;20030501 12:47;;23;73;DARLINGTON DR;BANORA POINT;2486;;;20030227;20030331;155000;;R;RESIDENCE;23;;;;9546722;
C;171;1812261;26;20030501 12:47;23//SP 53361;
D;171;1812261;26;20030501 12:47;P;;;;;;
D;171;1812261;26;20030501 12:47;V;;;;;;
D;171;1812261;26;20030501 12:47;V;;;;;;
B;171;1813067;27;20030501 12:47;;;18;DUNE ST;FINGAL HEAD;2487;341.49;M;20021223;20030324;1075000;A;R;RESIDENCE;;JG;AC;;9522434;
C;171;1813067;27;20030501 12:47;H//7937;
D;171;1813067;27;20030501 12:47;P;;;;;;
D;171;1813067;27;20030501 12:47;V;;;;;;
B;171;1813359;28;20030501 12:47;;;29;EDWARD AVE;POTTSVILLE;2489;900;M;20030203;20030401;418000;A;R;RESIDENCE;;LG;AC;;9526587;
C;171;1813359;28;20030501 12:47;235//818258;
D;171;1813359;28;20030501 12:47;P;;;;;;
D;171;1813359;28;20030501 12:47;P;;;;;;
D;171;1813359;28;20030501 12:47;P;;;;;;
D;171;1813359;28;20030501 12:47;V;;;;;;
B;171;1813682;29;20030501 12:47;;;;ELM PL;BANORA POINT;2486;746.8;M;20030123;20030228;120000;A;V;VACANT LAND;;HQ;AV;;9530821;
C;171;1813682;29;20030501 12:47;90//716444;
D;171;1813682;29;20030501 12:47;P;;;;;;
D;171;1813682;29;20030501 12:47;V;;;;;;
B;171;1814224;30;20030501 12:47;;;320;EVIRON RD;CONDONG;2484;4.87;H;20030227;20030328;425000;R;R;RESIDENCE;;RB;RR;;9529625;
C;171;1814224;30;20030501 12:47;A//431758;
D;171;1814224;30;20030501 12:47;P;;;;;;
D;171;1814224;30;20030501 12:47;V;;;;;;
D;171;1814224;30;20030501 12:47;V;;;;;;
B;171;1814855;31;20030501 12:47;;1;10;FLORENCE ST;TWEED HEADS;2485;;;20030310;20030414;250000;;R;RESIDENCE;1;;;;9544245;
C;171;1814855;31;20030501 12:47;1//SP 19372;
D;171;1814855;31;20030501 12:47;P;;;;;;
D;171;1814855;31;20030501 12:47;P;;;;;;
D;171;1814855;31;20030501 12:47;V;;;;;;
B;171;1815169;32;20030501 12:47;;1;8;GAGGIN WAY;KINGSCLIFF;2487;;;20030129;20030320;215000;;R;RESIDENCE;1;;;;9535667;
C;171;1815169;32;20030501 12:47;1//SP 20377;
D;171;1815169;32;20030501 12:47;P;;;;;;
D;171;1815169;32;20030501 12:47;P;;;;;;
D;171;1815169;32;20030501 12:47;V;;;;;;
B;171;1815313;33;20030501 12:47;;;46;GIBSON ST;KINGSCLIFF;2487;759.6;M;20030227;20030410;435000;A;3;;;JB;AC;;9528795;
C;171;1815313;33;20030501 12:47;147//245474;
D;171;1815313;33;20030501 12:47;P;;;;;;
D;171;1815313;33;20030501 12:47;P;;;;;;
D;171;1815313;33;20030501 12:47;P;;;;;;
D;171;1815313;33;20030501 12:47;V;;;;;;
D;171;1815313;33;20030501 12:47;V;;;;;;
B;171;1815574;34;20030501 12:47;;;1;GLENYS ST;TWEED HEADS SOUTH;2486;512.2;M;20030409;20030410;335000;A;R;RESIDENCE;;NB;AC;;9544656;
C;171;1815574;34;20030501 12:47;2/14/28390;
D;171;1815574;34;20030501 12:47;P;;;;;;
D;171;1815574;34;20030501 12:47;V;;;;;;
D;171;1815574;34;20030501 12:47;V;;;;;;
B;171;1816094;35;20030501 12:47;;47;;GREENWAY DR;BANORA POINT;2486;;;20030313;20030410;165000;;R;RESIDENCE;47;;;;9542254;
C;171;1816094;35;20030501 12:47;47//SP 55853;
D;171;1816094;35;20030501 12:47;P;;;;;;
D;171;1816094;35;20030501 12:47;P;;;;;;
D;171;1816094;35;20030501 12:47;V;;;;;;
D;171;1816094;35;20030501 12:47;V;;;;;;
B;171;1816681;36;20030501 12:47;;;13;HEFFRON ST;TWEED HEADS SOUTH;2486;619.6;M;20021211;20030210;195000;A;R;RESIDENCE;;KJ;AC;;9524048;
C;171;1816681;36;20030501 12:47;4//242719;
D;171;1816681;36;20030501 12:47;P;;;;;;
D;171;1816681;36;20030501 12:47;V;;;;;;
B;171;1816899;37;20030501 12:47;;;18;HILL ST;TWEED HEADS;2485;379.5;M;20030214;20030408;735000;A;R;RESIDENCE;;KA;AC;;9539096;
C;171;1816899;37;20030501 12:47;1//417176;
D;171;1816899;37;20030501 12:47;P;;;;;;
D;171;1816899;37;20030501 12:47;V;;;;;;
B;171;1817340;38;20030501 12:47;;;16;HORSESHOE RD;TERRANORA;2486;1104;M;20030313;20030414;395000;A;R;RESIDENCE;;MH;AC;;9547335;
C;171;1817340;38;20030501 12:47;74//826099;
D;171;1817340;38;20030501 12:47;P;;;;;;
D;171;1817340;38;20030501 12:47;V;;;;;;
D;171;1817340;38;20030501 12:47;V;;;;;;
B;171;1817544;39;20030501 12:47;;10;;INGRAM PL;MURWILLUMBAH;2484;;;20030121;20030408;35500;;3;UNIT;10;;;;9522352;
C;171;1817544;39;20030501 12:47;10//SP 34198;
D;171;1817544;39;20030501 12:47;P;;;;;;
D;171;1817544;39;20030501 12:47;V;;;;;;
B;171;1817544;40;20030501 12:47;;26;;INGRAM PL;MURWILLUMBAH;2484;;;20030212;20030314;35500;;R;RESIDENCE;26;;;;9522371;
C;171;1817544;40;20030501 12:47;26//SP 34198;
D;171;1817544;40;20030501 12:47;P;;;;;;
D;171;1817544;40;20030501 12:47;V;;;;;;
B;171;1818288;41;20030501 12:47;;;52;JACARANDA AVE;TWEED HEADS;2485;607;M;20021220;20030131;352000;A;R;RESIDENCE;;LC;AC;;9523889;
C;171;1818288;41;20030501 12:47;256//30961;
D;171;1818288;41;20030501 12:47;P;;;;;;
D;171;1818288;41;20030501 12:47;P;;;;;;
D;171;1818288;41;20030501 12:47;V;;;;;;
D;171;1818288;41;20030501 12:47;V;;;;;;
B;171;1818293;42;20030501 12:47;;;62;JACARANDA AVE;TWEED HEADS;2485;607;M;20030204;20030408;430000;A;R;RESIDENCE;;LC;AC;;9531051;
C;171;1818293;42;20030501 12:47;261//30961;
D;171;1818293;42;20030501 12:47;P;;;;;;
D;171;1818293;42;20030501 12:47;V;;;;;;
B;171;1818568;43;20030501 12:47;;;2;JOSHUA ST;MURWILLUMBAH;2484;2332;M;20030120;20030226;90000;B;V;VACANT LAND;;BA;BV;;9544850;
C;171;1818568;43;20030501 12:47;31//260298;
D;171;1818568;43;20030501 12:47;P;;;;;;
D;171;1818568;43;20030501 12:47;V;;;;;;
D;171;1818568;43;20030501 12:47;V;;;;;;
B;171;1818980;44;20030501 12:47;;4;193;KENNEDY DR;TWEED HEADS;2485;;;20010130;20030331;105000;;R;RESIDENCE;4;;;;9526544;
C;171;1818980;44;20030501 12:47;4//SP 12114;
D;171;1818980;44;20030501 12:47;P;;;;;;
D;171;1818980;44;20030501 12:47;V;;;;;;
B;171;1818980;45;20030501 12:47;;1;193;KENNEDY DR;TWEED HEADS;2485;;;20030325;20030411;121000;;R;RESIDENCE;1;;;;9542170;
C;171;1818980;45;20030501 12:47;1//SP 12114;
D;171;1818980;45;20030501 12:47;P;;;;;;
D;171;1818980;45;20030501 12:47;V;;;;;;
D;171;1818980;45;20030501 12:47;V;;;;;;
B;171;1819210;46;20030501 12:47;;13;106;KENNEDY DR;TWEED HEADS;2485;;;20030129;20030317;165000;;R;RESIDENCE;13;;;;9520528;
C;171;1819210;46;20030501 12:47;13//SP 33464;
D;171;1819210;46;20030501 12:47;P;;;;;;
D;171;1819210;46;20030501 12:47;P;;;;;;
D;171;1819210;46;20030501 12:47;V;;;;;;
B;171;1819332;47;20030501 12:47;;5;180;KENNEDY DR;TWEED HEADS;2485;;;20030311;20030404;126000;;R;RESIDENCE;5;;;;9542673;
C;171;1819332;47;20030501 12:47;5//SP 13289;
D;171;1819332;47;20030501 12:47;P;;;;;;
D;171;1819332;47;20030501 12:47;V;;;;;;
B;171;1819960;48;20030501 12:47;;2;24;KINGSCLIFF ST;KINGSCLIFF;2487;;;20030228;20030331;310000;;R;RESIDENCE;2;;;;9546949;
C;171;1819960;48;20030501 12:47;2//SP 43985;
D;171;1819960;48;20030501 12:47;P;;;;;;
D;171;1819960;48;20030501 12:47;V;;;;;;
D;171;1819960;48;20030501 12:47;V;;;;;;
B;171;1820110;49;20030501 12:47;;2;13;KINTYRE CRES;BANORA POINT;2486;;;20020814;20020913;175000;;3;UNIT;2;;;;9521970;
C;171;1820110;49;20030501 12:47;2//SP 45560;
D;171;1820110;49;20030501 12:47;P;;;;;;
D;171;1820110;49;20030501 12:47;P;;;;;;
D;171;1820110;49;20030501 12:47;V;;;;;;
D;171;1820110;49;20030501 12:47;V;;;;;;
B;171;1820214;50;20030501 12:47;;28;22;KIRKWOOD RD;TWEED HEADS SOUTH;2486;;;20030213;20030313;180000;;R;RESIDENCE;28;;;;9551354;
C;171;1820214;50;20030501 12:47;28//SP 34192;
D;171;1820214;50;20030501 12:47;P;;;;;;
D;171;1820214;50;20030501 12:47;P;;;;;;
D;171;1820214;50;20030501 12:47;V;;;;;;
B;171;1820666;51;20030501 12:47;;;1851;KYOGLE RD;TERRAGON;2484;40;H;20030220;20030321;300000;R;R;RESIDENCE;;RV;RF;;9532715;
C;171;1820666;51;20030501 12:47;6//808162;
D;171;1820666;51;20030501 12:47;P;;;;;;
D;171;1820666;51;20030501 12:47;P;;;;;;
D;171;1820666;51;20030501 12:47;V;;;;;;
B;171;1821430;52;20030501 12:47;;;1;LIGHTHOUSE PDE;FINGAL HEAD;2487;1018.1;M;20021209;20030210;1650000;A;R;RESIDENCE;;KQ;AC;;9510331;
C;171;1821430;52;20030501 12:47;1//860966;
D;171;1821430;52;20030501 12:47;P;;;;;;
D;171;1821430;52;20030501 12:47;V;;;;;;
D;171;1821430;52;20030501 12:47;V;;;;;;
B;171;1821799;53;20030501 12:47;;;49;LORIEN WAY;KINGSCLIFF;2487;473.5;M;20030304;20030404;318500;A;R;RESIDENCE;;JA;AC;;9547691;
C;171;1821799;53;20030501 12:47;31//839005;
D;171;1821799;53;20030501 12:47;P;;;;;;
D;171;1821799;53;20030501 12:47;V;;;;;;
D;171;1821799;53;20030501 12:47;V;;;;;;
B;171;1822523;54;20030501 12:47;;;1;MACLEAY CT;BANORA POINT;2486;236.2;M;20030328;20030416;240000;A;R;RESIDENCE;;HR;AC;;9550811;
C;171;1822523;54;20030501 12:47;5//270124;
D;171;1822523;54;20030501 12:47;P;;;;;;
D;171;1822523;54;20030501 12:47;P;;;;;;
D;171;1822523;54;20030501 12:47;V;;;;;;
D;171;1822523;54;20030501 12:47;V;;;;;;
B;171;1822652;55;20030501 12:47;;;;MALABAR AVE;SMITHS CREEK;2460;2;H;20030207;20030307;150000;R;V;VACANT LAND;;RE;RV;;9522190;
C;171;1822652;55;20030501 12:47;7//790396;
D;171;1822652;55;20030501 12:47;P;;;;;;
D;171;1822652;55;20030501 12:47;P;;;;;;
D;171;1822652;55;20030501 12:47;V;;;;;;
D;171;1822652;55;20030501 12:47;V;;;;;;
B;171;1823661;56;20030501 12:47;;;38;MERIDIAN WAY;TWEED HEADS;2485;668.8;M;20030222;20030415;400000;A;R;RESIDENCE;;NJ;AC;;9546908;
C;171;1823661;56;20030501 12:47;56//245048;
D;171;1823661;56;20030501 12:47;P;;;;;;
D;171;1823661;56;20030501 12:47;V;;;;;;
D;171;1823661;56;20030501 12:47;V;;;;;;
B;171;1823713;57;20030501 12:47;;;1;MERION CT;BANORA POINT;2486;702;M;20030227;20030331;310000;A;R;RESIDENCE;;HR;AC;;9531249;
C;171;1823713;57;20030501 12:47;723//870981;
D;171;1823713;57;20030501 12:47;P;;;;;;
D;171;1823713;57;20030501 12:47;P;;;;;;
D;171;1823713;57;20030501 12:47;V;;;;;;
B;171;1825801;58;20030501 12:47;;1;61;OLD FERRY RD;BANORA POINT;2486;;;20020718;20020822;160000;;R;RESIDENCE;1;;;;9547621;
C;171;1825801;58;20030501 12:47;1//SP 31580;
D;171;1825801;58;20030501 12:47;P;;;;;;
D;171;1825801;58;20030501 12:47;P;;;;;;
D;171;1825801;58;20030501 12:47;V;;;;;;
B;171;1825933;59;20030501 12:47;;;13;MOOMBA CRES;PIGGABEEN;2486;2.026;H;20030113;20030227;495000;R;R;RESIDENCE;;RB;RR;;9512330;
C;171;1825933;59;20030501 12:47;201//775658;
D;171;1825933;59;20030501 12:47;P;;;;;;
D;171;1825933;59;20030501 12:47;V;;;;;;
D;171;1825933;59;20030501 12:47;V;;;;;;
B;171;1826125;60;20030501 12:47;"KIRRA GROVE";362;;OURIMBAH RD;TWEED HEADS;2485;;;20030113;20030314;163000;;R;RESIDENCE;362;;;;9524884;
C;171;1826125;60;20030501 12:47;362//SP 40501;
D;171;1826125;60;20030501 12:47;P;;;;;;
D;171;1826125;60;20030501 12:47;V;;;;;;
B;171;1826705;61;20030501 12:47;;;46;OYSTER POINT RD;BANORA POINT;2486;794.5;M;20030306;20030414;365000;A;R;RESIDENCE;;HL;AC;;9544257;
C;171;1826705;61;20030501 12:47;15//244426;
D;171;1826705;61;20030501 12:47;P;;;;;;
D;171;1826705;61;20030501 12:47;P;;;;;;
D;171;1826705;61;20030501 12:47;V;;;;;;
B;171;1827314;62;20030501 12:47;;;111;PACIFIC HWY W;MURWILLUMBAH;2484;1454;M;20030131;20030317;399500;A;R;RESIDENCE;;LD;AC;;9525146;
C;171;1827314;62;20030501 12:47;1//570506;
D;171;1827314;62;20030501 12:47;P;;;;;;
D;171;1827314;62;20030501 12:47;P;;;;;;
D;171;1827314;62;20030501 12:47;V;;;;;;
D;171;1827314;62;20030501 12:47;V;;;;;;
B;171;1827370;63;20030501 12:47;;;229;PACIFIC HWY W;MURWILLUMBAH;2484;796.7;M;20020116;20030206;247000;A;R;RESIDENCE;;LD;AC;;9438500;
C;171;1827370;63;20030501 12:47;42//337872 JETTY 4M Permissive Occupancy 76/12;
D;171;1827370;63;20030501 12:47;P;;;;;;
D;171;1827370;63;20030501 12:47;P;;;;;;
D;171;1827370;63;20030501 12:47;V;;;;;;
D;171;1827370;63;20030501 12:47;V;;;;;;
B;171;1827687;64;20030501 12:47;;;33;PANORAMA DR;TWEED HEADS WEST;2485;619.7;M;20030114;20030226;369000;A;V;VACANT LAND;;NE;AV;;9536263;
C;171;1827687;64;20030501 12:47;118//29195;
D;171;1827687;64;20030501 12:47;P;;;;;;
D;171;1827687;64;20030501 12:47;V;;;;;;
B;171;1828033;65;20030501 12:47;;;46;PEARL ST;KINGSCLIFF;2487;809.4;M;20030319;20030403;650000;A;R;RESIDENCE;;KL;AC;;9522780;
C;171;1828033;65;20030501 12:47;B//361922;
D;171;1828033;65;20030501 12:47;P;;;;;;
D;171;1828033;65;20030501 12:47;V;;;;;;
B;171;1828629;66;20030501 12:47;;;;PIGGABEEN RD;TWEED HEADS WEST;2485;5.345;H;20030205;20030307;170000;R;V;VACANT LAND;;RQ;RV;;9527073;
C;171;1828629;66;20030501 12:47;1//772296;
D;171;1828629;66;20030501 12:47;P;;;;;;
D;171;1828629;66;20030501 12:47;V;;;;;;
B;171;1828728;67;20030501 12:47;;;465;PIGGABEEN RD;TWEED HEADS;2485;9.52;H;20021107;20030313;450000;R;R;RESIDENCE;;RQ;RR;;9527795;
C;171;1828728;67;20030501 12:47;1//113331 182, 470//755740;
D;171;1828728;67;20030501 12:47;P;;;;;;
D;171;1828728;67;20030501 12:47;V;;;;;;
B;171;1828929;68;20030501 12:47;;;136;PIONEER PDE;BANORA POINT;2486;735.9;M;20030307;20030407;280000;A;R;RESIDENCE;;HM;AC;;9546185;
C;171;1828929;68;20030501 12:47;7//249173;
D;171;1828929;68;20030501 12:47;P;;;;;;
D;171;1828929;68;20030501 12:47;P;;;;;;
D;171;1828929;68;20030501 12:47;V;;;;;;
D;171;1828929;68;20030501 12:47;V;;;;;;
B;171;1829308;69;20030501 12:47;;;17;PRINCE ST;MURWILLUMBAH;2484;588;M;20030219;20030318;90000;B;V;VACANT LAND;;DC;BV;;9538235;
C;171;1829308;69;20030501 12:47;1//726728;
D;171;1829308;69;20030501 12:47;P;;;;;;
D;171;1829308;69;20030501 12:47;P;;;;;;
D;171;1829308;69;20030501 12:47;V;;;;;;
B;171;1830622;70;20030501 12:47;;;10;ROBERTA CRES;BILAMBIL HEIGHTS;2486;613.4;M;20030221;20030321;260000;A;R;RESIDENCE;;NF;AC;;9541159;
C;171;1830622;70;20030501 12:47;49//31041;
D;171;1830622;70;20030501 12:47;P;;;;;;
D;171;1830622;70;20030501 12:47;V;;;;;;
D;171;1830622;70;20030501 12:47;V;;;;;;
B;171;1830995;71;20030501 12:47;;;37;ROYAL DR;POTTSVILLE;2489;892.2;M;20030227;20030325;325000;A;R;RESIDENCE;;JK;AC;;9536350;
C;171;1830995;71;20030501 12:47;39//263729;
D;171;1830995;71;20030501 12:47;P;;;;;;
D;171;1830995;71;20030501 12:47;V;;;;;;
D;171;1830995;71;20030501 12:47;V;;;;;;
B;171;1831426;72;20030501 12:47;;1;11;SCENIC DR;BILAMBIL HEIGHTS;2486;;;20030217;20030404;180000;;R;RESIDENCE;1;;;;9523111;
C;171;1831426;72;20030501 12:47;1//SP 49984;
D;171;1831426;72;20030501 12:47;P;;;;;;
D;171;1831426;72;20030501 12:47;P;;;;;;
D;171;1831426;72;20030501 12:47;V;;;;;;
B;171;1831719;73;20030501 12:47;;12;2;SEYMOUR ST;TWEED HEADS SOUTH;2486;;;20030303;20030407;135000;;R;RESIDENCE;12;;;;9547308;
C;171;1831719;73;20030501 12:47;12//SP 17960;
D;171;1831719;73;20030501 12:47;P;;;;;;
D;171;1831719;73;20030501 12:47;V;;;;;;
B;171;1831808;74;20030501 12:47;;;23;SHAMROCK AVE;BANORA POINT;2486;901.7;M;20030228;20030328;259000;A;R;RESIDENCE;;HQ;AC;;9531967;
C;171;1831808;74;20030501 12:47;124//834929;
D;171;1831808;74;20030501 12:47;P;;;;;;
