A;RTSALEDATA;097;20250414 01:15;VALNET;
B;097;2860997;1;20250414 01:15;;;12;MARY PL;LONG BEACH;2536;898.8;M;20250312;20250409;1170000;R2;R;RESIDENCE;;ERB;;0;AU964379;
C;097;2860997;1;20250414 01:15;152/1033434;
D;097;2860997;1;20250414 01:15;P;;;;;;
D;097;2860997;1;20250414 01:15;P;;;;;;
D;097;2860997;1;20250414 01:15;V;;;;;;
D;097;2860997;1;20250414 01:15;V;;;;;;
B;097;3037483;2;20250414 01:15;;;5;COURTENAY CRES;LONG BEACH;2536;890.1;M;20250220;20250407;1315000;R2;R;RESIDENCE;;ERB;;0;AU955666;
C;097;3037483;2;20250414 01:15;209/1059058;
D;097;3037483;2;20250414 01:15;P;;;;;;
D;097;3037483;2;20250414 01:15;P;;;;;;
D;097;3037483;2;20250414 01:15;V;;;;;;
D;097;3037483;2;20250414 01:15;V;;;;;;
B;097;3037492;3;20250414 01:15;;;23;COURTENAY CRES;LONG BEACH;2536;616.2;M;20250225;20250408;908000;R2;R;RESIDENCE;;ERB;;0;AU960512;
C;097;3037492;3;20250414 01:15;218/1059058;
D;097;3037492;3;20250414 01:15;P;;;;;;
D;097;3037492;3;20250414 01:15;P;;;;;;
D;097;3037492;3;20250414 01:15;V;;;;;;
D;097;3037492;3;20250414 01:15;V;;;;;;
B;097;4070578;4;20250414 01:15;;1;1;VINCE PL;MALUA BAY;2536;477.5;M;20250227;20250403;720000;;R;RESIDENCE;1;;;0;AU949901;
C;097;4070578;4;20250414 01:15;1/SP96430;
D;097;4070578;4;20250414 01:15;P;;;;;;
D;097;4070578;4;20250414 01:15;P;;;;;;
D;097;4070578;4;20250414 01:15;V;;;;;;
B;097;1004685;5;20250414 01:15;;3;13;HUGHES ST;BATEMANS BAY;2536;1191;M;20250201;20250201;15890;;3;COMMERCIAL;8;;;0;AU903453;
C;097;1004685;5;20250414 01:15;8/SP105606;
D;097;1004685;5;20250414 01:15;P;;;;;;
D;097;1004685;5;20250414 01:15;P;;;;;;
D;097;1004685;5;20250414 01:15;V;;;;;;
D;097;1004685;5;20250414 01:15;V;;;;;;
D;097;1004685;5;20250414 01:15;V;;;;;;
D;097;1004685;5;20250414 01:15;V;;;;;;
D;097;1004685;5;20250414 01:15;V;;;;;;
