A;244;20020102 13:59;PTHIRLWELL;
B;244;2646548;1;20020102 13:59;;;77;MINGELO ST;TOTTENHAM;2873;1012;M;20011109;20011109;1510;Z;3;;;TA;;;8194369;
C;244;2646548;1;20020102 13:59;13/11/758989;
D;244;2646548;1;20020102 13:59;P;;;;;;
D;244;2646548;1;20020102 13:59;V;;;;;;
B;244;2647072;2;20020102 13:59;;;;COMEBACK ST;ALBERT;2873;1012;M;20011109;20011109;1510;Z;3;;;AZ;;;8194369;
C;244;2647072;2;20020102 13:59;20/4/758012;
D;244;2647072;2;20020102 13:59;P;;;;;;
D;244;2647072;2;20020102 13:59;V;;;;;;
B;244;2647077;3;20020102 13:59;;;;COMEBACK ST;ALBERT;2873;1012;M;20010911;20010911;6300;Z;R;RESIDENCE;;AZ;;;8006272;
C;244;2647077;3;20020102 13:59;13/4/758012;
D;244;2647077;3;20020102 13:59;P;;;;;;
D;244;2647077;3;20020102 13:59;P;;;;;;
D;244;2647077;3;20020102 13:59;V;;;;;;
B;244;2647096;4;20020102 13:59;;;;FEDERATION ST;ALBERT;2873;1012;M;20011109;20011109;450;Z;V;VACANT LAND;;AZ;;;8204934;
C;244;2647096;4;20020102 13:59;2/4/758012;
D;244;2647096;4;20020102 13:59;P;;;;;;
D;244;2647096;4;20020102 13:59;V;;;;;;
B;244;2647981;5;20020102 13:59;;;40;REEF ST;LAKE CARGELLIGO;2672;1008;M;20011112;20011130;140000;Z;3;FLATS;;LD;;;8172639;
C;244;2647981;5;20020102 13:59;5//39871;
D;244;2647981;5;20020102 13:59;P;;;;;;
D;244;2647981;5;20020102 13:59;P;;;;;;
D;244;2647981;5;20020102 13:59;V;;;;;;
B;244;2648049;6;20020102 13:59;;;34;WALKER ST;LAKE CARGELLIGO;2672;1644;M;20011025;20011122;60000;Z;R;RESIDENCE;;LH;;;8187412;
C;244;2648049;6;20020102 13:59;2//653523;
D;244;2648049;6;20020102 13:59;P;;;;;;
D;244;2648049;6;20020102 13:59;P;;;;;;
D;244;2648049;6;20020102 13:59;V;;;;;;
B;244;2648086;7;20020102 13:59;;;;WOMBOYN ST;LAKE CARGELLIGO;2672;948.4;M;20011130;20011210;125000;Z;V;VACANT LAND;;LA;;;8213988;
C;244;2648086;7;20020102 13:59;14/68/758595;
D;244;2648086;7;20020102 13:59;P;;;;;;
D;244;2648086;7;20020102 13:59;P;;;;;;
D;244;2648086;7;20020102 13:59;V;;;;;;
B;244;2648539;8;20020102 13:59;;;;CARGELLIGO ST;TULLIBIGEAL;2669;1012;M;20011029;20011116;42000;Z;R;RESIDENCE;;GZ;;;8182155;
C;244;2648539;8;20020102 13:59;1/3/759002;
D;244;2648539;8;20020102 13:59;P;;;;;;
D;244;2648539;8;20020102 13:59;V;;;;;;
B;244;2649296;9;20020102 13:59;;;;BURNETT ST;CONDOBOLIN;2877;9079;M;20010704;20010704;75000;Z;3;FACTORY;;CP;IF;;7838851;
C;244;2649296;9;20020102 13:59;112//591109;
D;244;2649296;9;20020102 13:59;P;;;;;;
D;244;2649296;9;20020102 13:59;V;;;;;;
B;244;2649455;10;20020102 13:59;;;6;GATENBY ST;CONDOBOLIN;2877;860;M;20011109;20011203;83000;Z;R;RESIDENCE;;CD;;;8196339;
C;244;2649455;10;20020102 13:59;1//398900;
D;244;2649455;10;20020102 13:59;P;;;;;;
D;244;2649455;10;20020102 13:59;P;;;;;;
D;244;2649455;10;20020102 13:59;V;;;;;;
D;244;2649455;10;20020102 13:59;V;;;;;;
B;244;2649598;11;20020102 13:59;;;5;HIGH ST;CONDOBOLIN;2877;;;20011107;20011130;100000;Z;R;RESIDENCE;;CD;;;8184366;
C;244;2649598;11;20020102 13:59;7//15937;
D;244;2649598;11;20020102 13:59;P;;;;;;
D;244;2649598;11;20020102 13:59;P;;;;;;
D;244;2649598;11;20020102 13:59;V;;;;;;
B;244;2649724;12;20020102 13:59;;;18;MAHONGA ST;CONDOBOLIN;2877;1119;M;20011004;20011113;115000;Z;R;RESIDENCE;;CC;;;8174963;
C;244;2649724;12;20020102 13:59;2, 3//528670;
D;244;2649724;12;20020102 13:59;P;;;;;;
D;244;2649724;12;20020102 13:59;V;;;;;;
B;244;2649834;13;20020102 13:59;;;34;MELROSE ST;CONDOBOLIN;2877;1410.08;M;20010627;20010807;30000;Z;R;RESIDENCE;;CC;AC;;7866161;
C;244;2649834;13;20020102 13:59;2/N/7772;
D;244;2649834;13;20020102 13:59;P;;;;;;
D;244;2649834;13;20020102 13:59;V;;;;;;
B;244;2649960;14;20020102 13:59;;;96;MOLONG ST;CONDOBOLIN;2877;;;20011024;20011203;50000;Z;R;RESIDENCE;;CC;;;8202171;
C;244;2649960;14;20020102 13:59;7/P/7772;
D;244;2649960;14;20020102 13:59;P;;;;;;
D;244;2649960;14;20020102 13:59;V;;;;;;
B;244;2650076;15;20020102 13:59;;;92;OFFICERS PDE;CONDOBOLIN;2877;3.786;H;20010607;20010726;57000;Z;V;VACANT LAND;;CF;RV;;7836424;
C;244;2650076;15;20020102 13:59;14//237617 17//543622 WS 037981 .;
D;244;2650076;15;20020102 13:59;P;;;;;;
Z;68;15;15;36;
