A;678;20020102 13:39;PTHIRLWELL;
B;678;2746922;1;20020102 13:39;;;14;ALDRED AVE;ARMIDALE;2350;660;M;20011115;20011213;27500;A;V;VACANT LAND;;AV;;;8214791;
C;678;2746922;1;20020102 13:39;17//849394;
D;678;2746922;1;20020102 13:39;P;;;;;;
D;678;2746922;1;20020102 13:39;P;;;;;;
D;678;2746922;1;20020102 13:39;V;;;;;;
D;678;2746922;1;20020102 13:39;V;;;;;;
D;678;2746922;1;20020102 13:39;V;;;;;;
B;678;2746962;2;20020102 13:39;;;;BOOROLONG RD;ARMIDALE;2350;701.9;M;20011109;20011203;156000;A;R;RESIDENCE;;AB;;;8199797;
C;678;2746962;2;20020102 13:39;4//554871;
D;678;2746962;2;20020102 13:39;P;;;;;;
D;678;2746962;2;20020102 13:39;V;;;;;;
D;678;2746962;2;20020102 13:39;V;;;;;;
B;678;2747313;3;20020102 13:39;;;91;BARNEY ST;ARMIDALE;2350;1277;M;20010920;20011114;220000;B;3;COMMERCIAL;;BB;;;8149643;
C;678;2747313;3;20020102 13:39;Y//420794;
D;678;2747313;3;20020102 13:39;P;;;;;;
D;678;2747313;3;20020102 13:39;V;;;;;;
B;678;2747522;4;20020102 13:39;;;342;BEARDY ST;ARMIDALE;2350;1144;M;20010913;20011002;92000;A;R;RESIDENCE;;AQ;;;8155439;
C;678;2747522;4;20020102 13:39;2//506966;
D;678;2747522;4;20020102 13:39;P;;;;;;
D;678;2747522;4;20020102 13:39;V;;;;;;
B;678;2747595;5;20020102 13:39;;17;206;BEARDY ST;ARMIDALE;2350;;;20011022;20011128;310000;;3;COMMERCIAL SH;17;;;;8189352;
C;678;2747595;5;20020102 13:39;17//32893;
D;678;2747595;5;20020102 13:39;P;;;;;;
D;678;2747595;5;20020102 13:39;P;;;;;;
D;678;2747595;5;20020102 13:39;V;;;;;;
B;678;2747951;6;20020102 13:39;;;96;BROWN ST;ARMIDALE;2350;728.7;M;20011018;20011105;135000;A;R;RESIDENCE;;AE;;;8166303;
C;678;2747951;6;20020102 13:39;34//574501;
D;678;2747951;6;20020102 13:39;P;;;;;;
D;678;2747951;6;20020102 13:39;V;;;;;;
D;678;2747951;6;20020102 13:39;V;;;;;;
B;678;2748288;7;20020102 13:39;;;2;CAMPION PDE;ARMIDALE;2350;1157;M;20011012;20011030;130000;A;R;RESIDENCE;;AA;;;8156907;
C;678;2748288;7;20020102 13:39;30//229533;
D;678;2748288;7;20020102 13:39;P;;;;;;
D;678;2748288;7;20020102 13:39;P;;;;;;
D;678;2748288;7;20020102 13:39;V;;;;;;
D;678;2748288;7;20020102 13:39;V;;;;;;
B;678;2748346;8;20020102 13:39;;;218;CANAMBE ST;ARMIDALE;2350;629.5;M;20011205;20011205;31500;A;R;RESIDENCE;;AN;;;8206791;
C;678;2748346;8;20020102 13:39;3//843372;
D;678;2748346;8;20020102 13:39;P;;;;;;
D;678;2748346;8;20020102 13:39;V;;;;;;
D;678;2748346;8;20020102 13:39;V;;;;;;
B;678;2749639;9;20020102 13:39;;;27;ELEANOR CL;ARMIDALE;2350;750.4;M;20011102;20011123;143000;A;R;RESIDENCE;;AZ;;;8188581;
C;678;2749639;9;20020102 13:39;10//838599;
D;678;2749639;9;20020102 13:39;P;;;;;;
D;678;2749639;9;20020102 13:39;P;;;;;;
D;678;2749639;9;20020102 13:39;V;;;;;;
D;678;2749639;9;20020102 13:39;V;;;;;;
B;678;2749940;10;20020102 13:39;;;203;FAULKNER ST;ARMIDALE;2350;735.8;M;20010924;20011026;120000;A;R;RESIDENCE;;AE;;;8186758;
C;678;2749940;10;20020102 13:39;1//334650;
D;678;2749940;10;20020102 13:39;P;;;;;;
D;678;2749940;10;20020102 13:39;P;;;;;;
D;678;2749940;10;20020102 13:39;V;;;;;;
D;678;2749940;10;20020102 13:39;V;;;;;;
B;678;2750776;11;20020102 13:39;;;14;JACKES ST;ARMIDALE;2350;632.3;M;20011017;20011026;118000;A;R;RESIDENCE;;AL;;;8182364;
C;678;2750776;11;20020102 13:39;34//247930;
D;678;2750776;11;20020102 13:39;P;;;;;;
D;678;2750776;11;20020102 13:39;V;;;;;;
B;678;2751129;12;20020102 13:39;;;25;JUDITH ST;ARMIDALE;2350;1050;M;20010727;20010813;126000;A;R;RESIDENCE;;AB;;;8150922;
C;678;2751129;12;20020102 13:39;43//222877;
D;678;2751129;12;20020102 13:39;P;;;;;;
D;678;2751129;12;20020102 13:39;P;;;;;;
D;678;2751129;12;20020102 13:39;V;;;;;;
B;678;2751198;13;20020102 13:39;;;32;KENNEDY ST;ARMIDALE;2350;724.6;M;20011017;20011119;83000;A;R;RESIDENCE;;AA;;;8159804;
C;678;2751198;13;20020102 13:39;29//217285;
D;678;2751198;13;20020102 13:39;P;;;;;;
D;678;2751198;13;20020102 13:39;P;;;;;;
D;678;2751198;13;20020102 13:39;V;;;;;;
B;678;2751478;14;20020102 13:39;;4;5;KURANDA AVE;ARMIDALE;2350;;;20011108;20011207;18000;;3;UNIT;4;;;;8210695;
C;678;2751478;14;20020102 13:39;4//30420;
D;678;2751478;14;20020102 13:39;P;;;;;;
D;678;2751478;14;20020102 13:39;V;;;;;;
D;678;2751478;14;20020102 13:39;V;;;;;;
B;678;2751829;15;20020102 13:39;;;195;MANN ST;ARMIDALE;2350;2024;M;20010918;20011016;137000;A;R;RESIDENCE;;AD;AC;;8066421;
C;678;2751829;15;20020102 13:39;4//744658;
D;678;2751829;15;20020102 13:39;P;;;;;;
D;678;2751829;15;20020102 13:39;P;;;;;;
D;678;2751829;15;20020102 13:39;V;;;;;;
B;678;2752278;16;20020102 13:39;;;19;MARSH ST;ARMIDALE;2350;763;M;20010907;20011019;60000;A;R;RESIDENCE;;AG;;;8210879;
C;678;2752278;16;20020102 13:39;44//719175;
D;678;2752278;16;20020102 13:39;P;;;;;;
D;678;2752278;16;20020102 13:39;P;;;;;;
D;678;2752278;16;20020102 13:39;V;;;;;;
B;678;2752319;17;20020102 13:39;;;32;MARTIN ST;ARMIDALE;2350;1416;M;20011011;20011217;200000;A;R;RESIDENCE;;AP;;;8211065;
C;678;2752319;17;20020102 13:39;1//194023;
D;678;2752319;17;20020102 13:39;P;;;;;;
D;678;2752319;17;20020102 13:39;P;;;;;;
D;678;2752319;17;20020102 13:39;V;;;;;;
B;678;2752564;18;20020102 13:39;;;65;MOSSMAN ST;ARMIDALE;2350;670.3;M;20011029;20011123;88000;A;R;RESIDENCE;;AN;;;8171730;
C;678;2752564;18;20020102 13:39;B//412426;
D;678;2752564;18;20020102 13:39;P;;;;;;
D;678;2752564;18;20020102 13:39;P;;;;;;
D;678;2752564;18;20020102 13:39;V;;;;;;
B;678;2752824;19;20020102 13:39;;;10;NEWBURY DR;ARMIDALE;2350;1043;M;20011017;20011121;198000;A;R;RESIDENCE;;AG;;;8212679;
C;678;2752824;19;20020102 13:39;29//259132;
D;678;2752824;19;20020102 13:39;P;;;;;;
D;678;2752824;19;20020102 13:39;V;;;;;;
B;678;2753077;20;20020102 13:39;;;32;NORRIS DR;ARMIDALE;2350;856.6;M;20011102;20011217;222000;A;R;RESIDENCE;;RG;;;8211344;
C;678;2753077;20;20020102 13:39;30//884232;
D;678;2753077;20;20020102 13:39;P;;;;;;
D;678;2753077;20;20020102 13:39;P;;;;;;
D;678;2753077;20;20020102 13:39;V;;;;;;
B;678;2753252;21;20020102 13:39;;;54;O'DELL ST;ARMIDALE;2350;1384;M;20011114;20011130;190000;A;3;FLATS;;AJ;;;8212536;
C;678;2753252;21;20020102 13:39;11//559973;
D;678;2753252;21;20020102 13:39;P;;;;;;
D;678;2753252;21;20020102 13:39;P;;;;;;
D;678;2753252;21;20020102 13:39;V;;;;;;
B;678;2753299;22;20020102 13:39;;;97;O'DELL ST;ARMIDALE;2350;809.4;M;20011025;20011123;88000;A;R;RESIDENCE;;AD;;;8156338;
C;678;2753299;22;20020102 13:39;B//398761;
D;678;2753299;22;20020102 13:39;P;;;;;;
D;678;2753299;22;20020102 13:39;V;;;;;;
B;678;2753361;23;20020102 13:39;;;9;OLIVER AVE;ARMIDALE;2350;809.5;M;20011101;20011206;110000;A;R;RESIDENCE;;AR;;;8207333;
C;678;2753361;23;20020102 13:39;1//799101;
D;678;2753361;23;20020102 13:39;P;;;;;;
D;678;2753361;23;20020102 13:39;P;;;;;;
D;678;2753361;23;20020102 13:39;V;;;;;;
B;678;2754093;24;20020102 13:39;OLD MILK FACTORY;;46;SEATON ST;ARMIDALE;2350;5540;M;20010808;20010829;270000;I;3;FACTORY;;FB;IF;;8016766;
C;678;2754093;24;20020102 13:39;1083, 1098//755808;
D;678;2754093;24;20020102 13:39;P;;;;;;
D;678;2754093;24;20020102 13:39;V;;;;;;
B;678;2754243;25;20020102 13:39;;;18;STEWART CRES;ARMIDALE;2350;920.4;M;20011016;20011121;220000;A;R;RESIDENCE;;AA;;;8211800;
C;678;2754243;25;20020102 13:39;23//264083;
D;678;2754243;25;20020102 13:39;P;;;;;;
D;678;2754243;25;20020102 13:39;P;;;;;;
D;678;2754243;25;20020102 13:39;V;;;;;;
B;678;2754326;26;20020102 13:39;;;42;TAYLOR ST;ARMIDALE;2350;638.6;M;20011024;20011207;130000;A;3;FLATS;;AG;;;8197871;
C;678;2754326;26;20020102 13:39;1//410044;
D;678;2754326;26;20020102 13:39;P;;;;;;
D;678;2754326;26;20020102 13:39;V;;;;;;
D;678;2754326;26;20020102 13:39;V;;;;;;
B;678;2754336;27;20020102 13:39;;;66;TAYLOR ST;ARMIDALE;2350;1031;M;20011010;20011207;115000;A;R;RESIDENCE;;AG;;;8210572;
C;678;2754336;27;20020102 13:39;113//129898;
D;678;2754336;27;20020102 13:39;P;;;;;;
D;678;2754336;27;20020102 13:39;P;;;;;;
D;678;2754336;27;20020102 13:39;V;;;;;;
D;678;2754336;27;20020102 13:39;V;;;;;;
B;678;2754430;28;20020102 13:39;;;89;TAYLOR ST;ARMIDALE;2350;793.2;M;20011023;20011203;118000;A;R;RESIDENCE;;AC;;;8186986;
C;678;2754430;28;20020102 13:39;2//35379;
D;678;2754430;28;20020102 13:39;P;;;;;;
D;678;2754430;28;20020102 13:39;P;;;;;;
D;678;2754430;28;20020102 13:39;V;;;;;;
B;678;2754490;29;20020102 13:39;;;43;THE AVENUE;ARMIDALE;2350;1080;M;20010921;20011026;47500;A;V;VACANT LAND;;AS;AV;;8095250;
C;678;2754490;29;20020102 13:39;25//732610;
D;678;2754490;29;20020102 13:39;P;;;;;;
D;678;2754490;29;20020102 13:39;P;;;;;;
D;678;2754490;29;20020102 13:39;V;;;;;;
D;678;2754490;29;20020102 13:39;V;;;;;;
D;678;2754490;29;20020102 13:39;V;;;;;;
B;678;2754582;30;20020102 13:39;;;14;THE BOULEVARDE;ARMIDALE;2350;958.8;M;20011018;20011122;53000;A;V;VACANT LAND;;AS;;;8210016;
C;678;2754582;30;20020102 13:39;508//804915;
D;678;2754582;30;20020102 13:39;P;;;;;;
D;678;2754582;30;20020102 13:39;P;;;;;;
D;678;2754582;30;20020102 13:39;V;;;;;;
D;678;2754582;30;20020102 13:39;V;;;;;;
B;678;2754662;31;20020102 13:39;;;2;TURNER ST;ARMIDALE;2350;1574;M;20011018;20011122;310000;A;R;RESIDENCE;;AB;;;8184084;
C;678;2754662;31;20020102 13:39;23, 24//243473;
D;678;2754662;31;20020102 13:39;P;;;;;;
D;678;2754662;31;20020102 13:39;P;;;;;;
D;678;2754662;31;20020102 13:39;V;;;;;;
B;678;2754691;32;20020102 13:39;;;18;VERNA CL;ARMIDALE;2350;669.1;M;20010814;20010904;105000;A;R;RESIDENCE;;AM;;;8196749;
C;678;2754691;32;20020102 13:39;9//730862;
D;678;2754691;32;20020102 13:39;P;;;;;;
D;678;2754691;32;20020102 13:39;V;;;;;;
D;678;2754691;32;20020102 13:39;V;;;;;;
B;678;2862382;33;20020102 13:39;;;195;BEARDY ST;ARMIDALE;2350;2021;M;20010207;20010412;2600000;B;3;RETAIL ARCADE;;BC;;;7977690;
C;678;2862382;33;20020102 13:39;7//1012314;
D;678;2862382;33;20020102 13:39;P;;;;;;
B;678;2863245;34;20020102 13:39;;;;;EBOR;2350;;;19990915;20010727;5200;;V;VACANT LAND;;;RVP;;7913911;
C;678;2863245;34;20020102 13:39;2//1015772;
D;678;2863245;34;20020102 13:39;P;;;;;;
D;678;2863245;34;20020102 13:39;P;;;;;;
B;678;2870339;35;20020102 13:39;;;;GORDON ST;ARMIDALE;2350;879.6;M;20011101;20011130;240000;;R;RESIDENCE;;;;;8205873;
C;678;2870339;35;20020102 13:39;1//1035393;
D;678;2870339;35;20020102 13:39;P;;;;;;
D;678;2870339;35;20020102 13:39;P;;;;;;
B;678;2870340;36;20020102 13:39;;;;GORDON ST;ARMIDALE;2350;850.7;M;20011010;20011123;45000;;V;VACANT LAND;;;;;8156864;
C;678;2870340;36;20020102 13:39;2//1035393;
D;678;2870340;36;20020102 13:39;P;;;;;;
B;678;2877420;37;20020102 13:39;LOT 1;;;URSULA RD;ARMIDALE;2350;;;20010828;20011019;50000;;V;VACANT LAND;;;RV;;8051858;
C;678;2877420;37;20020102 13:39;1//878359;
D;678;2877420;37;20020102 13:39;P;;;;;;
D;678;2877420;37;20020102 13:39;P;;;;;;
B;678;2877421;38;20020102 13:39;LOT 4;;;URSULA RD;ARMIDALE;2350;6.272;H;20010829;20011009;55000;;V;VACANT LAND;;;RV;;8042640;
C;678;2877421;38;20020102 13:39;4//878359;
D;678;2877421;38;20020102 13:39;P;;;;;;
D;678;2877421;38;20020102 13:39;P;;;;;;
B;678;2877907;39;20020102 13:39;TREQUEAN;;;GRAFTON RD;ARMIDALE;2350;18.04;H;20010618;20010927;68000;;V;VACANT LAND;;;RF;;8060645;
C;678;2877907;39;20020102 13:39;2//582587;
D;678;2877907;39;20020102 13:39;P;;;;;;
D;678;2877907;39;20020102 13:39;P;;;;;;
Z;191;39;39;111;
