A;020;20020102 12:34;PTHIRLWELL;
B;020;408304;1;20020102 12:34;;;10;DICKINSON ST;BOMBALA;2632;727.2;M;20010809;20010831;58000;A;R;RESIDENCE;;AA;;;8178773;
C;020;408304;1;20020102 12:34;2/12/758129 Suburban Holding 57/1;
D;020;408304;1;20020102 12:34;P;;;;;;
D;020;408304;1;20020102 12:34;V;;;;;;
B;020;408570;2;20020102 12:34;;;174;MAYBE ST;BOMBALA;2632;734.6;M;20011024;20011203;65000;A;R;RESIDENCE;;AA;;;8216903;
C;020;408570;2;20020102 12:34;22//853886;
D;020;408570;2;20020102 12:34;P;;;;;;
D;020;408570;2;20020102 12:34;P;;;;;;
D;020;408570;2;20020102 12:34;V;;;;;;
B;020;408678;3;20020102 12:34;;;;STEPHEN ST;BOMBALA;2632;2584;M;20011110;20011207;102500;A;R;RESIDENCE;;AA;;;8194658;
C;020;408678;3;20020102 12:34;22//615059;
D;020;408678;3;20020102 12:34;P;;;;;;
D;020;408678;3;20020102 12:34;P;;;;;;
D;020;408678;3;20020102 12:34;V;;;;;;
B;020;409213;4;20020102 12:34;;;;VILLAGE CATHCART;CATHCART;2632;1.996;H;20011015;20011203;12000;A;3;SHED & CATTLE;;AC;;;8200364;
C;020;409213;4;20020102 12:34;1, 10, 2, 3, 4, 5, 6, 7, 8, 9/15/758239;
D;020;409213;4;20020102 12:34;P;;;;;;
D;020;409213;4;20020102 12:34;V;;;;;;
B;020;409967;5;20020102 12:34;;;;PH RODNEY;DELEGATE;2633;145.8;H;20011017;20011210;10000;R;R;RESIDENCE;;RN;;;8199382;
C;020;409967;5;20020102 12:34;14//658091;
D;020;409967;5;20020102 12:34;P;;;;;;
D;020;409967;5;20020102 12:34;V;;;;;;
B;020;409968;6;20020102 12:34;;;;PH RODNEY;DELEGATE;2633;773.8;H;20011017;20011210;220000;R;R;RESIDENCE;;HN;;;8193702;
C;020;409968;6;20020102 12:34;2//740077 30, 31, 52, 56//756853 Crown Reserve R91729;
D;020;409968;6;20020102 12:34;P;;;;;;
D;020;409968;6;20020102 12:34;V;;;;;;
Z;28;6;6;14;
