A;RTSALEDATA;101;20250526 01:14;VALNET;
B;101;2878455;1;20250526 01:14;;;10;BLUE GUM WAY;NORTH NOWRA;2541;750;M;20250402;20250516;780000;R2;R;RESIDENCE;;HWS;;0;AV67816;
C;101;2878455;1;20250526 01:14;6/1036406;
D;101;2878455;1;20250526 01:14;P;;;;;;
D;101;2878455;1;20250526 01:14;P;;;;;;
D;101;2878455;1;20250526 01:14;V;;;;;;
B;101;2877729;2;20250526 01:14;;;5;ABELIA PL;WORRIGEE;2540;677.1;M;20250415;20250516;700000;R2;R;RESIDENCE;;FUS;;0;AV67196;
C;101;2877729;2;20250526 01:14;117/1033701;
D;101;2877729;2;20250526 01:14;P;;;;;;
D;101;2877729;2;20250526 01:14;P;;;;;;
D;101;2877729;2;20250526 01:14;V;;;;;;
B;101;3374178;3;20250526 01:14;;;57;ST ANNS ST;NOWRA;2541;1762;M;20250227;20250516;3400000;R3;3;COMMERCIAL;;GNS;;0;AV65392;
C;101;3374178;3;20250526 01:14;1/1124003;
D;101;3374178;3;20250526 01:14;P;;;;;;
D;101;3374178;3;20250526 01:14;V;;;;;;
B;101;3015298;4;20250526 01:14;;;145;ANSON ST;ST GEORGES BASIN;2540;699.3;M;20250314;20250516;792500;R2;R;RESIDENCE;;PLS;;0;AV66434;
C;101;3015298;4;20250526 01:14;179/1056358;
D;101;3015298;4;20250526 01:14;P;;;;;;
D;101;3015298;4;20250526 01:14;P;;;;;;
D;101;3015298;4;20250526 01:14;V;;;;;;
D;101;3015298;4;20250526 01:14;V;;;;;;
B;101;3513861;5;20250526 01:14;;;67;NAVAL PDE;EROWAL BAY;2540;1056;M;20250222;20250521;1550000;R2;R;RESIDENCE;;NXS;;0;AV78311;
C;101;3513861;5;20250526 01:14;4/2/7984;
D;101;3513861;5;20250526 01:14;P;;;;;;
D;101;3513861;5;20250526 01:14;V;;;;;;
D;101;3513861;5;20250526 01:14;V;;;;;;
B;101;4598592;6;20250526 01:14;;;95;LANCASTER DR;BADAGARANG;2540;702.1;M;20250404;20250516;570000;R1;R;RESIDENCE;;FMS;;0;AV69342;
C;101;4598592;6;20250526 01:14;1/1287814;
D;101;4598592;6;20250526 01:14;P;;;;;;
D;101;4598592;6;20250526 01:14;V;;;;;;
B;101;4598593;7;20250526 01:14;;;93;LANCASTER DR;BADAGARANG;2540;703;M;20250404;20250516;570000;R1;R;RESIDENCE;;FMS;;0;AV69309;
C;101;4598593;7;20250526 01:14;2/1287814;
D;101;4598593;7;20250526 01:14;P;;;;;;
D;101;4598593;7;20250526 01:14;V;;;;;;
B;101;4613663;8;20250526 01:14;;;;KOLOONA DR;BANGALEE;2541;56.57;M;20240930;20241106;9000;;V;VACANT LAND;;;;0;AU606806;
C;101;4613663;8;20250526 01:14;PT 1/560540;
D;101;4613663;8;20250526 01:14;P;;;;;;
D;101;4613663;8;20250526 01:14;P;;;;;;
D;101;4613663;8;20250526 01:14;V;;;;;;
B;101;4613325;9;20250526 01:14;;;;GREEN ST;ULLADULLA;2539;632.5;M;20250403;20250514;33000;;V;VACANT LAND;;;;0;AV57955;
C;101;4613325;9;20250526 01:14;3/851748;
D;101;4613325;9;20250526 01:14;P;;;;;;
D;101;4613325;9;20250526 01:14;V;;;;;;
B;101;1063937;10;20250526 01:14;;;9;DAVIES ST;MOLLYMOOK;2539;733.5;M;20250424;20250522;2075000;R2;R;RESIDENCE;;YAS;;0;AV82812;
C;101;1063937;10;20250526 01:14;103/30301;
D;101;1063937;10;20250526 01:14;P;;;;;;
D;101;1063937;10;20250526 01:14;P;;;;;;
D;101;1063937;10;20250526 01:14;V;;;;;;
B;101;1059152;11;20250526 01:14;;;5;BYRON AVE;NORTH NOWRA;2541;646.1;M;20250328;20250516;620000;R2;R;RESIDENCE;;HWS;;0;AV67474;
C;101;1059152;11;20250526 01:14;3/250687;
D;101;1059152;11;20250526 01:14;P;;;;;;
D;101;1059152;11;20250526 01:14;P;;;;;;
D;101;1059152;11;20250526 01:14;V;;;;;;
D;101;1059152;11;20250526 01:14;V;;;;;;
B;101;3217944;12;20250526 01:14;;;11;DENBIGH PL;SOUTH NOWRA;2541;631.8;M;20250404;20250516;745000;R2;R;RESIDENCE;;FUS;;0;AV67246;
C;101;3217944;12;20250526 01:14;5/1090522;
D;101;3217944;12;20250526 01:14;P;;;;;;
D;101;3217944;12;20250526 01:14;P;;;;;;
D;101;3217944;12;20250526 01:14;V;;;;;;
D;101;3217944;12;20250526 01:14;V;;;;;;
B;101;3688916;13;20250526 01:14;;;2;WHARF RD;SHOALHAVEN HEADS;2535;1214.8;M;20250131;20250430;2650000;R2;R;RESIDENCE;;XYS;;0;AV18563;
C;101;3688916;13;20250526 01:14;2/516238 Licence 506260;
D;101;3688916;13;20250526 01:14;P;;;;;;
D;101;3688916;13;20250526 01:14;V;;;;;;
D;101;3688916;13;20250526 01:14;V;;;;;;
D;101;3688916;13;20250526 01:14;V;;;;;;
B;101;1054449;14;20250526 01:14;;;6;ANSON ST;SANCTUARY POINT;2540;768.9;M;20250414;20250522;750000;R2;R;RESIDENCE;;NNS;;0;AV83888;
C;101;1054449;14;20250526 01:14;4/801058;
D;101;1054449;14;20250526 01:14;P;;;;;;
D;101;1054449;14;20250526 01:14;P;;;;;;
D;101;1054449;14;20250526 01:14;V;;;;;;
D;101;1054449;14;20250526 01:14;V;;;;;;
B;101;1054662;15;20250526 01:14;;;34;ASPINALL ST;SHOALHAVEN HEADS;2535;670.3;M;20250325;20250516;1070000;R2;R;RESIDENCE;;FWS;;0;AV67498;
C;101;1054662;15;20250526 01:14;8/237696;
D;101;1054662;15;20250526 01:14;P;;;;;;
D;101;1054662;15;20250526 01:14;P;;;;;;
D;101;1054662;15;20250526 01:14;V;;;;;;
D;101;1054662;15;20250526 01:14;V;;;;;;
B;101;1062778;16;20250526 01:14;;;67;CORNFIELD PDE;FISHERMANS PARADISE;2539;695.6;M;20250404;20250516;560000;RU5;R;RESIDENCE;;WAS;;0;AV66449;
C;101;1062778;16;20250526 01:14;262/26974;
D;101;1062778;16;20250526 01:14;P;;;;;;
D;101;1062778;16;20250526 01:14;P;;;;;;
D;101;1062778;16;20250526 01:14;V;;;;;;
D;101;1062778;16;20250526 01:14;V;;;;;;
B;101;1065680;17;20250526 01:14;;;22;ELDER CRES;NOWRA;2541;916.9;M;20250325;20250516;745000;R2;R;RESIDENCE;;JWS;;0;AV68452;
C;101;1065680;17;20250526 01:14;27/223545;
D;101;1065680;17;20250526 01:14;P;;;;;;
D;101;1065680;17;20250526 01:14;P;;;;;;
D;101;1065680;17;20250526 01:14;V;;;;;;
B;101;1065692;18;20250526 01:14;;;30;ELDER CRES;NOWRA;2541;682.3;M;20250321;20250520;610000;R2;R;RESIDENCE;;JWS;;0;AV74934;
C;101;1065692;18;20250526 01:14;7/243591;
D;101;1065692;18;20250526 01:14;P;;;;;;
D;101;1065692;18;20250526 01:14;V;;;;;;
D;101;1065692;18;20250526 01:14;V;;;;;;
B;101;1057727;19;20250526 01:14;;;92;BOXSELLS LANE;MEROO MEADOW;2540;2.03;H;20250430;20250516;3475000;RU1;R;RESIDENCE;;RVS;;0;AV65230;
C;101;1057727;19;20250526 01:14;1/596843;
D;101;1057727;19;20250526 01:14;P;;;;;;
D;101;1057727;19;20250526 01:14;P;;;;;;
D;101;1057727;19;20250526 01:14;V;;;;;;
D;101;1057727;19;20250526 01:14;V;;;;;;
B;101;1055128;20;20250526 01:14;;;10;BAMAROOK PL;NORTH NOWRA;2541;808.4;M;20250414;20250516;675000;R2;R;RESIDENCE;;HWS;;0;AV64851;
C;101;1055128;20;20250526 01:14;27/778668;
D;101;1055128;20;20250526 01:14;P;;;;;;
D;101;1055128;20;20250526 01:14;P;;;;;;
D;101;1055128;20;20250526 01:14;V;;;;;;
D;101;1055128;20;20250526 01:14;V;;;;;;
B;101;1063318;21;20250526 01:14;;;41;CURRAMBENE ST;HUSKISSON;2540;730.1;M;20250501;20250522;777500;R2;R;RESIDENCE;;MVS;;0;AV81472;
C;101;1063318;21;20250526 01:14;5/24/758530;
D;101;1063318;21;20250526 01:14;P;;;;;;
D;101;1063318;21;20250526 01:14;P;;;;;;
D;101;1063318;21;20250526 01:14;V;;;;;;
D;101;1063318;21;20250526 01:14;V;;;;;;
D;101;1063318;21;20250526 01:14;V;;;;;;
B;101;1058273;22;20250526 01:14;;;5;BROADVIEW AVE;CULBURRA BEACH;2540;771.4;M;20250221;20250516;800000;R2;R;RESIDENCE;;KVS;;0;AV69160;
C;101;1058273;22;20250526 01:14;172/27232;
D;101;1058273;22;20250526 01:14;P;;;;;;
D;101;1058273;22;20250526 01:14;P;;;;;;
D;101;1058273;22;20250526 01:14;P;;;;;;
D;101;1058273;22;20250526 01:14;V;;;;;;
D;101;1058273;22;20250526 01:14;V;;;;;;
B;101;1060997;23;20250526 01:14;;;3;CHESTNUT AVE;BOMADERRY;2541;1003;M;20250409;20250521;890000;R2;R;RESIDENCE;;EWS;;0;AV78790;
C;101;1060997;23;20250526 01:14;14/718105;
D;101;1060997;23;20250526 01:14;P;;;;;;
D;101;1060997;23;20250526 01:14;V;;;;;;
B;101;1071885;24;20250526 01:14;;;23;HIGHVIEW DR;DOLPHIN POINT;2539;613.08;M;20250220;20250516;1275000;R2;R;RESIDENCE;;YZS;;0;AV68184;
C;101;1071885;24;20250526 01:14;11/5/201272;
D;101;1071885;24;20250526 01:14;P;;;;;;
D;101;1071885;24;20250526 01:14;P;;;;;;
D;101;1071885;24;20250526 01:14;V;;;;;;
B;101;1076982;25;20250526 01:14;;;30;KIRKHAM WAY;SANCTUARY POINT;2540;666;M;20250409;20250521;710000;R2;R;RESIDENCE;;NNS;;0;AV79879;
C;101;1076982;25;20250526 01:14;59/829540;
D;101;1076982;25;20250526 01:14;P;;;;;;
D;101;1076982;25;20250526 01:14;V;;;;;;
D;101;1076982;25;20250526 01:14;V;;;;;;
B;101;1098617;26;20250526 01:14;;;53;THE PARK DRIVE;SANCTUARY POINT;2540;556.4;M;20250409;20250521;620000;R2;R;RESIDENCE;;NNS;;0;AV79034;
C;101;1098617;26;20250526 01:14;1288/31816;
D;101;1098617;26;20250526 01:14;P;;;;;;
D;101;1098617;26;20250526 01:14;P;;;;;;
D;101;1098617;26;20250526 01:14;V;;;;;;
B;101;1080011;27;20250526 01:14;;;5;MCGUIRE AVE;NOWRA;2541;682.9;M;20250407;20250519;480000;R1;R;RESIDENCE;;JVS;;0;AV73400;
C;101;1080011;27;20250526 01:14;90/219576;
D;101;1080011;27;20250526 01:14;P;;;;;;
D;101;1080011;27;20250526 01:14;V;;;;;;
B;101;1101383;28;20250526 01:14;;;12;WALLACE ST;MOLLYMOOK;2539;752.5;M;20250326;20250516;1750000;R2;R;RESIDENCE;;YCS;;0;AV67482;
C;101;1101383;28;20250526 01:14;18/24763;
D;101;1101383;28;20250526 01:14;P;;;;;;
D;101;1101383;28;20250526 01:14;V;;;;;;
B;101;1080321;29;20250526 01:14;;;50;MACLEANS POINT RD;SANCTUARY POINT;2540;600.7;M;20250404;20250516;645000;R2;R;RESIDENCE;;NNS;;0;AV65960;
C;101;1080321;29;20250526 01:14;790/28031;
D;101;1080321;29;20250526 01:14;P;;;;;;
D;101;1080321;29;20250526 01:14;V;;;;;;
B;101;1085631;30;20250526 01:14;;;36;ORIENT AVE;ORIENT POINT;2540;986.4;M;20250404;20250521;660000;R2;R;RESIDENCE;;JCS;;0;AV77788;
C;101;1085631;30;20250526 01:14;228/8789;
D;101;1085631;30;20250526 01:14;P;;;;;;
D;101;1085631;30;20250526 01:14;P;;;;;;
D;101;1085631;30;20250526 01:14;V;;;;;;
D;101;1085631;30;20250526 01:14;V;;;;;;
B;101;1094007;31;20250526 01:14;;;63;SEASIDE PDE;DOLPHIN POINT;2539;607;M;20250407;20250519;1550000;R2;R;RESIDENCE;;YYS;;0;AV71619;
C;101;1094007;31;20250526 01:14;5/3/201272;
D;101;1094007;31;20250526 01:14;P;;;;;;
D;101;1094007;31;20250526 01:14;P;;;;;;
D;101;1094007;31;20250526 01:14;V;;;;;;
D;101;1094007;31;20250526 01:14;V;;;;;;
B;101;1094098;32;20250526 01:14;;;70;SEAVIEW ST;MOLLYMOOK;2539;878.9;M;20250228;20250520;1550000;R2;R;RESIDENCE;;YAS;;0;AV74297;
C;101;1094098;32;20250526 01:14;187/30301;
D;101;1094098;32;20250526 01:14;P;;;;;;
D;101;1094098;32;20250526 01:14;V;;;;;;
B;101;1099355;33;20250526 01:14;;42;48;THORA ST;SUSSEX INLET;2540;;;20250408;20250520;450000;;R;RESIDENCE;42;;;0;AV73896;
C;101;1099355;33;20250526 01:14;42/SP37434;
D;101;1099355;33;20250526 01:14;P;;;;;;
D;101;1099355;33;20250526 01:14;V;;;;;;
D;101;1099355;33;20250526 01:14;V;;;;;;
B;101;1078407;34;20250526 01:14;;;31;LEONARD ST;BOMADERRY;2541;575.4;M;20250404;20250516;500000;R2;R;RESIDENCE;;EWS;;0;AV67273;
C;101;1078407;34;20250526 01:14;35/220088;
D;101;1078407;34;20250526 01:14;P;;;;;;
D;101;1078407;34;20250526 01:14;P;;;;;;
D;101;1078407;34;20250526 01:14;V;;;;;;
B;101;1083702;35;20250526 01:14;;;86;MUSTANG DR;SANCTUARY POINT;2540;556.4;M;20250404;20250516;640000;R2;R;RESIDENCE;;NNS;;0;AV67832;
C;101;1083702;35;20250526 01:14;2042/216524;
