A;239;20020301 13:34;CDIXON;
B;239;2634864;1;20020301 13:34;;;;ADAMS ST;BOURKE;2840;6167;M;20011116;20020207;2000;I;V;VACANT LAND;;FA;;;8353082;
C;239;2634864;1;20020301 13:34;22//829041;
D;239;2634864;1;20020301 13:34;P;;;;;;
D;239;2634864;1;20020301 13:34;V;;;;;;
D;239;2634864;1;20020301 13:34;V;;;;;;
B;239;2634865;2;20020301 13:34;;;;ADAMS ST;BOURKE;2840;3558;M;20011116;20020207;2000;I;V;VACANT LAND;;FA;;;8353082;
C;239;2634865;2;20020301 13:34;23//829041;
D;239;2634865;2;20020301 13:34;P;;;;;;
D;239;2634865;2;20020301 13:34;V;;;;;;
B;239;2635683;3;20020301 13:34;;;28;OXLEY ST;BOURKE;2840;1012;M;20011219;20020218;600000;B;3;HOTEL;;CC;;;8370126;
C;239;2635683;3;20020301 13:34;1//514094;
D;239;2635683;3;20020301 13:34;P;;;;;;
D;239;2635683;3;20020301 13:34;V;;;;;;
B;239;2635947;4;20020301 13:34;;;90;TUDOR ST;BOURKE;2840;1012;M;20010828;20011012;28000;A;R;RESIDENCE;;AE;;;8327614;
C;239;2635947;4;20020301 13:34;1//778619;
D;239;2635947;4;20020301 13:34;P;;;;;;
D;239;2635947;4;20020301 13:34;V;;;;;;
B;239;2636101;5;20020301 13:34;;;;BOURKE ST;BYROCK;2831;6069;M;20011116;20020129;3500;Z;V;VACANT LAND;;BY;;;8340653;
C;239;2636101;5;20020301 13:34;10, 8, 9/65/758205;
D;239;2636101;5;20020301 13:34;P;;;;;;
D;239;2636101;5;20020301 13:34;V;;;;;;
B;239;2636128;6;20020301 13:34;;;;MERRERE ST;BYROCK;2831;2023;M;20011116;20020129;1000;Z;V;VACANT LAND;;BY;;;8340652;
C;239;2636128;6;20020301 13:34;8/9/758205;
D;239;2636128;6;20020301 13:34;P;;;;;;
D;239;2636128;6;20020301 13:34;V;;;;;;
B;239;2636135;7;20020301 13:34;;;;MERRERE ST;BYROCK;2831;2023;M;20011116;20020129;1000;Z;V;VACANT LAND;;BY;;;8340654;
C;239;2636135;7;20020301 13:34;5/23/758205;
D;239;2636135;7;20020301 13:34;P;;;;;;
D;239;2636135;7;20020301 13:34;V;;;;;;
Z;31;7;7;15;
