A;RTSALEDATA;187;20250324 01:06;VALNET;
B;187;3395916;1;20250324 01:06;;1;16;BANKSIA PL;GUNNEDAH;2380;;;20250217;20250317;425000;;R;RESIDENCE;1;;;0;AU896270;
C;187;3395916;1;20250324 01:06;1/SP80918;
D;187;3395916;1;20250324 01:06;P;;;;;;
D;187;3395916;1;20250324 01:06;V;;;;;;
B;187;4597249;2;20250324 01:06;BORANGATE;;492;GRAIN VALLEY RD;MULLALEY;2379;1335.69;H;20250204;20250314;32400000;RU1;3;FARM;;RBC;;0;AU894823;
C;187;4597249;2;20250324 01:06;2/225106 2/619318 Enclosure Permit 659401 Licence 673336;
D;187;4597249;2;20250324 01:06;P;;;;;;
D;187;4597249;2;20250324 01:06;V;;;;;;
B;187;1851860;3;20250324 01:06;;;31;STEWART ST;GUNNEDAH;2380;720.8;M;20250205;20250319;550000;R2;R;RESIDENCE;;AAA;;0;AU905527;
C;187;1851860;3;20250324 01:06;56/226555;
D;187;1851860;3;20250324 01:06;P;;;;;;
D;187;1851860;3;20250324 01:06;P;;;;;;
D;187;1851860;3;20250324 01:06;V;;;;;;
D;187;1851860;3;20250324 01:06;V;;;;;;
B;187;1851869;4;20250324 01:06;;;5;STEWART ST;GUNNEDAH;2380;676.6;M;20250204;20250318;415000;R2;R;RESIDENCE;;AAA;;0;AU900465;
C;187;1851869;4;20250324 01:06;56/223876;
D;187;1851869;4;20250324 01:06;P;;;;;;
D;187;1851869;4;20250324 01:06;V;;;;;;
B;187;1848672;5;20250324 01:06;;;24;ALBION ST;GUNNEDAH;2380;758.8;M;20250212;20250314;440000;R2;R;RESIDENCE;;AAS;;0;AU894469;
C;187;1848672;5;20250324 01:06;B/398987;
D;187;1848672;5;20250324 01:06;P;;;;;;
D;187;1848672;5;20250324 01:06;P;;;;;;
D;187;1848672;5;20250324 01:06;V;;;;;;
D;187;1848672;5;20250324 01:06;V;;;;;;
B;187;1851941;6;20250324 01:06;;;107;STOCK RD;GUNNEDAH;2380;986.4;M;20250131;20250314;520000;R2;R;RESIDENCE;;AAS;;0;AU894850;
C;187;1851941;6;20250324 01:06;1/371037;
D;187;1851941;6;20250324 01:06;P;;;;;;
D;187;1851941;6;20250324 01:06;P;;;;;;
D;187;1851941;6;20250324 01:06;V;;;;;;
B;187;1850164;7;20250324 01:06;;;153;GEORGE ST;GUNNEDAH;2380;2978;M;20241011;20250314;760000;R2;R;RESIDENCE;;AAS;;0;AU892096;
C;187;1850164;7;20250324 01:06;1/203853;
D;187;1850164;7;20250324 01:06;P;;;;;;
D;187;1850164;7;20250324 01:06;P;;;;;;
D;187;1850164;7;20250324 01:06;V;;;;;;
D;187;1850164;7;20250324 01:06;V;;;;;;
B;187;1850341;8;20250324 01:06;;;12;HIGH ST;GUNNEDAH;2380;960.5;M;20250131;20250314;625000;R2;R;RESIDENCE;;AAA;;0;AU893415;
C;187;1850341;8;20250324 01:06;18/6035;
D;187;1850341;8;20250324 01:06;P;;;;;;
D;187;1850341;8;20250324 01:06;P;;;;;;
D;187;1850341;8;20250324 01:06;V;;;;;;
B;187;1853025;9;20250324 01:06;;;11850;OXLEY HWY;MULLALEY;2379;540.12;H;20250204;20250314;32400000;RU1;3;FARM;;RBC;;0;AU894823;
C;187;1853025;9;20250324 01:06;1/584048;
D;187;1853025;9;20250324 01:06;P;;;;;;
D;187;1853025;9;20250324 01:06;V;;;;;;
B;187;1853166;10;20250324 01:06;;;9;DONALDSON ST;CURLEWIS;2381;1119;M;20250128;20250318;205000;RU5;R;RESIDENCE;;AAX;;0;AU901191;
C;187;1853166;10;20250324 01:06;22/560881;
D;187;1853166;10;20250324 01:06;P;;;;;;
D;187;1853166;10;20250324 01:06;V;;;;;;
D;187;1853166;10;20250324 01:06;V;;;;;;
B;187;1854043;11;20250324 01:06;GOOLEE DOWNS;;108;QUIA STATION RD;EMERALD HILL;2380;48.82;H;20250217;20250319;950000;RU1;3;FARM;;RFL;;0;AU904272;
C;187;1854043;11;20250324 01:06;2/804633;
D;187;1854043;11;20250324 01:06;P;;;;;;
D;187;1854043;11;20250324 01:06;P;;;;;;
D;187;1854043;11;20250324 01:06;V;;;;;;
D;187;1854043;11;20250324 01:06;V;;;;;;
B;187;1854251;12;20250324 01:06;;;607;FAIRFIELD RD;WILLALA;2382;872.7;H;20250130;20250313;8500000;RU1;3;FARM;;RMC;;0;AU888328;
C;187;1854251;12;20250324 01:06;2/596607 14, 40, 43/755528;
D;187;1854251;12;20250324 01:06;P;;;;;;
D;187;1854251;12;20250324 01:06;V;;;;;;
D;187;1854251;12;20250324 01:06;V;;;;;;
B;187;3643053;13;20250324 01:06;;;21;KURRAJONG RD;GUNNEDAH;2380;724.2;M;20250203;20250314;735000;R2;R;RESIDENCE;;AAS;;0;AU894847;
C;187;3643053;13;20250324 01:06;212/1169803;
D;187;3643053;13;20250324 01:06;P;;;;;;
D;187;3643053;13;20250324 01:06;P;;;;;;
D;187;3643053;13;20250324 01:06;V;;;;;;
D;187;3643053;13;20250324 01:06;V;;;;;;
B;187;3999922;14;20250324 01:06;;;13;BLACK JACK FOREST RD;GUNNEDAH;2380;1.2;H;20250204;20250318;990000;R5;R;RESIDENCE;;RFA;;0;AU899993;
C;187;3999922;14;20250324 01:06;3/1228521;
D;187;3999922;14;20250324 01:06;P;;;;;;
D;187;3999922;14;20250324 01:06;V;;;;;;
D;187;3999922;14;20250324 01:06;V;;;;;;
B;187;3892619;15;20250324 01:06;TOURABLE (PART);;;GRAIN VALLEY RD;MULLALEY;2379;298;H;20250204;20250314;32400000;RU1;3;FARM;;RBC;;0;AU894823;
C;187;3892619;15;20250324 01:06;1, 2, 3, 4/251702 32, 33, 121, 122/755487 1, 2, 3, 4, 5, 6/1103832;
D;187;3892619;15;20250324 01:06;P;;;;;;
D;187;3892619;15;20250324 01:06;V;;;;;;
Z;77;15;15;45;
