A;093;20020102 13:47;PTHIRLWELL;
B;093;976304;1;20020102 13:47;;;12;ALAMEDA WAY;WARRIEWOOD;2102;746.1;M;20011017;20011127;642000;A;R;RESIDENCE;;HB;;;8192846;
C;093;976304;1;20020102 13:47;12//227843;
D;093;976304;1;20020102 13:47;P;;;;;;
D;093;976304;1;20020102 13:47;P;;;;;;
D;093;976304;1;20020102 13:47;V;;;;;;
B;093;976383;2;20020102 13:47;;;12;ALEXANDER RD;AVALON;2107;;;20010816;20010927;575000;A;R;RESIDENCE;;HD;;;8078054;
C;093;976383;2;20020102 13:47;76//17189;
D;093;976383;2;20020102 13:47;P;;;;;;
D;093;976383;2;20020102 13:47;P;;;;;;
D;093;976383;2;20020102 13:47;V;;;;;;
B;093;976905;3;20020102 13:47;;;30;ARNOTT CRES;WARRIEWOOD;2102;651.3;M;20010903;20011128;611000;A;R;RESIDENCE;;HG;;;8164333;
C;093;976905;3;20020102 13:47;50//30836;
D;093;976905;3;20020102 13:47;P;;;;;;
D;093;976905;3;20020102 13:47;P;;;;;;
D;093;976905;3;20020102 13:47;V;;;;;;
B;093;977435;4;20020102 13:47;;;9;AWABA PL;WARRIEWOOD;2102;739.8;M;20011015;20011210;384950;A;R;RESIDENCE;;HB;;;8200491;
C;093;977435;4;20020102 13:47;24//223598;
D;093;977435;4;20020102 13:47;P;;;;;;
D;093;977435;4;20020102 13:47;P;;;;;;
D;093;977435;4;20020102 13:47;V;;;;;;
B;093;977491;5;20020102 13:47;;2;2;BINBURRA AVE;AVALON;2107;;;20010901;20011023;550000;;3;HOME UNIT;2;;;;8155197;
C;093;977491;5;20020102 13:47;2//SP 55010;
D;093;977491;5;20020102 13:47;P;;;;;;
D;093;977491;5;20020102 13:47;V;;;;;;
B;093;977588;6;20020102 13:47;;14;38;BARDO RD;NEWPORT;2106;;;20010830;20010927;300000;;3;HOME UNIT;14;;;;8194506;
C;093;977588;6;20020102 13:47;14//4937;
D;093;977588;6;20020102 13:47;P;;;;;;
D;093;977588;6;20020102 13:47;V;;;;;;
B;093;978048;7;20020102 13:47;;;640;BARRENJOEY RD;AVALON;2107;537.5;M;20011022;20011022;351000;A;R;RESIDENCE;;HM;;;8062658;
C;093;978048;7;20020102 13:47;3//14017;
D;093;978048;7;20020102 13:47;P;;;;;;
D;093;978048;7;20020102 13:47;P;;;;;;
D;093;978048;7;20020102 13:47;P;;;;;;
D;093;978048;7;20020102 13:47;V;;;;;;
D;093;978048;7;20020102 13:47;V;;;;;;
D;093;978048;7;20020102 13:47;V;;;;;;
D;093;978048;7;20020102 13:47;V;;;;;;
