A;148;20011203 12:22;CDIXON;
B;148;1642397;1;20011203 12:22;;;5;ANTRIM ST;EAST BALLINA;2478;699.4;M;20010911;20011023;207000;A;R;RESIDENCE;;AT;;;8127549;
C;148;1642397;1;20011203 12:22;59//259864;
D;148;1642397;1;20011203 12:22;P;;;;;;
D;148;1642397;1;20011203 12:22;V;;;;;;
D;148;1642397;1;20011203 12:22;V;;;;;;
B;148;1642452;2;20011203 12:22;;1;;ANTRIM ST;EAST BALLINA;2478;;;20010924;20011113;145000;;R;RESIDENCE;1;;;;8131395;
C;148;1642452;2;20011203 12:22;1//18860;
D;148;1642452;2;20011203 12:22;P;;;;;;
D;148;1642452;2;20011203 12:22;V;;;;;;
B;148;1642470;3;20011203 12:22;;2;;ANTRIM ST;EAST BALLINA;2478;;;20010828;20010927;154000;;R;RESIDENCE;2;;;;8083100;
C;148;1642470;3;20011203 12:22;2//36276;
D;148;1642470;3;20011203 12:22;P;;;;;;
D;148;1642470;3;20011203 12:22;V;;;;;;
D;148;1642470;3;20011203 12:22;V;;;;;;
B;148;1642588;4;20011203 12:22;;1;15;BARWEN ST;EAST BALLINA;2478;;;20011012;20011119;155000;;R;RESIDENCE;1;;;;8146414;
C;148;1642588;4;20011203 12:22;1//43097;
D;148;1642588;4;20011203 12:22;P;;;;;;
D;148;1642588;4;20011203 12:22;V;;;;;;
B;148;1642818;5;20011203 12:22;;;92;BENTINCK ST;BALLINA;2478;581.7;M;20011003;20011031;120000;A;R;RESIDENCE;;AJ;AC;;8084652;
C;148;1642818;5;20011203 12:22;4//419544;
D;148;1642818;5;20011203 12:22;P;;;;;;
D;148;1642818;5;20011203 12:22;V;;;;;;
B;148;1643006;6;20011203 12:22;;;;BOOYONG TEVEN RD;BALLINA;2478;2.005;H;20011109;20011109;75000;R;V;VACANT LAND;;RJ;;;8123336;
C;148;1643006;6;20011203 12:22;3//749680;
D;148;1643006;6;20011203 12:22;P;;;;;;
D;148;1643006;6;20011203 12:22;P;;;;;;
D;148;1643006;6;20011203 12:22;V;;;;;;
B;148;1643503;7;20011203 12:22;;9;55;CATHERINE CRES;BALLINA;2478;;;20011017;20011109;155000;;R;RESIDENCE;9;;;;8116437;
C;148;1643503;7;20011203 12:22;9//SP 33555;
D;148;1643503;7;20011203 12:22;P;;;;;;
D;148;1643503;7;20011203 12:22;V;;;;;;
D;148;1643503;7;20011203 12:22;V;;;;;;
B;148;1643503;8;20011203 12:22;;12;55;CATHERINE CRES;BALLINA;2478;;;20011005;20011026;148000;;V;VACANT LAND;12;;;;8073532;
C;148;1643503;8;20011203 12:22;12//SP 33555;
D;148;1643503;8;20011203 12:22;P;;;;;;
D;148;1643503;8;20011203 12:22;V;;;;;;
B;148;1643630;9;20011203 12:22;;2;56;CEDAR CRES;EAST BALLINA;2478;;;20010910;20011009;147000;;R;RESIDENCE;2;;;;8105845;
C;148;1643630;9;20011203 12:22;2//20819;
D;148;1643630;9;20011203 12:22;P;;;;;;
D;148;1643630;9;20011203 12:22;V;;;;;;
B;148;1644064;10;20011203 12:22;;1;41;BEACHFRONT PDE;EAST BALLINA;2478;;;20010824;20010921;335000;;R;RESIDENCE;1;;;;8090698;
C;148;1644064;10;20011203 12:22;1//64519;
D;148;1644064;10;20011203 12:22;P;;;;;;
D;148;1644064;10;20011203 12:22;P;;;;;;
D;148;1644064;10;20011203 12:22;V;;;;;;
B;148;1644064;11;20011203 12:22;;2;41;BEACHFRONT PDE;EAST BALLINA;2478;;;20011015;20011112;325000;;R;RESIDENCE;2;;;;8107044;
C;148;1644064;11;20011203 12:22;2//64519;
D;148;1644064;11;20011203 12:22;P;;;;;;
D;148;1644064;11;20011203 12:22;V;;;;;;
B;148;1644167;12;20011203 12:22;;2;68;CRANE ST;BALLINA;2478;;;20010903;20011005;195000;;R;RESIDENCE;2;;;;8061786;
C;148;1644167;12;20011203 12:22;2//SP 63763;
D;148;1644167;12;20011203 12:22;P;;;;;;
B;148;1644393;13;20011203 12:22;;;;DOLPHIN DR;BALLINA;2478;754.4;M;20010828;20010928;205000;A;R;RESIDENCE;;AC;;;8119294;
C;148;1644393;13;20011203 12:22;201//708506;
D;148;1644393;13;20011203 12:22;P;;;;;;
D;148;1644393;13;20011203 12:22;V;;;;;;
B;148;1644644;14;20011203 12:22;;1;40;EYLES DR;EAST BALLINA;2478;;;20010911;20011010;111000;;R;RESIDENCE;1;;;;8067155;
C;148;1644644;14;20011203 12:22;1//31779;
D;148;1644644;14;20011203 12:22;P;;;;;;
D;148;1644644;14;20011203 12:22;V;;;;;;
D;148;1644644;14;20011203 12:22;V;;;;;;
B;148;1644681;15;20011203 12:22;;9;10;FAWCETT ST;BALLINA;2478;;;20010921;20010921;420000;;V;VACANT LAND;9;;;;8111328;
C;148;1644681;15;20011203 12:22;9//SP 61394;
D;148;1644681;15;20011203 12:22;P;;;;;;
D;148;1644681;15;20011203 12:22;P;;;;;;
D;148;1644681;15;20011203 12:22;V;;;;;;
B;148;1644795;16;20011203 12:22;;2;41;FOX ST;BALLINA;2478;;;20010921;20011025;115000;;R;RESIDENCE;2;;;;8107444;
C;148;1644795;16;20011203 12:22;2//17567;
D;148;1644795;16;20011203 12:22;P;;;;;;
D;148;1644795;16;20011203 12:22;V;;;;;;
B;148;1644856;17;20011203 12:22;;;;FOX ST;BALLINA;2478;647;M;20010924;20011026;179500;A;3;;;AJ;AC;;8078107;
C;148;1644856;17;20011203 12:22;6//259587;
D;148;1644856;17;20011203 12:22;P;;;;;;
D;148;1644856;17;20011203 12:22;P;;;;;;
D;148;1644856;17;20011203 12:22;V;;;;;;
B;148;1645511;18;20011203 12:22;;3;6;JARRETT ST;BALLINA;2478;;;20010913;20011026;285000;;3;UNIT;3;;;;8091265;
C;148;1645511;18;20011203 12:22;3//SP 57557;
D;148;1645511;18;20011203 12:22;P;;;;;;
D;148;1645511;18;20011203 12:22;V;;;;;;
D;148;1645511;18;20011203 12:22;V;;;;;;
B;148;1645574;19;20011203 12:22;;;;JOHNSON DR;BALLINA;2478;682.9;M;20010820;20010917;175000;A;R;RESIDENCE;;AC;AC;;8112317;
C;148;1645574;19;20011203 12:22;1//242676;
D;148;1645574;19;20011203 12:22;P;;;;;;
D;148;1645574;19;20011203 12:22;P;;;;;;
D;148;1645574;19;20011203 12:22;V;;;;;;
D;148;1645574;19;20011203 12:22;V;;;;;;
B;148;1645771;20;20011203 12:22;;;;LAKEVIEW CCT;EAST BALLINA;2478;750;M;20011010;20011112;255000;A;R;RESIDENCE;;AP;;;8127967;
C;148;1645771;20;20011203 12:22;2//788930;
D;148;1645771;20;20011203 12:22;P;;;;;;
D;148;1645771;20;20011203 12:22;P;;;;;;
D;148;1645771;20;20011203 12:22;V;;;;;;
D;148;1645771;20;20011203 12:22;V;;;;;;
B;148;1645971;21;20011203 12:22;;;;MAINSAIL PL;BALLINA;2478;620.4;M;20010627;20010717;195000;A;V;VACANT LAND;;AA;;;8102781;
C;148;1645971;21;20011203 12:22;6//879801;
D;148;1645971;21;20011203 12:22;P;;;;;;
D;148;1645971;21;20011203 12:22;P;;;;;;
D;148;1645971;21;20011203 12:22;V;;;;;;
B;148;1646130;22;20011203 12:22;;6;58;MARTIN ST;BALLINA;2478;;;20010904;20011009;87500;;R;RESIDENCE;6;;;;8092538;
C;148;1646130;22;20011203 12:22;6//17370;
D;148;1646130;22;20011203 12:22;P;;;;;;
D;148;1646130;22;20011203 12:22;V;;;;;;
D;148;1646130;22;20011203 12:22;V;;;;;;
B;148;1646144;23;20011203 12:22;;3;72;MARTIN ST;BALLINA;2478;;;20011016;20011119;165000;;R;RESIDENCE;3;;;;8145389;
