A;055;20110801 02:00;VALNET;
B;055;514605;1;20110801 02:00;;;7;BIRDWOOD ST;COROWA;2646;556.4;M;20110624;20110701;160000;A;R;RESIDENCE;;AA;;0;AG382495;
C;055;514605;1;20110801 02:00;13/548871;
D;055;514605;1;20110801 02:00;P;;;;;;
D;055;514605;1;20110801 02:00;V;;;;;;
B;055;517410;2;20110801 02:00;;;42;TOCUMWAL RD;MULWALA;2647;4.076;H;20090618;20110704;500000;A;R;RESIDENCE;;AU;;0;AG365013;
C;055;517410;2;20110801 02:00;6/253594;
D;055;517410;2;20110801 02:00;P;;;;;;
D;055;517410;2;20110801 02:00;V;;;;;;
B;055;3592059;3;20110801 02:00;;;;BURAJA RD;LOWESDALE;2646;5825;M;20110209;20110617;3450;;V;VACANT LAND;;;;0;AG349850;
C;055;3592059;3;20110801 02:00;;
D;055;3592059;3;20110801 02:00;P;;;;;;
D;055;3592059;3;20110801 02:00;V;;;;;;
B;055;3302147;4;20110801 02:00;HOWLONG AGED CARE FACILITY;;91;STURT ST;HOWLONG;2643;8811;M;20101207;20110214;1900000;A;3;AGED CARE;;UE;;0;AG156220;
C;055;3302147;4;20110801 02:00;62/1103338;
D;055;3302147;4;20110801 02:00;P;;;;;;
D;055;3302147;4;20110801 02:00;V;;;;;;
B;055;3331409;5;20110801 02:00;;;;SPRING DR;COROWA;2646;2.921;H;20110504;20110616;135000;R;V;VACANT LAND;;SC;;0;AG367313;
C;055;3331409;5;20110801 02:00;4/1115742;
D;055;3331409;5;20110801 02:00;P;;;;;;
D;055;3331409;5;20110801 02:00;P;;;;;;
D;055;3331409;5;20110801 02:00;V;;;;;;
Z;23;5;5;11;
