A;RTSALEDATA;226;20250224 01:08;VALNET;
B;226;2593743;1;20250224 01:08;;;28;DEVITT CRES;THE OAKS;2570;1022;M;20241106;20250214;1250000;R2;R;RESIDENCE;;OAT;;0;AU827544;
C;226;2593743;1;20250224 01:08;65/786918;
D;226;2593743;1;20250224 01:08;P;;;;;;
D;226;2593743;1;20250224 01:08;V;;;;;;
B;226;2594003;2;20250224 01:08;;;91;DWYERS RD;PHEASANTS NEST;2574;20.26;H;20240813;20250214;4000000;RU1;R;RESIDENCE;;BAV;;0;AU825059;
C;226;2594003;2;20250224 01:08;51/635578;
D;226;2594003;2;20250224 01:08;P;;;;;;
D;226;2594003;2;20250224 01:08;P;;;;;;
D;226;2594003;2;20250224 01:08;P;;;;;;
D;226;2594003;2;20250224 01:08;V;;;;;;
D;226;2594003;2;20250224 01:08;V;;;;;;
D;226;2594003;2;20250224 01:08;V;;;;;;
D;226;2594003;2;20250224 01:08;V;;;;;;
B;226;2590709;3;20250224 01:08;;;459;ARGYLE ST;PICTON;2571;1.277;H;20241217;20250214;9000000;E4;R;RESIDENCE;;PTI;;0;AU826704;
C;226;2590709;3;20250224 01:08;212/1094898;
D;226;2590709;3;20250224 01:08;P;;;;;;
D;226;2590709;3;20250224 01:08;V;;;;;;
B;226;2591277;4;20250224 01:08;;;9;BAROO ST;THIRLMERE;2572;564.6;M;20250113;20250214;785000;R2;R;RESIDENCE;;THI;;0;AU825328;
C;226;2591277;4;20250224 01:08;121/869873;
D;226;2591277;4;20250224 01:08;P;;;;;;
D;226;2591277;4;20250224 01:08;P;;;;;;
D;226;2591277;4;20250224 01:08;V;;;;;;
B;226;2591409;5;20250224 01:08;WANDJINA;;10;BERWICK PARK RD;WILTON;2571;13.71;H;20241004;20241219;16455723;RU2;R;RESIDENCE;;WGA;;0;AU834580;
C;226;2591409;5;20250224 01:08;2/609222;
D;226;2591409;5;20250224 01:08;P;;;;;;
D;226;2591409;5;20250224 01:08;V;;;;;;
B;226;2592311;6;20250224 01:08;;;36;BURRAGORANG ST;THE OAKS;2570;980.1;M;20250115;20250217;1070000;R2;R;RESIDENCE;;OAT;;0;AU829949;
C;226;2592311;6;20250224 01:08;2/205611;
D;226;2592311;6;20250224 01:08;P;;;;;;
D;226;2592311;6;20250224 01:08;P;;;;;;
D;226;2592311;6;20250224 01:08;V;;;;;;
D;226;2592311;6;20250224 01:08;V;;;;;;
B;226;2598412;7;20250224 01:08;;;47;MOORLAND RD;TAHMOOR;2573;1100;M;20250108;20250219;912000;R2;R;RESIDENCE;;TAE;;0;AU835647;
C;226;2598412;7;20250224 01:08;5/237571;
D;226;2598412;7;20250224 01:08;P;;;;;;
D;226;2598412;7;20250224 01:08;P;;;;;;
D;226;2598412;7;20250224 01:08;V;;;;;;
B;226;2603764;8;20250224 01:08;;;38;WESTBOURNE AVE;THIRLMERE;2572;380.5;M;20250108;20250219;725000;R2;R;RESIDENCE;;THI;;0;AU835579;
C;226;2603764;8;20250224 01:08;1/866188;
D;226;2603764;8;20250224 01:08;P;;;;;;
D;226;2603764;8;20250224 01:08;P;;;;;;
D;226;2603764;8;20250224 01:08;V;;;;;;
D;226;2603764;8;20250224 01:08;V;;;;;;
B;226;2604118;9;20250224 01:08;;;25;WILTON PARK RD;WILTON;2571;16.19;H;20241108;20241209;18000000;RU2;R;RESIDENCE;;WGA;;0;AU834582;
C;226;2604118;9;20250224 01:08;7/233845;
D;226;2604118;9;20250224 01:08;P;;;;;;
D;226;2604118;9;20250224 01:08;V;;;;;;
B;226;3014483;10;20250224 01:08;;;43;MERLIN ST;THE OAKS;2570;2023.4;M;20250108;20250219;842000;R2;R;RESIDENCE;;OAT;;0;AU837006;
C;226;3014483;10;20250224 01:08;2/5/975241;
D;226;3014483;10;20250224 01:08;P;;;;;;
D;226;3014483;10;20250224 01:08;P;;;;;;
D;226;3014483;10;20250224 01:08;V;;;;;;
B;226;4076426;11;20250224 01:08;;;13;KALANGARA RD;SILVERDALE;2752;700.4;M;20250123;20250220;1150000;R2;R;RESIDENCE;;SIL;;0;AU840297;
C;226;4076426;11;20250224 01:08;269/1217816;
D;226;4076426;11;20250224 01:08;P;;;;;;
D;226;4076426;11;20250224 01:08;P;;;;;;
D;226;4076426;11;20250224 01:08;V;;;;;;
D;226;4076426;11;20250224 01:08;V;;;;;;
B;226;4595112;12;20250224 01:08;;;14;WATERSON CCT;TAHMOOR;2573;483;M;20250107;20250218;473475;;V;VACANT LAND;;;;0;AU833655;
C;226;4595112;12;20250224 01:08;20/1285797;
D;226;4595112;12;20250224 01:08;P;;;;;;
D;226;4595112;12;20250224 01:08;P;;;;;;
D;226;4595112;12;20250224 01:08;V;;;;;;
B;226;4595114;13;20250224 01:08;;;13;PARSONS ST;TAHMOOR;2573;461.5;M;20241128;20250219;469298;;V;VACANT LAND;;;;0;AU837121;
C;226;4595114;13;20250224 01:08;22/1285797;
D;226;4595114;13;20250224 01:08;P;;;;;;
D;226;4595114;13;20250224 01:08;P;;;;;;
D;226;4595114;13;20250224 01:08;V;;;;;;
B;226;4550113;14;20250224 01:08;;;9;CATTLE LANE;WILTON;2571;610.1;M;20241216;20250219;640000;UD;R;RESIDENCE;;WUR;;0;AU835873;
C;226;4550113;14;20250224 01:08;1136/1289197;
D;226;4550113;14;20250224 01:08;P;;;;;;
D;226;4550113;14;20250224 01:08;P;;;;;;
D;226;4550113;14;20250224 01:08;V;;;;;;
B;226;2601734;15;20250224 01:08;;;323;SPRING CREEK RD;MOUNT HUNTER;2570;41.25;H;20241108;20250217;8600000;RU2;3;FARM;;MWX;;0;AU831461;
C;226;2601734;15;20250224 01:08;1/1009548;
D;226;2601734;15;20250224 01:08;P;;;;;;
D;226;2601734;15;20250224 01:08;V;;;;;;
D;226;2601734;15;20250224 01:08;V;;;;;;
B;226;2601791;16;20250224 01:08;;;6;STATION ST;DOUGLAS PARK;2569;1619.06;M;20241224;20250218;1175000;R2;R;RESIDENCE;;DOU;;0;AU833921;
C;226;2601791;16;20250224 01:08;10/1/1320;
D;226;2601791;16;20250224 01:08;P;;;;;;
D;226;2601791;16;20250224 01:08;P;;;;;;
D;226;2601791;16;20250224 01:08;V;;;;;;
B;226;2597174;17;20250224 01:08;;;110;MACQUARIEDALE RD;APPIN;2560;52.49;H;20230213;20250213;64000000;RU2;R;RESIDENCE;;ALL;;0;AU822525;
C;226;2597174;17;20250224 01:08;32/736923;
D;226;2597174;17;20250224 01:08;P;;;;;;
D;226;2597174;17;20250224 01:08;V;;;;;;
D;226;2597174;17;20250224 01:08;V;;;;;;
B;226;2597175;18;20250224 01:08;;;90;MACQUARIEDALE RD;APPIN;2560;2558;M;20230213;20250213;64000000;RU2;R;RESIDENCE;;ADD;;0;AU822525;
C;226;2597175;18;20250224 01:08;1/1000355;
D;226;2597175;18;20250224 01:08;P;;;;;;
D;226;2597175;18;20250224 01:08;V;;;;;;
D;226;2597175;18;20250224 01:08;V;;;;;;
B;226;2599919;19;20250224 01:08;;;25;EAST PDE;COURIDJAH;2571;1543;M;20250114;20250218;1250000;RU4;R;RESIDENCE;;TTS;;0;AU833011;
C;226;2599919;19;20250224 01:08;3/1/758297;
D;226;2599919;19;20250224 01:08;P;;;;;;
D;226;2599919;19;20250224 01:08;P;;;;;;
D;226;2599919;19;20250224 01:08;V;;;;;;
D;226;2599919;19;20250224 01:08;V;;;;;;
B;226;2789649;20;20250224 01:08;;;642;MOUNT HERCULES RD;RAZORBACK;2571;3.366;H;20250113;20250219;1400000;RU2;R;RESIDENCE;;MWA;;0;AU836116;
C;226;2789649;20;20250224 01:08;4/285653;
D;226;2789649;20;20250224 01:08;P;;;;;;
D;226;2789649;20;20250224 01:08;V;;;;;;
D;226;2789649;20;20250224 01:08;V;;;;;;
