A;246;20020816 15:19;PDANN;
B;246;2652269;1;20020816 15:19;;;;PH ISIS;MURRURUNDI;2338;586.1;H;20011221;20020403;300000;R;3;FARM;;GE;;;8520035;
C;246;2652269;1;20020816 15:19;PT 129, PT 133, 134, PT 178, PT 179, PT 180, PT 191, PT 193, PT 207, P;
C;246;2652269;1;20020816 15:19;T 208, PT 209, PT 52, PT 53, PT 55, PT 59, PT 60, 61, PT 90//750933;
D;246;2652269;1;20020816 15:19;P;;;;;;
D;246;2652269;1;20020816 15:19;P;;;;;;
D;246;2652269;1;20020816 15:19;P;;;;;;
D;246;2652269;1;20020816 15:19;V;;;;;;
B;246;2652917;2;20020816 15:19;;;40;MOUNT ST;MURRURUNDI;2338;723;M;20020606;20020718;51000;Z;R;RESIDENCE;;ZM;AC;;8799388;
C;246;2652917;2;20020816 15:19;1//998653;
D;246;2652917;2;20020816 15:19;P;;;;;;
D;246;2652917;2;20020816 15:19;V;;;;;;
D;246;2652917;2;20020816 15:19;V;;;;;;
B;246;2921025;3;20020816 15:19;;;;GREAT NORTHERN RD;MURRURUNDI;2338;2.27;H;20020606;20020628;7000;;V;VACANT LAND;;;RV;;8766199;
C;246;2921025;3;20020816 15:19;23//833306;
D;246;2921025;3;20020816 15:19;P;;;;;;
D;246;2921025;3;20020816 15:19;V;;;;;;
Z;18;3;4;9;
