A;RTSALEDATA;085;20250609 01:14;VALNET;
B;085;732736;1;20250609 01:14;;;30;ROBERTSON ST;GREENWICH;2065;562.8;M;20241204;20250604;5870000;R2;R;RESIDENCE;;RAH;;0;AV119928;
C;085;732736;1;20250609 01:14;1/392942;
D;085;732736;1;20250609 01:14;P;;;;;;
D;085;732736;1;20250609 01:14;P;;;;;;
D;085;732736;1;20250609 01:14;V;;;;;;
D;085;732736;1;20250609 01:14;V;;;;;;
B;085;725152;2;20250609 01:14;;;54;FOX ST;RIVERVIEW;2066;703.6;M;20250215;20250602;3005000;R2;R;RESIDENCE;;RAB;;0;AV112219;
C;085;725152;2;20250609 01:14;35/12009;
D;085;725152;2;20250609 01:14;P;;;;;;
D;085;725152;2;20250609 01:14;P;;;;;;
D;085;725152;2;20250609 01:14;V;;;;;;
B;085;725378;3;20250609 01:14;;;29;GEORGE ST;GREENWICH;2065;604.2;M;20250301;20250530;5600000;R2;R;RESIDENCE;;RAJ;;0;AV107703;
C;085;725378;3;20250609 01:14;2/312163;
D;085;725378;3;20250609 01:14;P;;;;;;
D;085;725378;3;20250609 01:14;V;;;;;;
B;085;733845;4;20250609 01:14;;;11;UPPER CLIFF RD;NORTHWOOD;2066;696.7;M;20250311;20250603;7900000;R2;R;RESIDENCE;;RAD;;0;AV115307;
C;085;733845;4;20250609 01:14;2/6768;
D;085;733845;4;20250609 01:14;P;;;;;;
D;085;733845;4;20250609 01:14;V;;;;;;
B;085;731248;5;20250609 01:14;;24;316;PACIFIC HWY;LANE COVE;2066;;;20250516;20250603;677500;;R;RESIDENCE;35;;;0;AV117258;
C;085;731248;5;20250609 01:14;35/SP46163;
D;085;731248;5;20250609 01:14;P;;;;;;
D;085;731248;5;20250609 01:14;V;;;;;;
B;085;4242238;6;20250609 01:14;;2003;472;PACIFIC HWY;ST LEONARDS;2065;108;M;20250505;20250604;1810000;;R;RESIDENCE;147;;;0;AV120764;
C;085;4242238;6;20250609 01:14;147/SP99384;
