A;RTSALEDATA;258;20250127 01:03;VALNET;
B;258;1346794;1;20250127 01:03;;6;2;FARADAY RD;PADSTOW;2211;;;20241119;20250120;670500;;R;RESIDENCE;14;;;0;AU760707;
C;258;1346794;1;20250127 01:03;14/SP66278;
D;258;1346794;1;20250127 01:03;P;;;;;;
D;258;1346794;1;20250127 01:03;V;;;;;;
D;258;1346794;1;20250127 01:03;V;;;;;;
B;258;3454151;2;20250127 01:03;;5;755;HENRY LAWSON DR;PICNIC POINT;2213;;;20241217;20250116;1150000;;R;RESIDENCE;5;;;0;AU754570;
C;258;3454151;2;20250127 01:03;5/SP82214;
D;258;3454151;2;20250127 01:03;P;;;;;;
D;258;3454151;2;20250127 01:03;P;;;;;;
D;258;3454151;2;20250127 01:03;V;;;;;;
B;258;4202717;3;20250127 01:03;;81;548;CANTERBURY RD;CAMPSIE;2194;163;M;20241115;20250120;810000;;R;RESIDENCE;81;;;0;AU762433;
C;258;4202717;3;20250127 01:03;81/SP99071;
D;258;4202717;3;20250127 01:03;P;;;;;;
D;258;4202717;3;20250127 01:03;P;;;;;;
D;258;4202717;3;20250127 01:03;V;;;;;;
B;258;4149682;4;20250127 01:03;;;13 B;MARANA RD;EARLWOOD;2206;325.2;M;20241203;20250122;2025000;R3;R;RESIDENCE;;AKL;;0;AU770800;
C;258;4149682;4;20250127 01:03;2/1225612;
D;258;4149682;4;20250127 01:03;P;;;;;;
D;258;4149682;4;20250127 01:03;P;;;;;;
D;258;4149682;4;20250127 01:03;V;;;;;;
D;258;4149682;4;20250127 01:03;V;;;;;;
B;258;4199136;5;20250127 01:03;;203;464;BURWOOD RD;BELMORE;2192;147;M;20241206;20250117;840000;;R;RESIDENCE;9;;;0;AU758167;
C;258;4199136;5;20250127 01:03;9/SP93174;
D;258;4199136;5;20250127 01:03;P;;;;;;
D;258;4199136;5;20250127 01:03;V;;;;;;
B;258;4225619;6;20250127 01:03;;23;337;BEAMISH ST;CAMPSIE;2194;118;M;20241210;20250121;770000;;R;RESIDENCE;23;;;0;AU767011;
C;258;4225619;6;20250127 01:03;23/SP92213;
D;258;4225619;6;20250127 01:03;P;;;;;;
D;258;4225619;6;20250127 01:03;V;;;;;;
B;258;1335407;7;20250127 01:03;;;15;BRANSGROVE RD;REVESBY;2212;569.1;M;20241108;20250117;1358888;R2;R;RESIDENCE;;SMG;;0;AU755143;
C;258;1335407;7;20250127 01:03;11/18063;
D;258;1335407;7;20250127 01:03;P;;;;;;
D;258;1335407;7;20250127 01:03;P;;;;;;
D;258;1335407;7;20250127 01:03;V;;;;;;
B;258;1338111;8;20250127 01:03;;;13;CAREW ST;PADSTOW;2211;607;M;20241012;20250120;1723000;R2;R;RESIDENCE;;SMC;;0;AU761404;
C;258;1338111;8;20250127 01:03;6/24899;
D;258;1338111;8;20250127 01:03;P;;;;;;
D;258;1338111;8;20250127 01:03;P;;;;;;
D;258;1338111;8;20250127 01:03;V;;;;;;
B;258;1340717;9;20250127 01:03;;32;55;CHISWICK RD;GREENACRE;2190;;;20241208;20250122;803000;;R;RESIDENCE;32;;;0;AU769129;
C;258;1340717;9;20250127 01:03;32/SP11547;
D;258;1340717;9;20250127 01:03;P;;;;;;
D;258;1340717;9;20250127 01:03;P;;;;;;
D;258;1340717;9;20250127 01:03;V;;;;;;
D;258;1340717;9;20250127 01:03;V;;;;;;
B;258;1348654;10;20250127 01:03;;32 D;78;GIBSON AVE;PADSTOW;2211;;;20241204;20250117;770000;;3;WAREHOUSE;29;;;0;AU758524;
