A;RTSALEDATA;139;20250203 01:02;VALNET;
B;139;3398134;1;20250203 01:02;;86;68;VILLAGE DR;BREAKFAST POINT;2137;;;20241212;20250124;1800000;;R;RESIDENCE;62;;;0;AU778126;
C;139;3398134;1;20250203 01:02;62/SP80901;
D;139;3398134;1;20250203 01:02;P;;;;;;
D;139;3398134;1;20250203 01:02;V;;;;;;
B;139;3429308;2;20250203 01:02;;201;2;MARLBOROUGH ST;DRUMMOYNE;2047;;;20241128;20250129;783300;;R;RESIDENCE;1;;;0;AU785959;
C;139;3429308;2;20250203 01:02;1/SP81762;
D;139;3429308;2;20250203 01:02;P;;;;;;
D;139;3429308;2;20250203 01:02;V;;;;;;
B;139;3471982;3;20250203 01:02;;25;20;VILLAGE DR;BREAKFAST POINT;2137;;;20241127;20250124;960000;;R;RESIDENCE;25;;;0;AU777638;
C;139;3471982;3;20250203 01:02;25/SP82659;
D;139;3471982;3;20250203 01:02;P;;;;;;
D;139;3471982;3;20250203 01:02;P;;;;;;
D;139;3471982;3;20250203 01:02;V;;;;;;
B;139;4171381;4;20250203 01:02;;404;16;HILLY ST;MORTLAKE;2137;;;20241213;20250124;600000;;R;RESIDENCE;65;;;0;AU776675;
C;139;4171381;4;20250203 01:02;65/SP95582;
D;139;4171381;4;20250203 01:02;P;;;;;;
D;139;4171381;4;20250203 01:02;V;;;;;;
B;139;4171381;5;20250203 01:02;;204;3;NORTHCOTE ST;MORTLAKE;2137;;;20241115;20250123;810000;;R;RESIDENCE;167;;;0;AU774356;
C;139;4171381;5;20250203 01:02;167/SP95582;
D;139;4171381;5;20250203 01:02;P;;;;;;
D;139;4171381;5;20250203 01:02;V;;;;;;
B;139;4155787;6;20250203 01:02;;301;48;SHORELINE DR;RHODES;2138;;;20241031;20250123;2000000;;R;RESIDENCE;1;;;0;AU774037;
C;139;4155787;6;20250203 01:02;1/SP83188;
D;139;4155787;6;20250203 01:02;P;;;;;;
D;139;4155787;6;20250203 01:02;P;;;;;;
D;139;4155787;6;20250203 01:02;V;;;;;;
D;139;4155787;6;20250203 01:02;V;;;;;;
B;139;2843647;7;20250203 01:02;RIVIERA APARTMENTS;348;1;THE PROMENADE;CHISWICK;2046;;;20241211;20250129;800000;;R;RESIDENCE;348;;;0;AU786753;
C;139;2843647;7;20250203 01:02;348/SP69062;
D;139;2843647;7;20250203 01:02;P;;;;;;
D;139;2843647;7;20250203 01:02;V;;;;;;
D;139;2843647;7;20250203 01:02;V;;;;;;
B;139;3130348;8;20250203 01:02;BLOCK A;1;104;WILLIAM ST;FIVE DOCK;2046;;;20241218;20250123;1520000;;R;RESIDENCE;1;;;0;AU772888;
C;139;3130348;8;20250203 01:02;1/SP73162;
D;139;3130348;8;20250203 01:02;P;;;;;;
D;139;3130348;8;20250203 01:02;V;;;;;;
B;139;3130348;9;20250203 01:02;;35;104;WILLIAM ST;FIVE DOCK;2046;;;20241122;20250123;1100000;;R;RESIDENCE;35;;;0;AU772716;
C;139;3130348;9;20250203 01:02;35/SP73162;
D;139;3130348;9;20250203 01:02;P;;;;;;
D;139;3130348;9;20250203 01:02;V;;;;;;
D;139;3130348;9;20250203 01:02;V;;;;;;
B;139;3506599;10;20250203 01:02;;;77;SHORELINE DR;RHODES;2138;;;20241213;20250124;1145000;;R;RESIDENCE;250;;;0;AU777422;
C;139;3506599;10;20250203 01:02;250/SP82939;
D;139;3506599;10;20250203 01:02;P;;;;;;
D;139;3506599;10;20250203 01:02;P;;;;;;
D;139;3506599;10;20250203 01:02;V;;;;;;
B;139;3609704;11;20250203 01:02;INDIGO;108;2;ROSEWATER CCT;BREAKFAST POINT;2137;;;20241202;20250128;1760000;;R;RESIDENCE;8;;;0;AU784392;
C;139;3609704;11;20250203 01:02;8/SP83976;
