A;RTSALEDATA;220;20250609 01:18;VALNET;
B;220;2386144;1;20250609 01:18;;;36;DALBERTIS ST;ABBOTSBURY;2176;600.3;M;20250224;20250602;1470000;R2;R;RESIDENCE;;RAE;;0;AV113646;
C;220;2386144;1;20250609 01:18;2234/774903;
D;220;2386144;1;20250609 01:18;P;;;;;;
D;220;2386144;1;20250609 01:18;P;;;;;;
D;220;2386144;1;20250609 01:18;V;;;;;;
B;220;2407846;2;20250609 01:18;;;161;MAUD ST;FAIRFIELD WEST;2165;556.4;M;20250515;20250604;1000000;R2;R;RESIDENCE;;RAG;;0;AV119720;
C;220;2407846;2;20250609 01:18;9/502048;
D;220;2407846;2;20250609 01:18;P;;;;;;
D;220;2407846;2;20250609 01:18;V;;;;;;
B;220;2413119;3;20250609 01:18;;;3;ONYX CL;BOSSLEY PARK;2176;692.8;M;20250304;20250603;1620000;R2;R;RESIDENCE;;RAE;;0;AV117152;
C;220;2413119;3;20250609 01:18;7/777176;
D;220;2413119;3;20250609 01:18;P;;;;;;
D;220;2413119;3;20250609 01:18;P;;;;;;
D;220;2413119;3;20250609 01:18;V;;;;;;
D;220;2413119;3;20250609 01:18;V;;;;;;
B;220;2405318;4;20250609 01:18;;53;91 A;LONGFIELD ST;CABRAMATTA;2166;;;20250501;20250602;440000;;R;RESIDENCE;53;;;0;AV113433;
C;220;2405318;4;20250609 01:18;53/SP8847;
D;220;2405318;4;20250609 01:18;P;;;;;;
D;220;2405318;4;20250609 01:18;V;;;;;;
B;220;2408001;5;20250609 01:18;;23;73;MCBURNEY RD;CABRAMATTA;2166;;;20250404;20250530;435000;;R;RESIDENCE;23;;;0;AV109796;
C;220;2408001;5;20250609 01:18;23/SP15777;
D;220;2408001;5;20250609 01:18;P;;;;;;
D;220;2408001;5;20250609 01:18;P;;;;;;
D;220;2408001;5;20250609 01:18;V;;;;;;
B;220;2422217;6;20250609 01:18;;;23;SOLO CRES;FAIRFIELD;2165;556.4;M;20250423;20250604;1200000;R2;R;RESIDENCE;;RAG;;0;AV119653;
C;220;2422217;6;20250609 01:18;48/201518;
D;220;2422217;6;20250609 01:18;P;;;;;;
D;220;2422217;6;20250609 01:18;P;;;;;;
D;220;2422217;6;20250609 01:18;V;;;;;;
B;220;2386764;7;20250609 01:18;;;16;DAWSON ST;FAIRFIELD HEIGHTS;2165;505.8;M;20250409;20250604;1230000;R2;R;RESIDENCE;;RAG;;0;AV120309;
C;220;2386764;7;20250609 01:18;3, 4/46/753;
D;220;2386764;7;20250609 01:18;P;;;;;;
D;220;2386764;7;20250609 01:18;V;;;;;;
B;220;2421778;8;20250609 01:18;;;545;SMITHFIELD RD;GREENFIELD PARK;2176;553.6;M;20250321;20250530;1250000;R2;R;RESIDENCE;;RAK;;0;AV108402;
C;220;2421778;8;20250609 01:18;63/259141;
D;220;2421778;8;20250609 01:18;P;;;;;;
D;220;2421778;8;20250609 01:18;V;;;;;;
B;220;2424844;9;20250609 01:18;;15;1345;THE HORSLEY DR;WETHERILL PARK;2164;;;20250530;20250603;1850000;;3;COMMERCIAL;15;;;0;AV116966;
C;220;2424844;9;20250609 01:18;15/SP60563;
D;220;2424844;9;20250609 01:18;P;;;;;;
D;220;2424844;9;20250609 01:18;V;;;;;;
D;220;2424844;9;20250609 01:18;V;;;;;;
B;220;2430814;10;20250609 01:18;;;8;WRAY ST;FAIRFIELD HEIGHTS;2165;771.4;M;20250412;20250605;2415000;R3;R;RESIDENCE;;RMD;;0;AV124191;
C;220;2430814;10;20250609 01:18;29/28332;
D;220;2430814;10;20250609 01:18;P;;;;;;
D;220;2430814;10;20250609 01:18;P;;;;;;
D;220;2430814;10;20250609 01:18;V;;;;;;
B;220;2428746;11;20250609 01:18;;;37;WARRAGAMBA CRES;BOSSLEY PARK;2176;551.3;M;20250222;20250602;1272000;R2;R;RESIDENCE;;RAE;;0;AV114194;
C;220;2428746;11;20250609 01:18;102/629333;
D;220;2428746;11;20250609 01:18;P;;;;;;
D;220;2428746;11;20250609 01:18;P;;;;;;
D;220;2428746;11;20250609 01:18;V;;;;;;
D;220;2428746;11;20250609 01:18;V;;;;;;
B;220;2426683;12;20250609 01:18;;;26;TOWNVIEW RD;MOUNT PRITCHARD;2170;569.1;M;20250307;20250530;1100000;R2;R;RESIDENCE;;RAI;;0;AV107632;
C;220;2426683;12;20250609 01:18;682/31309;
D;220;2426683;12;20250609 01:18;P;;;;;;
D;220;2426683;12;20250609 01:18;P;;;;;;
D;220;2426683;12;20250609 01:18;P;;;;;;
D;220;2426683;12;20250609 01:18;V;;;;;;
D;220;2426683;12;20250609 01:18;V;;;;;;
B;220;4146060;13;20250609 01:18;;425;17;THE CRESCENT;FAIRFIELD;2165;;;20250405;20250602;405000;;R;RESIDENCE;25;;;0;AV114413;
C;220;4146060;13;20250609 01:18;25/SP97986;
D;220;4146060;13;20250609 01:18;P;;;;;;
D;220;4146060;13;20250609 01:18;V;;;;;;
B;220;4506043;14;20250609 01:18;;;104 A;LANSDOWNE RD;CANLEY VALE;2166;571.9;M;20250417;20250605;1500000;R2;R;RESIDENCE;;RAC;;0;AV123445;
C;220;4506043;14;20250609 01:18;402/1287254;
D;220;4506043;14;20250609 01:18;P;;;;;;
D;220;4506043;14;20250609 01:18;V;;;;;;
B;220;4556236;15;20250609 01:18;;;48 B;MARGARET ST;FAIRFIELD WEST;2165;349.9;M;20250409;20250603;1375000;R2;R;RESIDENCE;;RAG;;0;AV115166;
C;220;4556236;15;20250609 01:18;3/1305996;
D;220;4556236;15;20250609 01:18;P;;;;;;
D;220;4556236;15;20250609 01:18;V;;;;;;
D;220;4556236;15;20250609 01:18;V;;;;;;
B;220;4576676;16;20250609 01:18;;;21 A;MARGARET ST;FAIRFIELD WEST;2165;221.3;M;20250419;20250530;1130000;R2;R;RESIDENCE;;RAG;;0;AV109477;
C;220;4576676;16;20250609 01:18;43/4/486;
D;220;4576676;16;20250609 01:18;P;;;;;;
D;220;4576676;16;20250609 01:18;V;;;;;;
B;220;3632983;17;20250609 01:18;;;3;MACKENZIE ST;CANLEY VALE;2166;475.1;M;20250405;20250602;1726000;R3;R;RESIDENCE;;RMD;;0;AV111557;
C;220;3632983;17;20250609 01:18;1/1154325;
D;220;3632983;17;20250609 01:18;P;;;;;;
D;220;3632983;17;20250609 01:18;P;;;;;;
D;220;3632983;17;20250609 01:18;V;;;;;;
B;220;2373926;18;20250609 01:18;;;47;ASCOT ST;CANLEY HEIGHTS;2166;556.4;M;20250424;20250605;1445600;RE1;R;RESIDENCE;;REP;;0;AV122946;
C;220;2373926;18;20250609 01:18;6/25120;
D;220;2373926;18;20250609 01:18;P;;;;;;
D;220;2373926;18;20250609 01:18;V;;;;;;
B;220;2378241;19;20250609 01:18;;;3;BRENAN ST;FAIRFIELD;2165;581.7;M;20250419;20250602;980000;R2;R;RESIDENCE;;RAG;;0;AV112123;
C;220;2378241;19;20250609 01:18;10/18426;
D;220;2378241;19;20250609 01:18;P;;;;;;
D;220;2378241;19;20250609 01:18;P;;;;;;
D;220;2378241;19;20250609 01:18;V;;;;;;
B;220;2372982;20;20250609 01:18;;;31;ANDERSON AVE;MOUNT PRITCHARD;2170;2294;M;20250411;20250530;2500000;R2;R;RESIDENCE;;RAI;;0;AV108311;
C;220;2372982;20;20250609 01:18;321/8171;
D;220;2372982;20;20250609 01:18;P;;;;;;
D;220;2372982;20;20250609 01:18;V;;;;;;
B;220;2378330;21;20250609 01:18;;;159;BRENAN ST;SMITHFIELD;2164;1081;M;20250430;20250530;1200000;R2;R;RESIDENCE;;RAJ;;0;AV109333;
C;220;2378330;21;20250609 01:18;1/781565;
D;220;2378330;21;20250609 01:18;P;;;;;;
D;220;2378330;21;20250609 01:18;V;;;;;;
B;220;2379204;22;20250609 01:18;;;9;BRUCE ST;LANSVALE;2166;562.8;M;20250526;20250530;800000;R2;R;RESIDENCE;;RAD;;0;AV108374;
C;220;2379204;22;20250609 01:18;7/29145;
D;220;2379204;22;20250609 01:18;P;;;;;;
D;220;2379204;22;20250609 01:18;V;;;;;;
B;220;2376146;23;20250609 01:18;;;18;BEN LOMOND ST;BOSSLEY PARK;2176;577.2;M;20250401;20250520;1385000;R2;R;RESIDENCE;;RAE;;0;AV75482;
C;220;2376146;23;20250609 01:18;59/263083;
D;220;2376146;23;20250609 01:18;P;;;;;;
D;220;2376146;23;20250609 01:18;V;;;;;;
D;220;2376146;23;20250609 01:18;V;;;;;;
D;220;2376146;23;20250609 01:18;V;;;;;;
B;220;2405778;24;20250609 01:18;;;132;LONGFIELD ST;CABRAMATTA;2166;594.4;M;20250418;20250530;1270000;R4;R;RESIDENCE;;RHD;;0;AV106742;
C;220;2405778;24;20250609 01:18;11/35511;
D;220;2405778;24;20250609 01:18;P;;;;;;
D;220;2405778;24;20250609 01:18;P;;;;;;
D;220;2405778;24;20250609 01:18;V;;;;;;
B;220;2395318;25;20250609 01:18;;2;15;HARGRAVES PL;WETHERILL PARK;2164;;;20250410;20250605;2077000;;3;COMMERCIAL;2;;;0;AV123536;
C;220;2395318;25;20250609 01:18;2/SP36545;
D;220;2395318;25;20250609 01:18;P;;;;;;
D;220;2395318;25;20250609 01:18;V;;;;;;
D;220;2395318;25;20250609 01:18;V;;;;;;
D;220;2395318;25;20250609 01:18;V;;;;;;
D;220;2395318;25;20250609 01:18;V;;;;;;
