A;057;20030619 08:58;PDANN;
B;057;522032;1;20030619 08:58;;;;DAHWILLY LANE;DENILIQUIN;2710;49.47;H;20021021;20021202;220000;R;3;FARM;;RW;RW;0;9258226;
C;057;522032;1;20030619 08:58;35//756310 . Incomplete Purchase 192661;
D;057;522032;1;20030619 08:58;P;;;;;;
D;057;522032;1;20030619 08:58;P;;;;;;
D;057;522032;1;20030619 08:58;V;;;;;;
D;057;522032;1;20030619 08:58;V;;;;;;
B;057;522350;2;20030619 08:58;;;;FITZROY ST;DENILIQUIN;2710;2023;M;20030116;20030221;58000;A;R;RESIDENCE;;RN;AC;0;9477759;
C;057;522350;2;20030619 08:58;1/110/758782;
D;057;522350;2;20030619 08:58;P;;;;;;
D;057;522350;2;20030619 08:58;P;;;;;;
D;057;522350;2;20030619 08:58;V;;;;;;
B;057;522436;3;20030619 08:58;;4;115;FOWLER ST;DENILIQUIN;2710;;;20021223;20030210;98000;;R;RESIDENCE;4;;XA;0;9477898;
C;057;522436;3;20030619 08:58;4//SP 54436;
D;057;522436;3;20030619 08:58;P;;;;;;
D;057;522436;3;20030619 08:58;V;;;;;;
D;057;522436;3;20030619 08:58;V;;;;;;
B;057;522607;4;20030619 08:58;;;78;RUSSELL ST;DENILIQUIN;2710;924.9;M;20021220;20030117;135000;A;3;HOME;;AA;AC;0;9452353;
C;057;522607;4;20030619 08:58;9//244440;
D;057;522607;4;20030619 08:58;P;;;;;;
D;057;522607;4;20030619 08:58;V;;;;;;
B;057;522751;5;20030619 08:58;;;257;HARFLEUR ST;DENILIQUIN;2710;1012;M;20030107;20030214;212000;A;R;RESIDENCE;;AB;AC;0;9454578;
C;057;522751;5;20030619 08:58;15/44/979186;
D;057;522751;5;20030619 08:58;P;;;;;;
D;057;522751;5;20030619 08:58;P;;;;;;
D;057;522751;5;20030619 08:58;V;;;;;;
D;057;522751;5;20030619 08:58;V;;;;;;
B;057;522784;6;20030619 08:58;;;284;HARFLEUR ST;DENILIQUIN;2710;674.2;M;20021118;20021220;117000;A;R;RESIDENCE;;AB;AC;0;9469684;
C;057;522784;6;20030619 08:58;3//986937;
D;057;522784;6;20030619 08:58;P;;;;;;
D;057;522784;6;20030619 08:58;P;;;;;;
D;057;522784;6;20030619 08:58;V;;;;;;
B;057;522872;7;20030619 08:58;;;125;HAY RD;DENILIQUIN;2710;3.399;H;20030203;20030228;56000;R;V;VACANT LAND;;HN;AC;0;9435294;
C;057;522872;7;20030619 08:58;2/125/758782;
D;057;522872;7;20030619 08:58;P;;;;;;
D;057;522872;7;20030619 08:58;P;;;;;;
D;057;522872;7;20030619 08:58;V;;;;;;
D;057;522872;7;20030619 08:58;V;;;;;;
B;057;523425;8;20030619 08:58;;;;LAWSON SYPHON RD;DENILIQUIN;2710;9858;M;20030129;20030228;230000;R;R;RESIDENCE;;HC;RR;0;9454710;
C;057;523425;8;20030619 08:58;1//782098;
D;057;523425;8;20030619 08:58;P;;;;;;
D;057;523425;8;20030619 08:58;P;;;;;;
D;057;523425;8;20030619 08:58;V;;;;;;
D;057;523425;8;20030619 08:58;V;;;;;;
B;057;523603;9;20030619 08:58;;;473;MAHER ST;DENILIQUIN;2710;1012;M;20021021;20021210;68000;A;R;RESIDENCE;;AB;AC;0;9465266;
C;057;523603;9;20030619 08:58;11/27/758913;
D;057;523603;9;20030619 08:58;P;;;;;;
D;057;523603;9;20030619 08:58;V;;;;;;
B;057;524289;10;20030619 08:58;;;;SALEYARDS RD;DENILIQUIN;2710;5205;M;20021220;20030124;135000;A;3;FACTORY;;DS;IF;0;9468230;
C;057;524289;10;20030619 08:58;3//831714;
D;057;524289;10;20030619 08:58;P;;;;;;
D;057;524289;10;20030619 08:58;P;;;;;;
D;057;524289;10;20030619 08:58;P;;;;;;
D;057;524289;10;20030619 08:58;P;;;;;;
D;057;524289;10;20030619 08:58;V;;;;;;
D;057;524289;10;20030619 08:58;V;;;;;;
B;057;524997;11;20030619 08:58;;;446;WOOD ST;DENILIQUIN;2710;809.4;M;20030110;20030207;118000;A;R;RESIDENCE;;AB;AC;0;9375750;
C;057;524997;11;20030619 08:58;2/203/758913 . Suburban Holding 66/50;
D;057;524997;11;20030619 08:58;P;;;;;;
D;057;524997;11;20030619 08:58;P;;;;;;
D;057;524997;11;20030619 08:58;V;;;;;;
B;057;2825102;12;20030619 08:58;;;296;ALBERT ST;DENILIQUIN;2710;1012;M;20021016;20021210;829000;A;R;RESIDENCE;;RN;BC;0;9465239;
C;057;2825102;12;20030619 08:58;4/54/758782;
D;057;2825102;12;20030619 08:58;P;;;;;;
D;057;2825102;12;20030619 08:58;V;;;;;;
D;057;2825102;12;20030619 08:58;V;;;;;;
D;057;2825102;12;20030619 08:58;V;;;;;;
B;057;2943552;13;20030619 08:58;;;413;HARFLEUR ST;DENILIQUIN;2710;444.7;M;20030129;20030313;29320;A;V;VACANT LAND;;AB;AV;0;9465235;
C;057;2943552;13;20030619 08:58;151//1045843;
D;057;2943552;13;20030619 08:58;P;;;;;;
D;057;2943552;13;20030619 08:58;V;;;;;;
Z;72;13;13;44;
