A;678;20030317 14:44;PDANN;
B;678;1844496;1;20030317 14:44;;;881;ROCKVALE RD;DONALD CREEK;2350;17.1;H;20030130;20030306;400000;R;3;FARM;;EX;;;9436834;
C;678;1844496;1;20030317 14:44;148//755817;
D;678;1844496;1;20030317 14:44;P;;;;;;
D;678;1844496;1;20030317 14:44;V;;;;;;
B;678;1844868;2;20030317 14:44;;;1212;NEW ENGLAND HWY;BLACK MOUNTAIN;2365;40.05;H;20021223;20030128;85000;R;R;RESIDENCE;;SZ;;;9425033;
C;678;1844868;2;20030317 14:44;1//737136;
D;678;1844868;2;20030317 14:44;P;;;;;;
D;678;1844868;2;20030317 14:44;P;;;;;;
D;678;1844868;2;20030317 14:44;V;;;;;;
B;678;2746886;3;20030317 14:44;;;13;ALAHNA DR;ARMIDALE;2350;852;M;20021224;20030128;197500;A;R;RESIDENCE;;AP;;;9396079;
C;678;2746886;3;20030317 14:44;34//814786;
D;678;2746886;3;20030317 14:44;P;;;;;;
D;678;2746886;3;20030317 14:44;V;;;;;;
D;678;2746886;3;20030317 14:44;V;;;;;;
B;678;2747090;4;20030317 14:44;;;60;ASH TREE DR;ARMIDALE;2350;1331;M;20021214;20030210;126750;A;R;RESIDENCE;;AM;;;9441554;
C;678;2747090;4;20030317 14:44;11//838069;
D;678;2747090;4;20030317 14:44;P;;;;;;
D;678;2747090;4;20030317 14:44;P;;;;;;
D;678;2747090;4;20030317 14:44;V;;;;;;
D;678;2747090;4;20030317 14:44;V;;;;;;
B;678;2747208;5;20030317 14:44;;;172;BARNEY ST;ARMIDALE;2350;556.4;M;20030121;20030225;130000;A;R;RESIDENCE;;AD;;;9420202;
C;678;2747208;5;20030317 14:44;12//16570;
D;678;2747208;5;20030317 14:44;P;;;;;;
D;678;2747208;5;20030317 14:44;P;;;;;;
D;678;2747208;5;20030317 14:44;V;;;;;;
B;678;2747226;6;20030317 14:44;;;138;BARNEY ST;ARMIDALE;2350;669;M;20030118;20030221;142000;A;R;RESIDENCE;;AF;;;9437529;
C;678;2747226;6;20030317 14:44;A//154826;
D;678;2747226;6;20030317 14:44;P;;;;;;
D;678;2747226;6;20030317 14:44;V;;;;;;
D;678;2747226;6;20030317 14:44;V;;;;;;
B;678;2747545;7;20030317 14:44;;;292;BEARDY ST;ARMIDALE;2350;512.1;M;20030116;20030224;88000;A;R;RESIDENCE;;AD;;;9431368;
C;678;2747545;7;20030317 14:44;13//557879;
D;678;2747545;7;20030317 14:44;P;;;;;;
D;678;2747545;7;20030317 14:44;P;;;;;;
D;678;2747545;7;20030317 14:44;V;;;;;;
B;678;2747547;8;20030317 14:44;;;290;BEARDY ST;ARMIDALE;2350;535.4;M;20030212;20030228;80500;A;R;RESIDENCE;;AD;;;9443263;
C;678;2747547;8;20030317 14:44;15//557879;
D;678;2747547;8;20030317 14:44;P;;;;;;
D;678;2747547;8;20030317 14:44;P;;;;;;
