A;172;20030501 12:47;PBARBER;
D;172;1837607;12;20030501 12:47;P;;;;;;
D;172;1837607;12;20030501 12:47;V;;;;;;
B;172;1837673;13;20030501 12:47;;;14;BELLENGEN ST;TUCABIA;2462;2024;M;20030304;20030321;83000;Z;R;RESIDENCE;;TU;;;9530236;
C;172;1837673;13;20030501 12:47;9/10/758999;
D;172;1837673;13;20030501 12:47;P;;;;;;
D;172;1837673;13;20030501 12:47;P;;;;;;
D;172;1837673;13;20030501 12:47;V;;;;;;
B;172;1838099;14;20030501 12:47;;;27;EILEEN DR;CORINDI BEACH;2456;561;M;20030304;20030404;224000;Z;R;RESIDENCE;;CB;;;9533014;
C;172;1838099;14;20030501 12:47;153//263571;
D;172;1838099;14;20030501 12:47;P;;;;;;
D;172;1838099;14;20030501 12:47;P;;;;;;
D;172;1838099;14;20030501 12:47;V;;;;;;
B;172;1838590;15;20030501 12:47;;;4;RUDDER ST;RED ROCK;2456;398.4;M;20030205;20030305;245000;Z;R;RESIDENCE;;RR;;;9535728;
C;172;1838590;15;20030501 12:47;6//245763;
D;172;1838590;15;20030501 12:47;P;;;;;;
D;172;1838590;15;20030501 12:47;V;;;;;;
B;172;1839171;16;20030501 12:47;;;433;WOOLI RD;PILLAR VALLEY;2462;8;H;20020807;20030114;310000;R;3;FARM;;MA;;;9408580;
C;172;1839171;16;20030501 12:47;583//626719;
D;172;1839171;16;20030501 12:47;P;;;;;;
D;172;1839171;16;20030501 12:47;P;;;;;;
D;172;1839171;16;20030501 12:47;V;;;;;;
B;172;1839408;17;20030501 12:47;;;85;CITRIS DR;WELLS CROSSING;2460;10;H;20030312;20030404;68000;R;3;FARM;;RH;;;9532373;
C;172;1839408;17;20030501 12:47;17//775063;
D;172;1839408;17;20030501 12:47;P;;;;;;
D;172;1839408;17;20030501 12:47;V;;;;;;
D;172;1839408;17;20030501 12:47;V;;;;;;
B;172;1839455;18;20030501 12:47;;;561;PARKER RD;LANITZA;2460;11.4;H;20010924;20020924;15000;R;V;VACANT LAND;;RH;;;9458620;
C;172;1839455;18;20030501 12:47;78//775063;
D;172;1839455;18;20030501 12:47;P;;;;;;
D;172;1839455;18;20030501 12:47;V;;;;;;
B;172;1839741;19;20030501 12:47;;;;NUGGET ST;DIGGERS CAMP;2460;512.2;M;20030404;20030404;300;Z;R;RESIDENCE;;DH;;;9540530;
C;172;1839741;19;20030501 12:47;13//246092;
D;172;1839741;19;20030501 12:47;P;;;;;;
D;172;1839741;19;20030501 12:47;P;;;;;;
D;172;1839741;19;20030501 12:47;V;;;;;;
B;172;1839810;20;20030501 12:47;;;10;ALLISON RD;HALFWAY CREEK;2460;42.64;H;20030219;20030402;149000;R;R;RESIDENCE;;RA;;;9526538;
C;172;1839810;20;20030501 12:47;23//740900;
D;172;1839810;20;20030501 12:47;P;;;;;;
D;172;1839810;20;20030501 12:47;P;;;;;;
D;172;1839810;20;20030501 12:47;V;;;;;;
B;172;1839836;21;20030501 12:47;;;263;OMEGA DR;KUNGALA;2460;40;H;20030110;20030207;40000;R;V;VACANT LAND;;RH;;;9464729;
C;172;1839836;21;20030501 12:47;620//746948;
D;172;1839836;21;20030501 12:47;P;;;;;;
D;172;1839836;21;20030501 12:47;V;;;;;;
D;172;1839836;21;20030501 12:47;V;;;;;;
B;172;1840475;22;20030501 12:47;;;110;LOWER COLDSTREAM RD;ULMARRA;2462;43.59;H;20030219;20030219;45000;R;V;VACANT LAND;;JC;;;9401733;
C;172;1840475;22;20030501 12:47;8, 9//115166 PT 285, 540//751390;
D;172;1840475;22;20030501 12:47;P;;;;;;
D;172;1840475;22;20030501 12:47;P;;;;;;
D;172;1840475;22;20030501 12:47;V;;;;;;
B;172;1840712;23;20030501 12:47;;;2545;SHERWOOD CREEK RD;GLENREAGH;2450;12.33;H;20030211;20030303;279000;R;R;RESIDENCE;;RB;;;9473109;
C;172;1840712;23;20030501 12:47;11//603627;
D;172;1840712;23;20030501 12:47;P;;;;;;
D;172;1840712;23;20030501 12:47;P;;;;;;
D;172;1840712;23;20030501 12:47;V;;;;;;
B;172;1840748;24;20030501 12:47;;;60;UPPER CORINDI RD;UPPER CORINDI;2456;5.12;H;20030206;20030310;50000;R;V;VACANT LAND;;RK;;;9470395;
C;172;1840748;24;20030501 12:47;86//664453;
D;172;1840748;24;20030501 12:47;P;;;;;;
D;172;1840748;24;20030501 12:47;P;;;;;;
D;172;1840748;24;20030501 12:47;V;;;;;;
B;172;1840946;25;20030501 12:47;;;106;MAIN ST;WOOLI;2462;423.7;M;20030308;20030417;420000;Z;R;RESIDENCE;;WS;;;9546807;
C;172;1840946;25;20030501 12:47;2/8/759114;
D;172;1840946;25;20030501 12:47;P;;;;;;
D;172;1840946;25;20030501 12:47;P;;;;;;
D;172;1840946;25;20030501 12:47;V;;;;;;
B;172;2983938;26;20030501 12:47;;;;CORAL ST;CORINDI BEACH;2456;4105;M;20030210;20030312;25000;;V;VACANT LAND;;;;;9487493;
C;172;2983938;26;20030501 12:47;4//255290;
D;172;2983938;26;20030501 12:47;P;;;;;;
D;172;2983938;26;20030501 12:47;V;;;;;;
B;172;2983964;27;20030501 12:47;;;;DINJERRA RD;GLENUGIE;2460;10;H;20020830;20021011;22000;;V;VACANT LAND;;;;;9463718;
C;172;2983964;27;20030501 12:47;70//1048345;
D;172;2983964;27;20030501 12:47;P;;;;;;
B;172;2983965;28;20030501 12:47;;;358;DINJERRA RD;GLENUGIE;2460;20;H;20021202;20030314;57000;;V;VACANT LAND;;;;;9462608;
C;172;2983965;28;20030501 12:47;72//1048345;
D;172;2983965;28;20030501 12:47;P;;;;;;
D;172;2983965;28;20030501 12:47;V;;;;;;
D;172;2983965;28;20030501 12:47;V;;;;;;
B;172;2983998;29;20030501 12:47;;;;OLD GLEN INNES RD;DALMORTON;2460;75.24;H;20030129;20030214;63000;;R;RESIDENCE;;;;;9394147;
C;172;2983998;29;20030501 12:47;24//631728;
D;172;2983998;29;20030501 12:47;P;;;;;;
D;172;2983998;29;20030501 12:47;V;;;;;;
Z;145;29;29;85;
