A;218;20011109 08:57;CDIXON;
B;218;2295509;1;20011109 08:57;;;;ABERFOYLE RD;WEDDERBURN;2560;14.19;H;20010517;20010612;515000;R;V;VACANT LAND;;RB;;;7733134;
C;218;2295509;1;20011109 08:57;31//785548;
D;218;2295509;1;20011109 08:57;P;;;;;;
D;218;2295509;1;20011109 08:57;V;;;;;;
D;218;2295509;1;20011109 08:57;V;;;;;;
B;218;2295538;2;20011109 08:57;;;58;ABINGTON CRES;GLEN ALPINE;2560;800;M;20010427;20010627;305000;A;R;RESIDENCE;;AQ;;;7750825;
C;218;2295538;2;20011109 08:57;837//788666;
D;218;2295538;2;20011109 08:57;P;;;;;;
D;218;2295538;2;20011109 08:57;P;;;;;;
D;218;2295538;2;20011109 08:57;V;;;;;;
B;218;2295890;3;20011109 08:57;;;36;AERO RD;INGLEBURN;2565;920.9;M;20010419;20010614;212000;I;R;RESIDENCE;;FA;;;7775285;
C;218;2295890;3;20011109 08:57;23//16248;
D;218;2295890;3;20011109 08:57;P;;;;;;
D;218;2295890;3;20011109 08:57;P;;;;;;
D;218;2295890;3;20011109 08:57;V;;;;;;
B;218;2295970;4;20011109 08:57;;;31;AIRDS RD;MINTO;2566;1.83;H;20010522;20010629;3355000;I;3;FACTORY ;;FD;;;7768805;
C;218;2295970;4;20011109 08:57;31//246838;
D;218;2295970;4;20011109 08:57;P;;;;;;
D;218;2295970;4;20011109 08:57;P;;;;;;
D;218;2295970;4;20011109 08:57;V;;;;;;
B;218;2295990;5;20011109 08:57;;19;157;AIRDS RD;MINTO;2566;;;20010614;20010716;205000;;V;VACANT LAND;19;;;;7809761;
C;218;2295990;5;20011109 08:57;19//35919;
D;218;2295990;5;20011109 08:57;P;;;;;;
D;218;2295990;5;20011109 08:57;P;;;;;;
D;218;2295990;5;20011109 08:57;P;;;;;;
D;218;2295990;5;20011109 08:57;P;;;;;;
D;218;2295990;5;20011109 08:57;V;;;;;;
D;218;2295990;5;20011109 08:57;V;;;;;;
B;218;2296305;6;20011109 08:57;;;9;ALBILLO PL;ESCHOL PARK;2558;581.7;M;20010603;20010710;165500;A;R;RESIDENCE;;EH;;;7773717;
C;218;2296305;6;20011109 08:57;1093//258793;
D;218;2296305;6;20011109 08:57;P;;;;;;
D;218;2296305;6;20011109 08:57;V;;;;;;
D;218;2296305;6;20011109 08:57;V;;;;;;
B;218;2296437;7;20011109 08:57;;;52;ALICE ST;MACQUARIE FIELDS;2564;720.8;M;20010507;20010702;220000;A;R;RESIDENCE;;ED;;;7739673;
C;218;2296437;7;20011109 08:57;4//523576;
D;218;2296437;7;20011109 08:57;P;;;;;;
D;218;2296437;7;20011109 08:57;P;;;;;;
D;218;2296437;7;20011109 08:57;V;;;;;;
D;218;2296437;7;20011109 08:57;V;;;;;;
D;218;2296437;7;20011109 08:57;V;;;;;;
B;218;2296589;8;20011109 08:57;;;30;ALLMAN ST;CAMPBELLTOWN;2560;872.6;M;20010702;20010702;190000;A;R;RESIDENCE;;AE;;;7768463;
C;218;2296589;8;20011109 08:57;4//157931;
D;218;2296589;8;20011109 08:57;P;;;;;;
D;218;2296589;8;20011109 08:57;V;;;;;;
