A;171;20021204 09:37;PDANN;
B;171;1804078;1;20021204 09:37;;;65;ANDREW AVE;POTTSVILLE;2489;788.4;M;20020925;20021011;358000;A;R;RESIDENCE;;LG;AC;;9081946;
C;171;1804078;1;20021204 09:37;73//793578;
D;171;1804078;1;20021204 09:37;P;;;;;;
D;171;1804078;1;20021204 09:37;P;;;;;;
D;171;1804078;1;20021204 09:37;P;;;;;;
D;171;1804078;1;20021204 09:37;V;;;;;;
D;171;1804078;1;20021204 09:37;V;;;;;;
B;171;1804216;2;20021204 09:37;;;33;AROONA CRES;BILAMBIL;2486;3.79;H;20021002;20021111;340000;R;R;RESIDENCE;;RB;RR;;9128889;
C;171;1804216;2;20021204 09:37;43//706218;
D;171;1804216;2;20021204 09:37;P;;;;;;
D;171;1804216;2;20021204 09:37;V;;;;;;
B;171;1804309;3;20021204 09:37;;;82;ASH DR;BANORA POINT;2486;748.2;M;20020906;20021011;330000;A;R;RESIDENCE;;HQ;AC;;9147481;
C;171;1804309;3;20021204 09:37;251//787100;
D;171;1804309;3;20021204 09:37;P;;;;;;
D;171;1804309;3;20021204 09:37;P;;;;;;
D;171;1804309;3;20021204 09:37;V;;;;;;
D;171;1804309;3;20021204 09:37;V;;;;;;
B;171;1804562;4;20021204 09:37;;;11;BAILEY ST;TWEED HEADS WEST;2485;606.1;M;20020405;20020802;70000;A;V;VACANT LAND;;NJ;AV;;9127868;
C;171;1804562;4;20021204 09:37;5//1017105;
D;171;1804562;4;20021204 09:37;P;;;;;;
D;171;1804562;4;20021204 09:37;V;;;;;;
B;171;1804562;5;20021204 09:37;;;11;BAILEY ST;TWEED HEADS WEST;2485;606.1;M;20020528;20020802;90000;A;R;RESIDENCE;;NJ;AV;;9127869;
C;171;1804562;5;20021204 09:37;5//1017105;
D;171;1804562;5;20021204 09:37;P;;;;;;
D;171;1804562;5;20021204 09:37;P;;;;;;
D;171;1804562;5;20021204 09:37;V;;;;;;
B;171;1804621;6;20021204 09:37;;;194;BAKERS RD;DUNBIBLE;2484;4000;M;20020830;20021115;365000;R;R;RESIDENCE;;RE;RR;;9143991;
C;171;1804621;6;20021204 09:37;3//262412;
D;171;1804621;6;20021204 09:37;P;;;;;;
D;171;1804621;6;20021204 09:37;P;;;;;;
D;171;1804621;6;20021204 09:37;V;;;;;;
B;171;1805024;7;20021204 09:37;;;1;PIONEER PDE;BANORA POINT;2486;621.8;M;20020722;20021016;50000;A;3;;;HM;AV;;9120046;
C;171;1805024;7;20021204 09:37;12//244460;
D;171;1805024;7;20021204 09:37;P;;;;;;
D;171;1805024;7;20021204 09:37;V;;;;;;
B;171;1805862;8;20021204 09:37;;;19;BILAMBIL RD;BILAMBIL HEIGHTS;2486;613.4;M;20021001;20021112;178000;A;R;RESIDENCE;;NF;AC;;9127756;
C;171;1805862;8;20021204 09:37;858//32094;
D;171;1805862;8;20021204 09:37;P;;;;;;
D;171;1805862;8;20021204 09:37;P;;;;;;
D;171;1805862;8;20021204 09:37;V;;;;;;
B;171;1806066;9;20021204 09:37;;;8;BIRNAM AVE;BANORA POINT;2486;664.6;M;20020710;20020813;199000;A;R;RESIDENCE;;HM;AC;;9114534;
C;171;1806066;9;20021204 09:37;267//262343;
D;171;1806066;9;20021204 09:37;P;;;;;;
D;171;1806066;9;20021204 09:37;P;;;;;;
D;171;1806066;9;20021204 09:37;V;;;;;;
D;171;1806066;9;20021204 09:37;V;;;;;;
B;171;1806161;10;20021204 09:37;;;134;BLISSETTS RD;CAROOL;2486;3.939;H;20020726;20020826;195000;R;V;VACANT LAND;;RB;RV;;9124684;
C;171;1806161;10;20021204 09:37;5//620533;
D;171;1806161;10;20021204 09:37;P;;;;;;
D;171;1806161;10;20021204 09:37;P;;;;;;
D;171;1806161;10;20021204 09:37;V;;;;;;
B;171;1806783;11;20021204 09:37;;;77;BOTANICAL CCT;BANORA POINT;2486;664.1;M;20020218;20020605;111000;A;R;RESIDENCE;;NC;AC;;9148580;
C;171;1806783;11;20021204 09:37;241//1015373;
D;171;1806783;11;20021204 09:37;P;;;;;;
D;171;1806783;11;20021204 09:37;V;;;;;;
D;171;1806783;11;20021204 09:37;V;;;;;;
B;171;1807210;12;20021204 09:37;;;102;BRAESIDE DR;UKI;2484;1.308;H;20021010;20021111;415000;R;R;RESIDENCE;;RE;RR;;9128428;
C;171;1807210;12;20021204 09:37;31//791785;
D;171;1807210;12;20021204 09:37;P;;;;;;
D;171;1807210;12;20021204 09:37;P;;;;;;
D;171;1807210;12;20021204 09:37;V;;;;;;
D;171;1807210;12;20021204 09:37;V;;;;;;
B;171;1807248;13;20021204 09:37;;;9;BRAESIDE DR;UKI;2484;1.284;H;20020902;20021011;240000;R;R;RESIDENCE;;RE;RR;;9114482;
C;171;1807248;13;20021204 09:38;18//790517;
D;171;1807248;13;20021204 09:38;P;;;;;;
D;171;1807248;13;20021204 09:38;P;;;;;;
D;171;1807248;13;20021204 09:38;V;;;;;;
D;171;1807248;13;20021204 09:38;V;;;;;;
B;171;1807628;14;20021204 09:38;;11;6;BUCHAN AVE;TWEED HEADS;2485;;;20020107;20021028;205000;;R;RESIDENCE;11;;;;9113838;
C;171;1807628;14;20021204 09:38;11//15800;
D;171;1807628;14;20021204 09:38;P;;;;;;
D;171;1807628;14;20021204 09:38;P;;;;;;
D;171;1807628;14;20021204 09:38;V;;;;;;
B;171;1808135;15;20021204 09:38;;;1648;BYRRILL CREEK RD;BRAYS CREEK;2484;2.182;H;20020807;20020819;230000;R;R;RESIDENCE;;RH;RR;;9133802;
C;171;1808135;15;20021204 09:38;1//629768;
D;171;1808135;15;20021204 09:38;P;;;;;;
D;171;1808135;15;20021204 09:38;V;;;;;;
B;171;1808297;16;20021204 09:38;;;49;CABARITA RD;BOGANGAR;2488;643.5;M;20020819;20021014;246000;A;3;;;JF;AC;;9111564;
C;171;1808297;16;20021204 09:38;173//250211;
D;171;1808297;16;20021204 09:38;P;;;;;;
D;171;1808297;16;20021204 09:38;V;;;;;;
B;171;1808435;17;20021204 09:38;;2;83;CALOOLA DR;TWEED HEADS;2485;;;20020927;20021107;385000;;R;RESIDENCE;2;;;;9141083;
C;171;1808435;17;20021204 09:38;2//30613;
D;171;1808435;17;20021204 09:38;P;;;;;;
D;171;1808435;17;20021204 09:38;V;;;;;;
B;171;1808707;18;20021204 09:38;;55;;CARRAMAR DR;TWEED HEADS;2485;;;20020913;20021120;145000;;R;RESIDENCE;55;;;;9146532;
C;171;1808707;18;20021204 09:38;55//SP 34318;
D;171;1808707;18;20021204 09:38;P;;;;;;
D;171;1808707;18;20021204 09:38;P;;;;;;
D;171;1808707;18;20021204 09:38;V;;;;;;
D;171;1808707;18;20021204 09:38;V;;;;;;
B;171;1809139;19;20021204 09:38;;;48;CHAMPAGNE DR;TWEED HEADS SOUTH;2486;872.3;M;20020808;20020912;34400;A;R;RESIDENCE;;NC;ACI;;9118939;
C;171;1809139;19;20021204 09:38;2//1016951;
D;171;1809139;19;20021204 09:38;P;;;;;;
D;171;1809139;19;20021204 09:38;V;;;;;;
D;171;1809139;19;20021204 09:38;V;;;;;;
B;171;1809424;20;20021204 09:38;;;19;CHEVELL PL;SMITHS CREEK;2484;4780;M;20021011;20021101;195000;R;R;RESIDENCE;;RE;RR;;9109631;
C;171;1809424;20;20021204 09:38;14//734320;
D;171;1809424;20;20021204 09:38;P;;;;;;
D;171;1809424;20;20021204 09:38;V;;;;;;
D;171;1809424;20;20021204 09:38;V;;;;;;
B;171;1809769;21;20021204 09:38;;;797;CLOTHIERS CREEK RD;CLOTHIERS CREEK;2484;9028;M;20020917;20021017;272500;R;R;RESIDENCE;;RB;RR;;9115545;
C;171;1809769;21;20021204 09:38;14//729137;
D;171;1809769;21;20021204 09:38;P;;;;;;
D;171;1809769;21;20021204 09:38;P;;;;;;
D;171;1809769;21;20021204 09:38;V;;;;;;
D;171;1809769;21;20021204 09:38;V;;;;;;
B;171;1809866;22;20021204 09:38;;;;CLOTHIERS CREEK RD;NUNDERI;2484;1384;M;20021014;20021108;280000;R;R;RESIDENCE;;RE;RR;;9144238;
C;171;1809866;22;20021204 09:38;15//588029;
D;171;1809866;22;20021204 09:38;P;;;;;;
D;171;1809866;22;20021204 09:38;V;;;;;;
D;171;1809866;22;20021204 09:38;V;;;;;;
B;171;1810166;23;20021204 09:38;;;107;TWEED COAST RD;BOGANGAR;2488;651.3;M;20020514;20020618;1005000;A;R;RESIDENCE;;KR;AC;;9097873;
C;171;1810166;23;20021204 09:38;12//247078;
D;171;1810166;23;20021204 09:38;P;;;;;;
D;171;1810166;23;20021204 09:38;P;;;;;;
D;171;1810166;23;20021204 09:38;V;;;;;;
B;171;1810519;24;20021204 09:38;;;;COMMISSIONERS CREEK RD;COMMISSIONERS CREEK;2484;49.65;H;20021106;20021115;85000;R;3;;;TA;RV;;9145631;
C;171;1810519;24;20021204 09:38;5//717337;
D;171;1810519;24;20021204 09:38;P;;;;;;
D;171;1810519;24;20021204 09:38;V;;;;;;
D;171;1810519;24;20021204 09:38;V;;;;;;
B;171;1810752;25;20021204 09:38;;;4;COOLEY ST;BOGANGAR;2488;853.63;M;20020819;20020820;320000;A;R;RESIDENCE;;KR;AC;;9111936;
C;171;1810752;25;20021204 09:38;5//245712 Week-end Lease 61/53;
D;171;1810752;25;20021204 09:38;P;;;;;;
D;171;1810752;25;20021204 09:38;V;;;;;;
