A;059;20011109 11:05;CDIXON;
B;059;528284;1;20011109 11:05;;;;SPRING;HOLBROOK;2644;9358;M;20010807;20010810;62500;I;V;VACANT LAND;;DA;;;7866429;
C;059;528284;1;20011109 11:05;246, 247//753340;
D;059;528284;1;20011109 11:05;P;;;;;;
D;059;528284;1;20011109 11:05;V;;;;;;
B;059;528314;2;20011109 11:05;;;15;STIRBECK ST;HOLBROOK;2644;1010;M;20010709;20010723;86000;A;R;RESIDENCE;;AA;;;7819550;
C;059;528314;2;20011109 11:05;4//264371;
D;059;528314;2;20011109 11:05;P;;;;;;
D;059;528314;2;20011109 11:05;V;;;;;;
D;059;528314;2;20011109 11:05;V;;;;;;
B;059;528535;3;20011109 11:05;;;;YOUNG;HOLBROOK;2644;1012;M;20010606;20010727;84000;A;R;RESIDENCE;;AA;;;7829240;
C;059;528535;3;20011109 11:05;6/17/758522;
D;059;528535;3;20011109 11:05;P;;;;;;
D;059;528535;3;20011109 11:05;P;;;;;;
D;059;528535;3;20011109 11:05;V;;;;;;
B;059;528940;4;20011109 11:05;;;;VILL WOOMARGAMA;WOOMARGAMA;2644;2024;M;20000831;20000921;57000;Z;R;RESIDENCE;;ZB;;;7868861;
C;059;528940;4;20011109 11:05;2/15/759118;
D;059;528940;4;20011109 11:05;P;;;;;;
D;059;528940;4;20011109 11:05;V;;;;;;
D;059;528940;4;20011109 11:05;V;;;;;;
Z;21;4;4;11;
