A;RTSALEDATA;269;20250421 01:35;VALNET;
B;269;2924522;1;20250421 01:35;OFF;;6083;WAKOOL RD;WAKOOL;2710;1.098;H;20250317;20250411;82500;RU1;V;VACANT LAND;;RX1;;0;AU972994;
C;269;2924522;1;20250421 01:35;3, 4/253762;
D;269;2924522;1;20250421 01:35;P;;;;;;
D;269;2924522;1;20250421 01:35;V;;;;;;
B;269;2956225;2;20250421 01:35;;;79;MENINYA ST;MOAMA;2731;1.255;H;20241004;20250410;2300000;E2;3;COMMERCIAL;;MCC;;0;AU967842;
C;269;2956225;2;20250421 01:35;2/1047773;
D;269;2956225;2;20250421 01:35;P;;;;;;
D;269;2956225;2;20250421 01:35;V;;;;;;
D;269;2956225;2;20250421 01:35;V;;;;;;
B;269;4608079;3;20250421 01:35;;;;MOIRA ST;MATHOURA;2710;900;M;20250306;20250324;45000;;R;RESIDENCE;;;;0;AU914802;
C;269;4608079;3;20250421 01:35;102/1305847;
D;269;4608079;3;20250421 01:35;P;;;;;;
D;269;4608079;3;20250421 01:35;V;;;;;;
B;269;545178;4;20250421 01:35;;;4;HARRIS CT;MOAMA;2731;660;M;20250220;20250415;635000;R1;R;RESIDENCE;;ZA1;;0;AU979729;
C;269;545178;4;20250421 01:35;11/1009556;
D;269;545178;4;20250421 01:35;P;;;;;;
D;269;545178;4;20250421 01:35;P;;;;;;
D;269;545178;4;20250421 01:35;V;;;;;;
D;269;545178;4;20250421 01:35;V;;;;;;
B;269;545974;5;20250421 01:35;;;53;REGENT ST;MOAMA;2731;795.7;M;20250225;20250411;480000;R1;R;RESIDENCE;;ZA1;;0;AU972589;
C;269;545974;5;20250421 01:35;2/263060;
D;269;545974;5;20250421 01:35;P;;;;;;
D;269;545974;5;20250421 01:35;P;;;;;;
D;269;545974;5;20250421 01:35;V;;;;;;
B;269;570968;6;20250421 01:35;;;5;FOREST ST;BARHAM;2732;1012;M;20250228;20250411;415000;R1;R;RESIDENCE;;BR;;0;AU972764;
C;269;570968;6;20250421 01:35;B/385783;
D;269;570968;6;20250421 01:35;P;;;;;;
D;269;570968;6;20250421 01:35;P;;;;;;
D;269;570968;6;20250421 01:35;V;;;;;;
D;269;570968;6;20250421 01:35;V;;;;;;
B;269;3134543;7;20250421 01:35;MURRA RIVERS EDGE;;;PERRICOOTA RD;MOAMA;2731;315.3;M;20250313;20250411;1030000;SP3;R;RESIDENCE;;TI;;0;AU970357;
C;269;3134543;7;20250421 01:35;31/285882;
D;269;3134543;7;20250421 01:35;P;;;;;;
D;269;3134543;7;20250421 01:35;V;;;;;;
B;269;3748044;8;20250421 01:35;;;48;SKYE AVE;MOAMA;2731;677;M;20250316;20250415;790000;R1;R;RESIDENCE;;ZA1;;0;AU980953;
C;269;3748044;8;20250421 01:35;98/1192184;
D;269;3748044;8;20250421 01:35;P;;;;;;
D;269;3748044;8;20250421 01:35;P;;;;;;
D;269;3748044;8;20250421 01:35;V;;;;;;
D;269;3748044;8;20250421 01:35;V;;;;;;
B;269;3325101;9;20250421 01:35;;;5;GREYTOWN CT;MOAMA;2731;1020;M;20241213;20250410;920000;R1;R;RESIDENCE;;ZA1;;0;AU966497;
C;269;3325101;9;20250421 01:35;227/1114455;
D;269;3325101;9;20250421 01:35;P;;;;;;
D;269;3325101;9;20250421 01:35;P;;;;;;
D;269;3325101;9;20250421 01:35;V;;;;;;
D;269;3325101;9;20250421 01:35;V;;;;;;
B;269;4384969;10;20250421 01:35;;;12 B;ECHUCA ST;MOAMA;2731;512;M;20250307;20250414;950000;R1;R;RESIDENCE;;ZA1;;0;AU979196;
C;269;4384969;10;20250421 01:35;2/1272090;
D;269;4384969;10;20250421 01:35;P;;;;;;
D;269;4384969;10;20250421 01:35;P;;;;;;
D;269;4384969;10;20250421 01:35;V;;;;;;
B;269;4497386;11;20250421 01:35;;;3;FALCON RISE;MOAMA;2731;1003;M;20250313;20250414;1110000;R1;R;RESIDENCE;;ZA1;;0;AU975690;
C;269;4497386;11;20250421 01:35;3/1278279;
D;269;4497386;11;20250421 01:35;P;;;;;;
D;269;4497386;11;20250421 01:35;P;;;;;;
D;269;4497386;11;20250421 01:35;V;;;;;;
B;269;3885429;12;20250421 01:35;;;11;LAKEVIEW DR;MOAMA;2731;840;M;20250325;20250415;760000;R1;R;RESIDENCE;;ZA1;;0;AU979725;
C;269;3885429;12;20250421 01:35;63/1213574;
D;269;3885429;12;20250421 01:35;P;;;;;;
D;269;3885429;12;20250421 01:35;P;;;;;;
D;269;3885429;12;20250421 01:35;V;;;;;;
D;269;3885429;12;20250421 01:35;V;;;;;;
Z;64;12;12;38;
