A;RTSALEDATA;042;20250707 01:07;VALNET;
B;042;2969885;1;20250707 01:07;;;11;WARATAH ST;COWRA;2794;1606;M;20250611;20250627;500000;E4;3;FACTORY;;ECI;;;AV194389;
C;042;2969885;1;20250707 01:07;1/1046674;
D;042;2969885;1;20250707 01:07;P;;;;;;
D;042;2969885;1;20250707 01:07;P;;;;;;
D;042;2969885;1;20250707 01:07;V;;;;;;
D;042;2969885;1;20250707 01:07;V;;;;;;
B;042;475493;2;20250707 01:07;;;45;LIVERPOOL ST;COWRA;2794;1012;M;20250528;20250702;300000;R1;R;RESIDENCE;;ACC;;;AV206647;
C;042;475493;2;20250707 01:07;1/307988;
D;042;475493;2;20250707 01:07;P;;;;;;
D;042;475493;2;20250707 01:07;P;;;;;;
D;042;475493;2;20250707 01:07;V;;;;;;
B;042;473460;3;20250707 01:07;;;18;BEROWRA ST;COWRA;2794;809.4;M;20250516;20250627;590000;R1;R;RESIDENCE;;ACN;;;AV191350;
C;042;473460;3;20250707 01:07;24/111413;
D;042;473460;3;20250707 01:07;P;;;;;;
D;042;473460;3;20250707 01:07;V;;;;;;
B;042;473790;4;20250707 01:07;;;8;BROUGHAM ST;COWRA;2794;493.2;M;20250603;20250701;300000;R1;R;RESIDENCE;;ACC;;;AV204897;
C;042;473790;4;20250707 01:07;1/731699;
D;042;473790;4;20250707 01:07;P;;;;;;
D;042;473790;4;20250707 01:07;V;;;;;;
B;042;473907;5;20250707 01:07;;;19;BEROWRA ST;COWRA;2794;885.2;M;20250522;20250703;560000;R1;R;RESIDENCE;;ACN;;;AV210356;
C;042;473907;5;20250707 01:07;1/111413;
D;042;473907;5;20250707 01:07;P;;;;;;
D;042;473907;5;20250707 01:07;P;;;;;;
D;042;473907;5;20250707 01:07;V;;;;;;
D;042;473907;5;20250707 01:07;V;;;;;;
B;042;476546;6;20250707 01:07;;;6;STEWART ST;COWRA;2794;1088;M;20250520;20250701;550000;R1;R;RESIDENCE;;ACR;;;AV203377;
C;042;476546;6;20250707 01:07;4/996853;
D;042;476546;6;20250707 01:07;P;;;;;;
D;042;476546;6;20250707 01:07;P;;;;;;
D;042;476546;6;20250707 01:07;P;;;;;;
D;042;476546;6;20250707 01:07;V;;;;;;
D;042;476546;6;20250707 01:07;V;;;;;;
B;042;471362;7;20250707 01:07;;;169;CAMP RD;COWRA;2794;2;H;20250417;20250702;955000;R5;R;RESIDENCE;;LLC;;;AV206733;
C;042;471362;7;20250707 01:07;7/270073;
D;042;471362;7;20250707 01:07;P;;;;;;
D;042;471362;7;20250707 01:07;P;;;;;;
D;042;471362;7;20250707 01:07;V;;;;;;
B;042;476729;8;20250707 01:07;;;54;VAUX ST;COWRA;2794;541.6;M;20250618;20250630;690000;R1;R;RESIDENCE;;ACC;;;AV195006;
C;042;476729;8;20250707 01:07;2/740519;
D;042;476729;8;20250707 01:07;P;;;;;;
D;042;476729;8;20250707 01:07;V;;;;;;
D;042;476729;8;20250707 01:07;V;;;;;;
B;042;471698;9;20250707 01:07;;;7;WAUGOOLA RD;WYANGALA;2808;560.4;M;20250516;20250627;240000;RU5;R;RESIDENCE;;VWY;;;AV192237;
C;042;471698;9;20250707 01:07;6/253231;
D;042;471698;9;20250707 01:07;P;;;;;;
D;042;471698;9;20250707 01:07;V;;;;;;
D;042;471698;9;20250707 01:07;V;;;;;;
B;042;477222;10;20250707 01:07;;;29;YOUNG RD;COWRA;2794;1481.6;M;20250612;20250627;450000;E4;3;COMMERCIAL;;ECI;;;AV188419;
C;042;477222;10;20250707 01:07;2/1018162;
D;042;477222;10;20250707 01:07;P;;;;;;
D;042;477222;10;20250707 01:07;P;;;;;;
D;042;477222;10;20250707 01:07;V;;;;;;
D;042;477222;10;20250707 01:07;V;;;;;;
B;042;4100741;11;20250707 01:07;;;62;KILLARA RD;COWRA;2794;4052;M;20250519;20250630;925000;R5;R;RESIDENCE;;LLC;;;AV197309;
C;042;4100741;11;20250707 01:07;5/1239980;
D;042;4100741;11;20250707 01:07;P;;;;;;
D;042;4100741;11;20250707 01:07;P;;;;;;
D;042;4100741;11;20250707 01:07;V;;;;;;
D;042;4100741;11;20250707 01:07;V;;;;;;
B;042;4617693;12;20250707 01:07;;;4105 A;WARRADERRY WAY;GOOLOOGONG;2805;8.902;H;20250605;20250627;765000;RU1;R;RESIDENCE;;HFN;;;AV192019;
C;042;4617693;12;20250707 01:07;150, 151/1316651;
D;042;4617693;12;20250707 01:07;P;;;;;;
D;042;4617693;12;20250707 01:07;P;;;;;;
D;042;4617693;12;20250707 01:07;V;;;;;;
D;042;4617693;12;20250707 01:07;V;;;;;;
B;042;4603645;13;20250707 01:07;;;174;WILLOWVALE RD;COWRA;2794;2.094;H;20250521;20250702;299000;R5;V;VACANT LAND;;LLC;;;AV207573;
C;042;4603645;13;20250707 01:07;11/1306817;
D;042;4603645;13;20250707 01:07;P;;;;;;
D;042;4603645;13;20250707 01:07;P;;;;;;
D;042;4603645;13;20250707 01:07;V;;;;;;
B;042;4401245;14;20250707 01:07;;;3899;BELUBULA WAY;CANOWINDRA;2804;317.024;H;20250506;20250630;5000000;RU1;3;FARM;;RMN;;;AV195501;
C;042;4401245;14;20250707 01:07;13, 113/750368 1/1198937 102, 103/1280121 Enclosure Permit 634538;
D;042;4401245;14;20250707 01:07;P;;;;;;
D;042;4401245;14;20250707 01:07;V;;;;;;
D;042;4401245;14;20250707 01:07;V;;;;;;
Z;77;14;14;47;
