A;251;20031201 11:31;PDANN;
B;251;2674490;1;20031201 11:31;;;123;BOOTH ST;NARROMINE;2821;604;M;20030718;20030902;68000;Z;R;RESIDENCE;;AA;;0;AA153717;
C;251;2674490;1;20031201 11:31;612//590617;
D;251;2674490;1;20031201 11:31;P;;;;;;
D;251;2674490;1;20031201 11:31;V;;;;;;
D;251;2674490;1;20031201 11:31;V;;;;;;
B;251;2674515;2;20031201 11:31;;;;BOWDEN FLETCHER DR;NARROMINE;2821;1188;M;20030825;20031017;72200;R;V;VACANT LAND;;RB;;0;AA157973;
C;251;2674515;2;20031201 11:31;4//1003835;
D;251;2674515;2;20031201 11:31;P;;;;;;
D;251;2674515;2;20031201 11:31;P;;;;;;
D;251;2674515;2;20031201 11:31;V;;;;;;
B;251;2674516;3;20031201 11:31;;;;BOWDEN FLETCHER DR;NARROMINE;2821;1188;M;20030825;20031017;72200;R;V;VACANT LAND;;RB;;0;AA157973;
C;251;2674516;3;20031201 11:31;5//1003835;
D;251;2674516;3;20031201 11:31;P;;;;;;
D;251;2674516;3;20031201 11:31;P;;;;;;
D;251;2674516;3;20031201 11:31;V;;;;;;
B;251;2675242;4;20031201 11:31;;;140;MERILBA ST;NARROMINE;2821;;;20030815;20030919;30000;Z;3;;;AA;;0;AA37263;
C;251;2675242;4;20031201 11:31;1//521978;
D;251;2675242;4;20031201 11:31;P;;;;;;
D;251;2675242;4;20031201 11:31;V;;;;;;
B;251;2675408;5;20031201 11:31;;;131;MINORE ST;NARROMINE;2821;798.5;M;20030922;20031111;73000;Z;R;RESIDENCE;;AA;;0;AA183127;
C;251;2675408;5;20031201 11:31;512//583912;
D;251;2675408;5;20031201 11:31;P;;;;;;
D;251;2675408;5;20031201 11:31;P;;;;;;
D;251;2675408;5;20031201 11:31;V;;;;;;
D;251;2675408;5;20031201 11:31;V;;;;;;
B;251;2675509;6;20031201 11:31;;;175;MURGAH ST;NARROMINE;2821;800.1;M;20030908;20031020;109500;Z;R;RESIDENCE;;AB;;0;AA153845;
C;251;2675509;6;20031201 11:31;31//717446;
D;251;2675509;6;20031201 11:31;P;;;;;;
D;251;2675509;6;20031201 11:31;V;;;;;;
B;251;2675928;7;20031201 11:31;;;109;WATTLE CRES;NARROMINE;2821;1069;M;20030930;20031028;138000;Z;R;RESIDENCE;;AC;;0;AA143963;
C;251;2675928;7;20031201 11:31;7//829026;
D;251;2675928;7;20031201 11:31;P;;;;;;
D;251;2675928;7;20031201 11:31;P;;;;;;
D;251;2675928;7;20031201 11:31;V;;;;;;
D;251;2675928;7;20031201 11:31;V;;;;;;
B;251;2849138;8;20031201 11:31;;;24;CROSSLEY DR;NARROMINE;2821;3601;M;20030930;20031112;34000;Z;V;VACANT LAND;;AE;;0;AA165257;
C;251;2849138;8;20031201 11:31;22//1023333;
D;251;2849138;8;20031201 11:31;P;;;;;;
D;251;2849138;8;20031201 11:31;P;;;;;;
D;251;2849138;8;20031201 11:31;V;;;;;;
Z;42;8;8;24;
