A;226;20030217 09:54;PDANN;
B;226;2590407;1;20030217 09:54;;;11;ANTILL ST;PICTON;2571;1014;M;20021128;20030117;315000;A;R;RESIDENCE;;AM;;;9338398;
C;226;2590407;1;20030217 09:54;1//196843;
D;226;2590407;1;20030217 09:54;P;;;;;;
D;226;2590407;1;20030217 09:54;P;;;;;;
D;226;2590407;1;20030217 09:54;V;;;;;;
D;226;2590407;1;20030217 09:54;V;;;;;;
B;226;2590645;2;20030217 09:54;;;294;ARGYLE ST;PICTON;2571;758.8;M;20021219;20030130;257500;A;R;RESIDENCE;;AM;;;9355188;
C;226;2590645;2;20030217 09:54;27/2/2893;
D;226;2590645;2;20030217 09:54;P;;;;;;
D;226;2590645;2;20030217 09:54;P;;;;;;
D;226;2590645;2;20030217 09:54;V;;;;;;
B;226;2591109;3;20030217 09:54;;;10;BARGO RD;BARGO;2574;978;M;20020909;20021209;339000;A;R;RESIDENCE;;AC;;;9344680;
C;226;2591109;3;20030217 09:54;1//577244;
D;226;2591109;3;20030217 09:54;P;;;;;;
D;226;2591109;3;20030217 09:54;P;;;;;;
D;226;2591109;3;20030217 09:54;V;;;;;;
B;226;2591300;4;20030217 09:54;;;8;BARRINGTON RD;SILVERDALE;2752;4000;M;20021219;20030130;490000;R;R;RESIDENCE;;RW;;;9358015;
C;226;2591300;4;20030217 09:54;27//838764;
D;226;2591300;4;20030217 09:54;P;;;;;;
D;226;2591300;4;20030217 09:54;P;;;;;;
D;226;2591300;4;20030217 09:54;V;;;;;;
D;226;2591300;4;20030217 09:54;V;;;;;;
B;226;2591418;5;20030217 09:54;;;;BEVERLEY RD HOUSE NO: LOTS48 49;BUXTON;2571;1432;M;20021119;20021219;28000;S;3;;;SK;;;9352275;
C;226;2591418;5;20030217 09:54;48, 49/11/2444;
D;226;2591418;5;20030217 09:54;P;;;;;;
D;226;2591418;5;20030217 09:54;P;;;;;;
D;226;2591418;5;20030217 09:54;V;;;;;;
B;226;2593095;6;20030217 09:54;;;63;CLAREMONT RD;BARGO;2574;4005;M;20021218;20030207;375000;R;R;RESIDENCE;;RD;;;9370931;
C;226;2593095;6;20030217 09:54;11//785866;
D;226;2593095;6;20030217 09:54;P;;;;;;
D;226;2593095;6;20030217 09:54;P;;;;;;
D;226;2593095;6;20030217 09:54;V;;;;;;
D;226;2593095;6;20030217 09:54;V;;;;;;
