A;071;20030619 08:59;PDANN;
B;071;552131;1;20030619 08:59;;;;BAGO PH PORS;LAUREL HILL;2649;10.22;H;20030131;20030211;330000;R;3;SAWMILL;;HC;RT;0;9479173;
C;071;552131;1;20030619 08:59;34, 80//757212 16//1005812;
D;071;552131;1;20030619 08:59;P;;;;;;
D;071;552131;1;20030619 08:59;V;;;;;;
B;071;552227;2;20030619 08:59;;;;PH BUCCLEUCH PORS;TUMBARUMBA;2653;196.6;H;20030210;20030221;170000;R;R;RESIDENCE;;RN;AC;0;9479330;
C;071;552227;2;20030619 08:59;12//755855 7, 9//826487;
D;071;552227;2;20030619 08:59;P;;;;;;
D;071;552227;2;20030619 08:59;V;;;;;;
B;071;552779;3;20030619 08:59;;;15;BRADNEY ST;KHANCOBAN;2642;796.7;M;20030120;20030217;60000;A;R;RESIDENCE;;AK;AC;0;9464445;
C;071;552779;3;20030619 08:59;70//226654;
D;071;552779;3;20030619 08:59;P;;;;;;
D;071;552779;3;20030619 08:59;V;;;;;;
B;071;552801;4;20030619 08:59;;;;BYATT ST;KHANCOBAN;2642;619.6;M;20021122;20021230;11500;A;V;VACANT LAND;;AK;AV;0;9329485;
C;071;552801;4;20030619 08:59;5//226655;
D;071;552801;4;20030619 08:59;P;;;;;;
D;071;552801;4;20030619 08:59;V;;;;;;
B;071;553034;5;20030619 08:59;;;;PH KING PORS;TUMBARUMBA;2653;1.614;H;20021031;20021206;170000;R;R;RESIDENCE;;HC;RR;0;9216574;
C;071;553034;5;20030619 08:59;1, 2//755874;
D;071;553034;5;20030619 08:59;P;;;;;;
D;071;553034;5;20030619 08:59;P;;;;;;
D;071;553034;5;20030619 08:59;V;;;;;;
D;071;553034;5;20030619 08:59;V;;;;;;
B;071;553180;6;20030619 08:59;;;;PH MATE DPS;TUMBARUMBA;2653;51.36;H;20030123;20030123;15000;R;V;VACANT LAND;;RG;RV;0;9341177;
C;071;553180;6;20030619 08:59;;
D;071;553180;6;20030619 08:59;P;;;;;;
D;071;553180;6;20030619 08:59;V;;;;;;
B;071;553644;7;20030619 08:59;;;90;ALBURY ST;TUMBARUMBA;2653;2100;M;20030115;20030312;198000;A;R;RESIDENCE;;AB;AC;0;9467845;
C;071;553644;7;20030619 08:59;3, 4//259623;
D;071;553644;7;20030619 08:59;P;;;;;;
D;071;553644;7;20030619 08:59;V;;;;;;
D;071;553644;7;20030619 08:59;V;;;;;;
B;071;553932;8;20030619 08:59;;;;KING ST;TUMBARUMBA;2653;1012;M;20030307;20030307;40000;A;R;RESIDENCE;;AA;ACI;0;9481028;
C;071;553932;8;20030619 08:59;4//21865;
D;071;553932;8;20030619 08:59;P;;;;;;
D;071;553932;8;20030619 08:59;V;;;;;;
D;071;553932;8;20030619 08:59;V;;;;;;
D;071;553932;8;20030619 08:59;V;;;;;;
