A;RTSALEDATA;666;20250310 01:09;VALNET;
B;666;3369545;1;20250310 01:09;;2;10;KARWIN ST;SOUTH TAMWORTH;2340;;;20250116;20250227;359000;;R;RESIDENCE;2;;;0;AU854396;
C;666;3369545;1;20250310 01:09;2/SP79959;
D;666;3369545;1;20250310 01:09;P;;;;;;
D;666;3369545;1;20250310 01:09;V;;;;;;
B;666;3032545;2;20250310 01:09;;2;6;COWPER CL;NORTH TAMWORTH;2340;;;20250115;20250226;340000;;R;RESIDENCE;2;;;0;AU851319;
C;666;3032545;2;20250310 01:09;2/SP71365;
D;666;3032545;2;20250310 01:09;P;;;;;;
D;666;3032545;2;20250310 01:09;V;;;;;;
D;666;3032545;2;20250310 01:09;V;;;;;;
B;666;3103334;3;20250310 01:09;;;7;IVORY PL;HILLVUE;2340;791.1;M;20250213;20250227;925000;R1;R;RESIDENCE;;AAH;;0;AU854804;
C;666;3103334;3;20250310 01:09;528/1067352;
D;666;3103334;3;20250310 01:09;P;;;;;;
D;666;3103334;3;20250310 01:09;P;;;;;;
D;666;3103334;3;20250310 01:09;V;;;;;;
D;666;3103334;3;20250310 01:09;V;;;;;;
B;666;3534471;4;20250310 01:09;;;178;JOHNSTON ST;NORTH TAMWORTH;2340;4575;M;20241202;20250228;1000000;R1;V;VACANT LAND;;ANT;;0;AU857188;
C;666;3534471;4;20250310 01:09;181/1152231;
D;666;3534471;4;20250310 01:09;P;;;;;;
D;666;3534471;4;20250310 01:09;V;;;;;;
B;666;4033599;5;20250310 01:09;;16;5;EVERGREEN WAY;CALALA;2340;333.2;M;20240823;20250303;599750;R1;R;RESIDENCE;;AAP;;0;AU864910;
C;666;4033599;5;20250310 01:09;21/286433;
D;666;4033599;5;20250310 01:09;P;;;;;;
D;666;4033599;5;20250310 01:09;P;;;;;;
D;666;4033599;5;20250310 01:09;V;;;;;;
B;666;4588379;6;20250310 01:09;;;15;PIONEER CL;WESTDALE;2340;666;M;20240221;20250228;182900;R1;R;RESIDENCE;;AOV;;0;AU860594;
C;666;4588379;6;20250310 01:09;10/1300443;
D;666;4588379;6;20250310 01:09;P;;;;;;
D;666;4588379;6;20250310 01:09;V;;;;;;
B;666;4588379;7;20250310 01:09;;;15;PIONEER CL;WESTDALE;2340;666;M;20250207;20250228;224500;R1;R;RESIDENCE;;AOV;;0;AU860595;
C;666;4588379;7;20250310 01:09;10/1300443;
D;666;4588379;7;20250310 01:09;P;;;;;;
D;666;4588379;7;20250310 01:09;P;;;;;;
D;666;4588379;7;20250310 01:09;V;;;;;;
B;666;4574676;8;20250310 01:09;;;49;EXPLORERS WAY;WESTDALE;2340;622.7;M;20250220;20250228;212000;R1;V;VACANT LAND;;AOV;;0;AU857172;
C;666;4574676;8;20250310 01:09;202/1307241;
D;666;4574676;8;20250310 01:09;P;;;;;;
D;666;4574676;8;20250310 01:09;V;;;;;;
B;666;4593872;9;20250310 01:09;;;25;IDYLLIC ST;NORTH TAMWORTH;2340;603.2;M;20250221;20250228;220000;R1;V;VACANT LAND;;AAW;;0;AU859396;
C;666;4593872;9;20250310 01:09;319/1303361;
D;666;4593872;9;20250310 01:09;P;;;;;;
D;666;4593872;9;20250310 01:09;P;;;;;;
D;666;4593872;9;20250310 01:09;V;;;;;;
B;666;1876734;10;20250310 01:09;KOOYANG;;111;DURI-WINTON RD;DURI;2344;2023;M;20250115;20250226;700000;RU4;R;RESIDENCE;;RHL;;0;AU850787;
C;666;1876734;10;20250310 01:09;67/755347;
D;666;1876734;10;20250310 01:09;P;;;;;;
D;666;1876734;10;20250310 01:09;P;;;;;;
D;666;1876734;10;20250310 01:09;V;;;;;;
D;666;1876734;10;20250310 01:09;V;;;;;;
B;666;1870780;11;20250310 01:09;PINEVALE;;476;DUNCANS CREEK RD;DUNCANS CREEK;2340;422.5;H;20250207;20250226;1832000;RU1;3;FARM;;RRG;;0;AU851989;
C;666;1870780;11;20250310 01:09;1001/1016402;
D;666;1870780;11;20250310 01:09;P;;;;;;
D;666;1870780;11;20250310 01:09;V;;;;;;
D;666;1870780;11;20250310 01:09;V;;;;;;
D;666;1870780;11;20250310 01:09;V;;;;;;
D;666;1870780;11;20250310 01:09;V;;;;;;
B;666;3218927;12;20250310 01:09;;;20;KALINDA PL;HILLVUE;2340;702.9;M;20250129;20250226;765000;R1;R;RESIDENCE;;ANH;;0;AU851722;
C;666;3218927;12;20250310 01:09;34/1090465;
D;666;3218927;12;20250310 01:09;P;;;;;;
D;666;3218927;12;20250310 01:09;V;;;;;;
B;666;3748337;13;20250310 01:09;;;11;WAGTAIL CL;CALALA;2340;676.7;M;20250218;20250228;685000;R1;R;RESIDENCE;;AAP;;0;AU858207;
C;666;3748337;13;20250310 01:09;211/1189893;
D;666;3748337;13;20250310 01:09;P;;;;;;
D;666;3748337;13;20250310 01:09;P;;;;;;
D;666;3748337;13;20250310 01:09;V;;;;;;
B;666;1876316;14;20250310 01:09;WONDAI;;2033;OXLEY HWY;BECTIVE;2340;71.49;H;20250116;20250227;1500000;RU1;3;FARM;;RHA;;0;AU853907;
C;666;1876316;14;20250310 01:09;55/833374;
D;666;1876316;14;20250310 01:09;P;;;;;;
D;666;1876316;14;20250310 01:09;P;;;;;;
