A;219;20011109 09:15;CDIXON;
B;219;2347949;1;20011109 09:15;;;25;ARCHER LANE;WINDSOR DOWNS;2756;4074;M;20010508;20010612;535000;R;R;RESIDENCE;;GA;;;7747864;
C;219;2347949;1;20011109 09:15;211//813636;
D;219;2347949;1;20011109 09:15;P;;;;;;
D;219;2347949;1;20011109 09:15;V;;;;;;
D;219;2347949;1;20011109 09:15;V;;;;;;
B;219;2347957;2;20011109 09:15;;;71;ARGENTS RD;WILBERFORCE;2756;;;19990729;19991105;160000;R;3;;;JA;;;6352422;
C;219;2347957;2;20011109 09:15;A//386151;
D;219;2347957;2;20011109 09:15;P;;;;;;
D;219;2347957;2;20011109 09:15;P;;;;;;
D;219;2347957;2;20011109 09:15;V;;;;;;
B;219;2348028;3;20011109 09:15;;;32;ARKELL DR;BLIGH PARK;2756;451.3;M;20010508;20010619;237000;A;R;RESIDENCE;;BA;;;7757369;
C;219;2348028;3;20011109 09:15;9112//843858;
D;219;2348028;3;20011109 09:15;P;;;;;;
D;219;2348028;3;20011109 09:15;P;;;;;;
D;219;2348028;3;20011109 09:15;V;;;;;;
D;219;2348028;3;20011109 09:15;V;;;;;;
B;219;2348295;4;20011109 09:15;;41;7;BANDON RD;VINEYARD;2765;;;20010123;20010302;72000;;3;;41;;XA;;7482158;
C;219;2348295;4;20011109 09:15;41//32644;
D;219;2348295;4;20011109 09:15;P;;;;;;
D;219;2348295;4;20011109 09:15;V;;;;;;
D;219;2348295;4;20011109 09:15;V;;;;;;
D;219;2348295;4;20011109 09:15;V;;;;;;
B;219;2348295;5;20011109 09:15;;50;7;BANDON RD;VINEYARD;2765;;;20010426;20010616;63500;;R;RESIDENCE;50;;;;7735392;
C;219;2348295;5;20011109 09:15;50//32644;
D;219;2348295;5;20011109 09:15;P;;;;;;
D;219;2348295;5;20011109 09:15;V;;;;;;
B;219;2348501;6;20011109 09:15;;;39;BATHURST ST;PITT TOWN;2756;1119;M;20010529;20010713;177000;A;R;RESIDENCE;;AN;;;7787370;
C;219;2348501;6;20011109 09:15;2//509029;
D;219;2348501;6;20011109 09:15;P;;;;;;
D;219;2348501;6;20011109 09:15;V;;;;;;
B;219;2348518;7;20011109 09:15;;;85;BATHURST ST;PITT TOWN;2756;984.1;M;20010427;20010608;310000;A;3;NULL;;AN;;;7777874;
C;219;2348518;7;20011109 09:15;3//627983;
D;219;2348518;7;20011109 09:15;P;;;;;;
D;219;2348518;7;20011109 09:15;V;;;;;;
B;219;2348725;8;20011109 09:15;;1;22;BELL ST;WINDSOR;2756;;;20010426;20010706;146000;;3;NULL;1;;;;7765125;
C;219;2348725;8;20011109 09:15;1//43437;
D;219;2348725;8;20011109 09:15;P;;;;;;
D;219;2348725;8;20011109 09:15;P;;;;;;
B;219;2348937;9;20011109 09:15;;;386;BELLS LINE OF RD;KURMOND;2757;2182;M;20010504;20010706;385000;R;R;RESIDENCE;;HJ;;;7791488;
C;219;2348937;9;20011109 09:15;3//218802;
D;219;2348937;9;20011109 09:15;P;;;;;;
D;219;2348937;9;20011109 09:15;P;;;;;;
D;219;2348937;9;20011109 09:15;V;;;;;;
D;219;2348937;9;20011109 09:15;V;;;;;;
B;219;2349303;10;20011109 09:15;;;1293;BELLS LINE OF RD;KURRAJONG HEIGHTS;2758;733.5;M;20010326;20010629;205000;A;R;RESIDENCE;;AF;;;7742260;
C;219;2349303;10;20011109 09:15;11//237299;
D;219;2349303;10;20011109 09:15;P;;;;;;
