A;042;20020603 09:50;PTHIRLWELL;
B;042;470438;1;20020603 09:50;;;;'THE FARM & DEEP HILLS';CANOWINDRA;2804;123.4;H;20010403;20010705;400000;R;R;RESIDENCE;;RB;RM;;7765457;
C;042;470438;1;20020603 09:50;23//4963 5, 6//114679 62//750356;
D;042;470438;1;20020603 09:50;P;;;;;;
D;042;470438;1;20020603 09:50;P;;;;;;
D;042;470438;1;20020603 09:50;V;;;;;;
B;042;470552;2;20020603 09:50;;;;PH BILLIMARI;BILLIMARI;2804;151.1;H;20010426;20010531;500000;R;3;FARM;;RM;RM;;7665147;
C;042;470552;2;20020603 09:50;2//231517;
D;042;470552;2;20020603 09:50;P;;;;;;
D;042;470552;2;20020603 09:50;P;;;;;;
D;042;470552;2;20020603 09:50;V;;;;;;
B;042;470650;3;20020603 09:50;;;;LOGAN ST;BILLIMARI;2804;783;M;20020424;20020506;12000;S;R;RESIDENCE;;PA;AC;;8578998;
C;042;470650;3;20020603 09:50;3//833396;
D;042;470650;3;20020603 09:50;P;;;;;;
D;042;470650;3;20020603 09:50;V;;;;;;
D;042;470650;3;20020603 09:50;V;;;;;;
D;042;470650;3;20020603 09:50;V;;;;;;
D;042;470650;3;20020603 09:50;V;;;;;;
B;042;470753;4;20020603 09:50;;;;BINDA PH PORS;GOOLOOGONG;2805;784.1;M;20010302;20010306;1300;Z;V;VACANT LAND;;VG;AV;;7551811;
C;042;470753;4;20020603 09:50;3//540791;
D;042;470753;4;20020603 09:50;P;;;;;;
D;042;470753;4;20020603 09:50;V;;;;;;
B;042;470764;5;20020603 09:50;DUNROMIN;;616;BINDA RD;GOOLOOGONG;2805;114.8;H;20020330;20020510;210000;R;V;VACANT LAND;;RM;;;8597002;
C;042;470764;5;20020603 09:50;208//752927;
D;042;470764;5;20020603 09:50;P;;;;;;
D;042;470764;5;20020603 09:50;P;;;;;;
D;042;470764;5;20020603 09:50;V;;;;;;
B;042;470782;6;20020603 09:50;;;;VILLAGE OF GOOLOOGONG;GOOLOOGONG;2805;2023;M;20020213;20020501;80000;Z;3;;;VG;AC;;8564087;
C;042;470782;6;20020603 09:50;8/20/758462;
D;042;470782;6;20020603 09:50;P;;;;;;
D;042;470782;6;20020603 09:50;P;;;;;;
D;042;470782;6;20020603 09:50;V;;;;;;
B;042;470826;7;20020603 09:50;;;;VILLAGE OF GOOLOOGONG;GOOLOOGONG;2805;1012;M;20020411;20020513;35000;Z;R;RESIDENCE;;VG;;;8621113;
C;042;470826;7;20020603 09:50;B//367000;
