A;233;20010720 12:08;PDANN;
B;233;2612301;1;20010720 12:08;;;;BURBAN ST;BREWARRINA;2839;2222;M;20010316;20010511;67500;Z;R;;;ZT;;;7660802;
C;233;2612301;1;20010720 12:08;169//705030;
D;233;2612301;1;20010720 12:08;P;;;;;;
D;233;2612301;1;20010720 12:08;P;;;;;;
D;233;2612301;1;20010720 12:08;V;;;;;;
D;233;2612301;1;20010720 12:08;V;;;;;;
B;233;2840132;2;20010720 12:08;PART CLONMEL;;;;BREWARRINA;2839;2017.4;H;20001222;20010328;169456;R;3;Other;;CB;RM;;7519723;
C;233;2840132;2;20010720 12:08;3441//765730 Western Land Lease 5786;
D;233;2840132;2;20010720 12:08;P;;;;;;
Z;11;2;2;5;
