A;252;20011109 09:53;CDIXON;
B;252;2676091;1;20011109 09:53;;;;PH BOULTON DPS;WALCHA;2354;130.2;H;20010517;20010702;218000;R;3;FARM;;WY;RG;;7808324;
C;252;2676091;1;20011109 09:53;2//771259 40//1010091;
D;252;2676091;1;20011109 09:53;P;;;;;;
D;252;2676091;1;20011109 09:53;P;;;;;;
D;252;2676091;1;20011109 09:53;P;;;;;;
D;252;2676091;1;20011109 09:53;V;;;;;;
B;252;2676295;2;20011109 09:53;;;;PH EMU PORS;WALCHA;2354;242.4;H;20001221;20010208;390000;R;3;FARM/RURAL;;TB;RG;;7427603;
C;252;2676295;2;20011109 09:53;131//756474;
D;252;2676295;2;20011109 09:53;P;;;;;;
D;252;2676295;2;20011109 09:53;P;;;;;;
D;252;2676295;2;20011109 09:53;V;;;;;;
B;252;2676891;3;20011109 09:53;;;;PH WALCHA PORS CO VERNON;WALCHA;2354;34.8;H;20010606;20010706;125000;R;3;GRAZING LAND ;;WB;RG;;7781865;
C;252;2676891;3;20011109 09:53;292//756502;
D;252;2676891;3;20011109 09:53;P;;;;;;
D;252;2676891;3;20011109 09:53;P;;;;;;
D;252;2676891;3;20011109 09:53;V;;;;;;
B;252;2677035;4;20011109 09:53;;;223 E;CROUDACE ST;WALCHA;2354;1853;M;20010524;20010615;27000;Z;V;VACANT LAND;;AA;AV;;7755541;
C;252;2677035;4;20011109 09:53;14//237768;
D;252;2677035;4;20011109 09:53;P;;;;;;
D;252;2677035;4;20011109 09:53;P;;;;;;
D;252;2677035;4;20011109 09:53;V;;;;;;
B;252;2677244;5;20011109 09:53;;;112 W;FITZROY ST;WALCHA;2354;607.2;M;20010330;20010521;67000;Z;R;RESIDENCE;;AA;AC;;7801347;
C;252;2677244;5;20011109 09:53;30//857328;
D;252;2677244;5;20011109 09:53;P;;;;;;
D;252;2677244;5;20011109 09:53;V;;;;;;
B;252;2677370;6;20011109 09:53;;;62 W;HILL ST;WALCHA;2354;2833;M;20010227;20010320;47500;Z;3;;;AA;AC;;7489264;
C;252;2677370;6;20011109 09:53;10, 9//22761;
D;252;2677370;6;20011109 09:53;P;;;;;;
D;252;2677370;6;20011109 09:53;P;;;;;;
Z;31;6;6;17;
