A;575;20030619 09:38;PDANN;
B;575;2694056;1;20030619 09:38;;;14;ANNE ST;TOLLAND WEST;2650;588.1;M;20030207;20030307;122500;A;R;RESIDENCE;;DZ;AC;0;9463507;
C;575;2694056;1;20030619 09:38;59//218462;
D;575;2694056;1;20030619 09:38;P;;;;;;
D;575;2694056;1;20030619 09:38;V;;;;;;
D;575;2694056;1;20030619 09:38;V;;;;;;
B;575;2694227;2;20030619 09:38;;;198;ASHMONT AVE;ASHMONT;2650;;;20030128;20030325;95000;A;R;RESIDENCE;;CU;AC;0;9487800;
C;575;2694227;2;20030619 09:38;15//33194;
D;575;2694227;2;20030619 09:38;P;;;;;;
D;575;2694227;2;20030619 09:38;V;;;;;;
D;575;2694227;2;20030619 09:38;V;;;;;;
B;575;2694564;3;20030619 09:38;;;91;BALMORAL CRES;WAGGA WAGGA;2650;930.1;M;20030122;20030219;176000;A;R;RESIDENCE;;DY;AC;0;9451940;
C;575;2694564;3;20030619 09:38;200//253613;
D;575;2694564;3;20030619 09:38;P;;;;;;
D;575;2694564;3;20030619 09:38;V;;;;;;
B;575;2694739;4;20030619 09:38;;;11;BANOOL PL;KOORINGAL;2650;1139;M;20030131;20030221;258000;A;R;RESIDENCE;;DE;AC;0;9481688;
C;575;2694739;4;20030619 09:38;25//737361;
D;575;2694739;4;20030619 09:38;P;;;;;;
D;575;2694739;4;20030619 09:38;V;;;;;;
D;575;2694739;4;20030619 09:38;V;;;;;;
B;575;2695179;5;20030619 09:38;;2;7;BENTLEY PL;WAGGA WAGGA;2650;;;20020123;20030220;162000;;3;STRATA UNIT;2;;;0;9470759;
C;575;2695179;5;20030619 09:38;2//SP 46441;
D;575;2695179;5;20030619 09:38;P;;;;;;
D;575;2695179;5;20030619 09:38;V;;;;;;
B;575;2695404;6;20030619 09:38;;;7;BIMBEEN ST;WAGGA WAGGA;2650;;;20030219;20030307;215000;A;R;RESIDENCE;;CR;AC;0;9487363;
C;575;2695404;6;20030619 09:38;24//12289;
D;575;2695404;6;20030619 09:38;P;;;;;;
D;575;2695404;6;20030619 09:38;P;;;;;;
D;575;2695404;6;20030619 09:38;V;;;;;;
D;575;2695404;6;20030619 09:38;V;;;;;;
B;575;2695836;7;20030619 09:38;;;87;BOURKE ST;WAGGA WAGGA;2650;663.9;M;20020327;20020430;133000;A;R;RESIDENCE;;CM;;0;9482061;
C;575;2695836;7;20030619 09:38;A//35190;
