A;018;20030619 08:57;PDANN;
B;018;390483;1;20030619 08:57;;;34;BARRACK ST;BEGA;2550;765.1;M;20030303;20030321;230000;A;R;RESIDENCE;;QB;AC;0;9482722;
C;018;390483;1;20030619 08:57;14/2/906;
D;018;390483;1;20030619 08:57;P;;;;;;
D;018;390483;1;20030619 08:57;V;;;;;;
B;018;390571;2;20030619 08:57;;;9;BELMORE ST;BEGA;2550;1220;M;20030129;20030314;145000;A;R;RESIDENCE;;QC;AC;0;9460336;
C;018;390571;2;20030619 08:57;2//510614;
D;018;390571;2;20030619 08:57;P;;;;;;
D;018;390571;2;20030619 08:57;V;;;;;;
B;018;391215;3;20030619 08:57;;;144;HIGH ST;BEGA;2550;883;M;20030218;20030307;192000;A;R;RESIDENCE;;QC;AC;0;9471197;
C;018;391215;3;20030619 08:57;23//246883;
D;018;391215;3;20030619 08:57;P;;;;;;
D;018;391215;3;20030619 08:57;P;;;;;;
D;018;391215;3;20030619 08:57;V;;;;;;
D;018;391215;3;20030619 08:57;V;;;;;;
B;018;391601;4;20030619 08:57;;;191;NEWTOWN RD;BEGA;2550;3339;M;20021211;20030307;600000;A;3;MOTEL;;QC;AC;0;9465128;
C;018;391601;4;20030619 08:57;1//662251;
D;018;391601;4;20030619 08:57;P;;;;;;
D;018;391601;4;20030619 08:57;V;;;;;;
B;018;391637;5;20030619 08:57;;;198;NEWTOWN RD;BEGA;2550;1201;M;20030204;20030310;109000;A;R;RESIDENCE;;QC;AC;0;9452379;
C;018;391637;5;20030619 08:57;3//20413;
D;018;391637;5;20030619 08:57;P;;;;;;
D;018;391637;5;20030619 08:57;V;;;;;;
B;018;391857;6;20030619 08:57;;;105;RAWLINSON ST;BEGA;2550;841;M;20020122;20020422;95000;A;R;RESIDENCE;;QC;;0;9460916;
C;018;391857;6;20030619 08:57;18/1/3493;
D;018;391857;6;20030619 08:57;P;;;;;;
D;018;391857;6;20030619 08:57;V;;;;;;
B;018;392318;7;20030619 08:57;;;69;LOFTUS ST;BEMBOKA;2550;1037;M;20020523;20030213;55000;A;3;SHOP;;PF;;0;9407786;
C;018;392318;7;20030619 08:57;1/12/758087;
D;018;392318;7;20030619 08:57;P;;;;;;
D;018;392318;7;20030619 08:57;P;;;;;;
D;018;392318;7;20030619 08:57;V;;;;;;
D;018;392318;7;20030619 08:57;V;;;;;;
B;018;392327;8;20030619 08:57;;;101;LOFTUS ST;BEMBOKA;2550;5982;M;20030129;20030312;92000;A;R;RESIDENCE;;PF;AC;0;9449702;
C;018;392327;8;20030619 08:57;5, 6, 11, 12/14/943;
D;018;392327;8;20030619 08:57;P;;;;;;
D;018;392327;8;20030619 08:57;P;;;;;;
D;018;392327;8;20030619 08:57;V;;;;;;
B;018;392381;9;20030619 08:57;;;;ROBERTSON ST;BEMBOKA;2550;4046;M;20030221;20030313;25000;A;3;;;PF;AV;0;9461337;
C;018;392381;9;20030619 08:57;13, 14/14/943;
D;018;392381;9;20030619 08:57;P;;;;;;
D;018;392381;9;20030619 08:57;P;;;;;;
D;018;392381;9;20030619 08:57;V;;;;;;
D;018;392381;9;20030619 08:57;V;;;;;;
B;018;392656;10;20030619 08:57;;;61;GEORGE ST;BERMAGUI;2546;1012;M;20030117;20030228;158000;A;R;RESIDENCE;;GE;AC;0;9475282;
C;018;392656;10;20030619 08:57;11//23066;
D;018;392656;10;20030619 08:57;P;;;;;;
D;018;392656;10;20030619 08:57;P;;;;;;
D;018;392656;10;20030619 08:57;V;;;;;;
B;018;392665;11;20030619 08:57;;10;39;GEORGE ST;BERMAGUI;2546;;;20021204;20030314;140000;;3;UNIT;10;;XA;0;9475911;
C;018;392665;11;20030619 08:57;10//SP 16445;
D;018;392665;11;20030619 08:57;P;;;;;;
D;018;392665;11;20030619 08:57;P;;;;;;
D;018;392665;11;20030619 08:57;V;;;;;;
B;018;392730;12;20030619 08:57;;;11;HART ST;BERMAGUI;2546;708.8;M;20011221;20020130;175000;A;R;RESIDENCE;;GF;;0;9445024;
C;018;392730;12;20030619 08:57;25//264048;
D;018;392730;12;20030619 08:57;P;;;;;;
D;018;392730;12;20030619 08:57;P;;;;;;
D;018;392730;12;20030619 08:57;V;;;;;;
D;018;392730;12;20030619 08:57;V;;;;;;
B;018;393097;13;20030619 08:57;;;77;OCEAN VIEW DR;BERMAGUI;2546;1125;M;20030128;20030227;84800;A;V;VACANT LAND;;GG;AV;0;9458882;
C;018;393097;13;20030619 08:57;28//834169;
D;018;393097;13;20030619 08:57;P;;;;;;
D;018;393097;13;20030619 08:57;P;;;;;;
D;018;393097;13;20030619 08:57;V;;;;;;
B;018;393320;14;20030619 08:57;;8;3;WAPENGO ST;BERMAGUI;2546;;;20030212;20030310;290000;;3;OFFICE;8;;XA;0;9472917;
C;018;393320;14;20030619 08:57;8//SP 60583;
D;018;393320;14;20030619 08:57;P;;;;;;
D;018;393320;14;20030619 08:57;V;;;;;;
