A;116;20030619 09:05;PDANN;
B;116;1238167;1;20030619 09:05;;;;STATION ST;BOGAN GATE;2876;1012;M;20030121;20030217;500;Z;V;VACANT LAND;;ZB;AV;0;9469367;
C;116;1238167;1;20030619 09:05;17/9/758125;
D;116;1238167;1;20030619 09:05;P;;;;;;
D;116;1238167;1;20030619 09:05;V;;;;;;
B;116;1238833;2;20030619 09:05;;;62;CASWELL ST;PEAK HILL;2869;531.1;M;20021224;20021224;45000;Z;3;SHOP;;ZR;BS;0;9286551;
C;116;1238833;2;20030619 09:05;81//542470;
D;116;1238833;2;20030619 09:05;P;;;;;;
D;116;1238833;2;20030619 09:05;V;;;;;;
B;116;1239214;3;20030619 09:05;;;;SUNNYSIDE;BOGAN GATE;2876;358.2;H;20020220;20030312;140000;R;R;RESIDENCE;;RM;RM;0;9457521;
C;116;1239214;3;20030619 09:05;1//726948 107, 138//752105;
D;116;1239214;3;20030619 09:05;P;;;;;;
D;116;1239214;3;20030619 09:05;P;;;;;;
D;116;1239214;3;20030619 09:05;V;;;;;;
B;116;1239469;4;20030619 09:05;;;;'WILFORD' WILFORD ROAD;TULLAMORE;2874;1036;H;20020726;20021218;650000;R;3;FARM;;RJ;RM;0;9365429;
C;116;1239469;4;20030619 09:05;7, 8//754011;
D;116;1239469;4;20030619 09:05;P;;;;;;
D;116;1239469;4;20030619 09:05;P;;;;;;
D;116;1239469;4;20030619 09:05;V;;;;;;
B;116;1240194;5;20030619 09:05;;;3;ALBERT ST;PARKES;2870;674.3;M;20021217;20030128;132000;Z;R;RESIDENCE;;AF;AC;0;9367453;
C;116;1240194;5;20030619 09:05;1//343174;
D;116;1240194;5;20030619 09:05;P;;;;;;
D;116;1240194;5;20030619 09:05;P;;;;;;
D;116;1240194;5;20030619 09:05;V;;;;;;
D;116;1240194;5;20030619 09:05;V;;;;;;
B;116;1240650;6;20030619 09:05;;;43;BOGAN ST;PARKES;2870;2017.2;M;20021218;20021218;100000;Z;R;RESIDENCE;;BC;BV;0;9296927;
C;116;1240650;6;20030619 09:05;1//323752 PT 2, PT 3/19/758827;
D;116;1240650;6;20030619 09:05;P;;;;;;
D;116;1240650;6;20030619 09:05;V;;;;;;
D;116;1240650;6;20030619 09:05;V;;;;;;
D;116;1240650;6;20030619 09:05;V;;;;;;
B;116;1241204;7;20030619 09:05;;;322;CLARINDA ST;PARKES;2870;1817.6;M;20021218;20021218;100000;Z;R;RESIDENCE;;BA;BV;0;9296927;
C;116;1241204;7;20030619 09:05;1, 2, 3, 4//12305 1//327758 10/19/758827;
D;116;1241204;7;20030619 09:05;P;;;;;;
D;116;1241204;7;20030619 09:05;V;;;;;;
D;116;1241204;7;20030619 09:05;V;;;;;;
D;116;1241204;7;20030619 09:05;V;;;;;;
B;116;1241685;8;20030619 09:05;;;68;CURRAJONG ST;PARKES;2870;1948.5;M;20030123;20030303;105000;Z;R;RESIDENCE;;AL;AC;0;9452189;
C;116;1241685;8;20030619 09:05;2//240090;
D;116;1241685;8;20030619 09:05;P;;;;;;
D;116;1241685;8;20030619 09:05;V;;;;;;
B;116;1242403;9;20030619 09:05;;2;4;FRIENDSHIP PL;PARKES;2870;;;20011211;20030204;133000;;3;UNIT;2;;XA;0;9452099;
