A;RTSALEDATA;085;20250210 01:01;VALNET;
B;085;4046607;1;20250210 01:01;;606;9;MAFEKING AVE;LANE COVE;2066;124;M;20241223;20250203;1000000;;R;RESIDENCE;55;;;0;AU799271;
C;085;4046607;1;20250210 01:01;55/SP95880;
D;085;4046607;1;20250210 01:01;P;;;;;;
D;085;4046607;1;20250210 01:01;P;;;;;;
D;085;4046607;1;20250210 01:01;V;;;;;;
B;085;4573746;2;20250210 01:01;;11;28;MINDARIE ST;LANE COVE NORTH;2066;77;M;20241216;20250131;735000;;R;RESIDENCE;18;;;0;AU794719;
C;085;4573746;2;20250210 01:01;18/SP108243;
D;085;4573746;2;20250210 01:01;P;;;;;;
D;085;4573746;2;20250210 01:01;V;;;;;;
B;085;721807;3;20250210 01:01;;9;302;BURNS BAY RD;LANE COVE;2066;;;20241220;20250131;962500;;R;RESIDENCE;9;;;0;AU793316;
C;085;721807;3;20250210 01:01;9/SP15299;
D;085;721807;3;20250210 01:01;P;;;;;;
D;085;721807;3;20250210 01:01;V;;;;;;
B;085;723385;4;20250210 01:01;;;67;CENTENNIAL AVE;LANE COVE WEST;2066;695.6;M;20241113;20250205;3000000;R2;R;RESIDENCE;;RAF;;0;AU805029;
C;085;723385;4;20250210 01:01;27/9653;
D;085;723385;4;20250210 01:01;P;;;;;;
D;085;723385;4;20250210 01:01;P;;;;;;
D;085;723385;4;20250210 01:01;P;;;;;;
D;085;723385;4;20250210 01:01;V;;;;;;
D;085;723385;4;20250210 01:01;V;;;;;;
B;085;728991;5;20250210 01:01;;;40;LOWER SERPENTINE RD;GREENWICH;2065;1296;M;20250109;20250130;16250000;R2;R;RESIDENCE;;RAW;;0;AU789618;
C;085;728991;5;20250210 01:01;B/358245;
D;085;728991;5;20250210 01:01;P;;;;;;
D;085;728991;5;20250210 01:01;V;;;;;;
B;085;734512;6;20250210 01:01;;;6;YARRANDI PL;LONGUEVILLE;2066;575.4;M;20241105;20250205;6710000;R2;R;RESIDENCE;;RAC;;0;AU805596;
C;085;734512;6;20250210 01:01;7/30799;
D;085;734512;6;20250210 01:01;P;;;;;;
D;085;734512;6;20250210 01:01;V;;;;;;
B;085;723721;7;20250210 01:01;;;36 C;COLLEGE RD S;RIVERVIEW;2066;812.3;M;20241204;20250131;2578000;R2;R;RESIDENCE;;RAB;;0;AU795302;
C;085;723721;7;20250210 01:01;2/563186;
D;085;723721;7;20250210 01:01;P;;;;;;
D;085;723721;7;20250210 01:01;P;;;;;;
D;085;723721;7;20250210 01:01;V;;;;;;
Z;35;7;7;19;
