A;RTSALEDATA;051;20250623 01:07;VALNET;
B;051;3449495;1;20250623 01:07;;;21;AVA CT;TOCUMWAL;2714;1.112;H;20250516;20250616;1050000;R5;R;RESIDENCE;;RR1;;;AV152429;
C;051;3449495;1;20250623 01:07;25/270154;
D;051;3449495;1;20250623 01:07;P;;;;;;
D;051;3449495;1;20250623 01:07;V;;;;;;
D;051;3449495;1;20250623 01:07;V;;;;;;
B;051;506140;2;20250623 01:07;;;63;WELLS ST;FINLEY;2713;1100;M;20250519;20250618;308500;RU5;R;RESIDENCE;;FR1;;;AV158914;
C;051;506140;2;20250623 01:07;4/547150;
D;051;506140;2;20250623 01:07;P;;;;;;
D;051;506140;2;20250623 01:07;P;;;;;;
D;051;506140;2;20250623 01:07;V;;;;;;
B;051;506256;3;20250623 01:07;;;94;WOLLAMAI ST;FINLEY;2713;1211;M;20250616;20250619;500000;RU5;R;RESIDENCE;;FR1;;;AV163174;
C;051;506256;3;20250623 01:07;75/703620;
D;051;506256;3;20250623 01:07;P;;;;;;
D;051;506256;3;20250623 01:07;P;;;;;;
D;051;506256;3;20250623 01:07;V;;;;;;
B;051;506620;4;20250623 01:07;;;42;CORCORAN ST;BERRIGAN;2712;2017;M;20250526;20250613;260000;RU5;R;RESIDENCE;;BR1;;;AV144124;
C;051;506620;4;20250623 01:07;37/B/2425;
D;051;506620;4;20250623 01:07;P;;;;;;
D;051;506620;4;20250623 01:07;V;;;;;;
B;051;507355;5;20250623 01:07;;;40;MARIAN DR;TOCUMWAL;2714;5432;M;20250416;20250616;890000;R5;R;RESIDENCE;;RR1;;;AV152454;
C;051;507355;5;20250623 01:07;64/789897;
D;051;507355;5;20250623 01:07;P;;;;;;
D;051;507355;5;20250623 01:07;P;;;;;;
D;051;507355;5;20250623 01:07;V;;;;;;
D;051;507355;5;20250623 01:07;V;;;;;;
B;051;507437;6;20250623 01:07;;;3;COBRAM ST;TOCUMWAL;2714;2022;M;20250514;20250616;675000;RU5;R;RESIDENCE;;TR1;;;AV152509;
C;051;507437;6;20250623 01:07;1, 2/793917;
D;051;507437;6;20250623 01:07;P;;;;;;
D;051;507437;6;20250623 01:07;P;;;;;;
D;051;507437;6;20250623 01:07;V;;;;;;
Z;32;6;6;18;
