A;140;20020603 10:21;PTHIRLWELL;
B;140;1458341;1;20020603 10:22;;;64;AMY RD;RIVERWOOD;2210;493.2;M;20020308;20020416;375000;A;R;RESIDENCE;;XM;;;8614073;
C;140;1458341;1;20020603 10:22;1//230524;
D;140;1458341;1;20020603 10:22;P;;;;;;
D;140;1458341;1;20020603 10:22;P;;;;;;
D;140;1458341;1;20020603 10:22;V;;;;;;
B;140;1458419;2;20020603 10:22;;3;31;ANDERSON RD;MORTDALE;2223;;;20020319;20020501;392000;;R;RESIDENCE;3;;;;8607193;
C;140;1458419;2;20020603 10:22;3//SP 54543;
D;140;1458419;2;20020603 10:22;P;;;;;;
D;140;1458419;2;20020603 10:22;V;;;;;;
D;140;1458419;2;20020603 10:22;V;;;;;;
B;140;1458472;3;20020603 10:22;;;3;ANNIE ST;HURSTVILLE;2220;;;20020501;20020501;153333;A;R;RESIDENCE;;XC;;;8554478;
C;140;1458472;3;20020603 10:22;95//11970;
D;140;1458472;3;20020603 10:22;P;;;;;;
D;140;1458472;3;20020603 10:22;P;;;;;;
B;140;1458518;4;20020603 10:22;;2;19;APSLEY ST;PENSHURST;2222;;;20020328;20020509;230000;;R;RESIDENCE;2;;;;8623563;
C;140;1458518;4;20020603 10:22;2//6230;
D;140;1458518;4;20020603 10:22;P;;;;;;
D;140;1458518;4;20020603 10:22;V;;;;;;
D;140;1458518;4;20020603 10:22;V;;;;;;
B;140;1458573;5;20020603 10:22;;3;1;APSLEY ST;PENSHURST;2222;;;20020316;20020429;312000;;R;RESIDENCE;3;;;;8593402;
C;140;1458573;5;20020603 10:22;3//62156;
D;140;1458573;5;20020603 10:22;P;;;;;;
D;140;1458573;5;20020603 10:22;V;;;;;;
D;140;1458573;5;20020603 10:22;V;;;;;;
B;140;1459063;6;20020603 10:22;;;18;AUSTIN AVE;BEVERLY HILLS;2209;480.6;M;20020225;20020418;463000;A;V;VACANT LAND;;XF;;;8557517;
C;140;1459063;6;20020603 10:22;23//29949;
