A;240;20011109 15:04;CDIXON;
B;240;2637132;1;20011109 15:04;;;34;BOBS ST;GILGANDRA;2827;941.4;M;20010808;20010907;45000;Z;R;RESIDENCE;;AB;;;7963772;
C;240;2637132;1;20011109 15:04;321//702586;
D;240;2637132;1;20011109 15:04;P;;;;;;
D;240;2637132;1;20011109 15:04;V;;;;;;
D;240;2637132;1;20011109 15:04;V;;;;;;
B;240;2637187;2;20011109 15:04;;;28;BUTLER DR;GILGANDRA;2827;3504;M;20010822;20010921;172000;Z;R;RESIDENCE;;AA;;;7973302;
C;240;2637187;2;20011109 15:04;3//792959;
D;240;2637187;2;20011109 15:04;P;;;;;;
D;240;2637187;2;20011109 15:04;P;;;;;;
D;240;2637187;2;20011109 15:04;V;;;;;;
B;240;2638080;3;20011109 15:04;;;218;WARREN RD;GILGANDRA;2827;1012;M;20010813;20010913;74000;Z;R;RESIDENCE;;AB;;;7975054;
C;240;2638080;3;20011109 15:04;34/5/6698;
D;240;2638080;3;20011109 15:04;P;;;;;;
D;240;2638080;3;20011109 15:04;P;;;;;;
D;240;2638080;3;20011109 15:04;V;;;;;;
B;240;2639179;4;20011109 15:04;;;173;FISHERS ACCS;MENDOORAN;2842;124.1;H;20010621;20010703;99000;R;3;FARM;;FC;;;7898048;
C;240;2639179;4;20011109 15:04;54, 56, 57//753404;
D;240;2639179;4;20011109 15:04;P;;;;;;
D;240;2639179;4;20011109 15:04;V;;;;;;
Z;21;4;4;11;
