A;035;20020603 09:50;PTHIRLWELL;
B;035;446095;1;20020603 09:50;;;;MILLENDALE RD;WINDELLAMA;2580;42.8;H;20020318;20020429;70000;R;V;VACANT LAND;;RJ;;;8562283;
C;035;446095;1;20020603 09:50;41//1006095;
D;035;446095;1;20020603 09:50;P;;;;;;
D;035;446095;1;20020603 09:50;P;;;;;;
D;035;446095;1;20020603 09:50;V;;;;;;
B;035;446165;2;20020603 09:50;;;;PH BORO;WINDELLAMA;2580;91.1;H;20020315;20020426;200000;R;R;RESIDENCE;;FJ;;;8557485;
C;035;446165;2;20020603 09:50;5//597686;
D;035;446165;2;20020603 09:50;P;;;;;;
D;035;446165;2;20020603 09:50;P;;;;;;
D;035;446165;2;20020603 09:50;V;;;;;;
B;035;446187;3;20020603 09:50;;;;PH BORO;WINDELLAMA;2580;44.56;H;20020129;20020419;84000;R;R;RESIDENCE;;RJ;;;8593460;
C;035;446187;3;20020603 09:50;4//262379;
D;035;446187;3;20020603 09:50;P;;;;;;
D;035;446187;3;20020603 09:50;P;;;;;;
D;035;446187;3;20020603 09:50;P;;;;;;
D;035;446187;3;20020603 09:50;P;;;;;;
D;035;446187;3;20020603 09:50;V;;;;;;
B;035;446494;4;20020603 09:50;;;;PH BUMBALLA;TALLONG;2579;10.56;H;20020220;20020520;286000;R;R;RESIDENCE;;HD;;;8631768;
C;035;446494;4;20020603 09:50;1//819200;
D;035;446494;4;20020603 09:50;P;;;;;;
D;035;446494;4;20020603 09:50;V;;;;;;
D;035;446494;4;20020603 09:50;V;;;;;;
B;035;446502;5;20020603 09:50;;;;PH BUMBALLA;TALLONG;2579;44.94;H;20020415;20020503;150000;R;3;;;RD;;;8563998;
C;035;446502;5;20020603 09:50;8//868648;
D;035;446502;5;20020603 09:50;P;;;;;;
D;035;446502;5;20020603 09:50;P;;;;;;
D;035;446502;5;20020603 09:50;V;;;;;;
B;035;446503;6;20020603 09:50;;;;PH BUMBALLA;TALLONG;2579;41.91;H;20020411;20020517;155000;R;V;VACANT LAND;;RD;;;8633516;
C;035;446503;6;20020603 09:50;9//868648;
D;035;446503;6;20020603 09:50;P;;;;;;
D;035;446503;6;20020603 09:50;V;;;;;;
B;035;446538;7;20020603 09:50;;;;PH BUMBALLA;TALLONG;2579;10.12;H;20020314;20020416;310000;R;R;RESIDENCE;;HD;;;8586157;
C;035;446538;7;20020603 09:50;11//247519;
D;035;446538;7;20020603 09:50;P;;;;;;
D;035;446538;7;20020603 09:50;P;;;;;;
D;035;446538;7;20020603 09:50;V;;;;;;
B;035;446846;8;20020603 09:50;;;;PH BANNABY;WOMBEYAN CAVES;2580;10.13;H;20020423;20020517;169000;R;R;RESIDENCE;;HA;;;8626468;
C;035;446846;8;20020603 09:50;5//248502;
D;035;446846;8;20020603 09:50;P;;;;;;
D;035;446846;8;20020603 09:50;P;;;;;;
D;035;446846;8;20020603 09:50;V;;;;;;
B;035;447074;9;20020603 09:50;;;;PH CULLULLA;WINDELLAMA;2580;12.14;H;20020301;20020415;49000;R;V;VACANT LAND;;HJ;;;8583438;
C;035;447074;9;20020603 09:50;12//750012;
D;035;447074;9;20020603 09:50;P;;;;;;
D;035;447074;9;20020603 09:50;P;;;;;;
D;035;447074;9;20020603 09:50;V;;;;;;
B;035;447125;10;20020603 09:50;;;949;CULLULLA RD;MAYFIELD;2580;40.04;H;20020409;20020506;108500;R;V;VACANT LAND;;RJ;;;8599835;
