A;214;20020102 13:48;PTHIRLWELL;
B;214;2152481;1;20020102 13:49;;;36;ABIGAIL ST;SEVEN HILLS;2147;809.4;M;20010925;20011128;130000;A;R;RESIDENCE;;DA;;;8169449;
C;214;2152481;1;20020102 13:49;8/13/2360;
D;214;2152481;1;20020102 13:49;P;;;;;;
D;214;2152481;1;20020102 13:49;V;;;;;;
D;214;2152481;1;20020102 13:49;V;;;;;;
B;214;2152600;2;20020102 13:49;;9;25;ACROPOLIS AVE;ROOTY HILL;2766;;;20011005;20011115;187500;;R;RESIDENCE;9;;;;8159431;
C;214;2152600;2;20020102 13:49;9//SP 44508;
D;214;2152600;2;20020102 13:49;P;;;;;;
D;214;2152600;2;20020102 13:49;V;;;;;;
B;214;2152672;3;20020102 13:49;;;25;ACUBA GR;QUAKERS HILL;2763;549;M;20011127;20011207;197000;A;R;RESIDENCE;;DS;;;8206656;
C;214;2152672;3;20020102 13:49;91//731220;
D;214;2152672;3;20020102 13:49;P;;;;;;
D;214;2152672;3;20020102 13:49;P;;;;;;
D;214;2152672;3;20020102 13:49;V;;;;;;
B;214;2153114;4;20020102 13:49;;;26;AILSA PL;RIVERSTONE;2765;570.2;M;20011020;20011205;269000;A;R;RESIDENCE;;EC;;;8206127;
C;214;2153114;4;20020102 13:49;15//262486;
D;214;2153114;4;20020102 13:49;P;;;;;;
D;214;2153114;4;20020102 13:49;P;;;;;;
D;214;2153114;4;20020102 13:49;V;;;;;;
B;214;2153180;5;20020102 13:49;;;1;AITAPE CRES;WHALAN;2770;575.4;M;20011030;20011211;135000;A;R;RESIDENCE;;EB;;;8204653;
C;214;2153180;5;20020102 13:49;275//233165;
D;214;2153180;5;20020102 13:49;P;;;;;;
D;214;2153180;5;20020102 13:49;V;;;;;;
B;214;2153591;6;20020102 13:49;;;3;ALEXANDRA PL;GLENDENNING;2761;450.3;M;20011011;20011127;210000;A;R;RESIDENCE;;DX;;;8164807;
C;214;2153591;6;20020102 13:49;15//825563;
D;214;2153591;6;20020102 13:49;P;;;;;;
D;214;2153591;6;20020102 13:49;V;;;;;;
B;214;2153636;7;20020102 13:49;;;51;ALFORD ST;QUAKERS HILL;2763;679;M;20010323;20010504;199000;A;R;RESIDENCE;;DT;;;7607768;
C;214;2153636;7;20020102 13:49;2//616247;
D;214;2153636;7;20020102 13:49;P;;;;;;
D;214;2153636;7;20020102 13:49;V;;;;;;
B;214;2153794;8;20020102 13:49;;;27;ALICANTE ST;MINCHINBURY;2770;616;M;20010320;20010427;278500;A;R;RESIDENCE;;DZ;AC;;7590769;
C;214;2153794;8;20020102 13:49;1015//263722;
D;214;2153794;8;20020102 13:49;P;;;;;;
D;214;2153794;8;20020102 13:49;V;;;;;;
B;214;2153809;9;20020102 13:49;;;22;ALICE ST;SEVEN HILLS;2147;;;20010913;20011206;249000;A;R;RESIDENCE;;DA;;;8202559;
C;214;2153809;9;20020102 13:49;14//14294;
D;214;2153809;9;20020102 13:49;P;;;;;;
D;214;2153809;9;20020102 13:49;P;;;;;;
D;214;2153809;9;20020102 13:49;P;;;;;;
D;214;2153809;9;20020102 13:49;V;;;;;;
B;214;2153830;10;20020102 13:49;;;74;ALICE ST;ROOTY HILL;2766;556.4;M;20011016;20011127;280000;A;R;RESIDENCE;;DY;;;8201611;
C;214;2153830;10;20020102 13:49;220//243557;
D;214;2153830;10;20020102 13:49;P;;;;;;
D;214;2153830;10;20020102 13:49;P;;;;;;
D;214;2153830;10;20020102 13:49;V;;;;;;
