A;255;20011109 12:48;CDIXON;
B;255;2685831;1;20011109 12:48;;;9;PITMAN AVE;BURONGA;2739;986.4;M;20010829;20010917;25000;A;V;VACANT LAND;;AA;;;7967693;
C;255;2685831;1;20011109 12:48;911//756961;
D;255;2685831;1;20011109 12:48;P;;;;;;
D;255;2685831;1;20011109 12:48;V;;;;;;
B;255;2685862;2;20011109 12:48;;;13;ROSE ST;BURONGA;2739;992.7;M;20010717;20010817;73000;A;R;RESIDENCE;;AA;;;7924807;
C;255;2685862;2;20011109 12:48;731//756961;
D;255;2685862;2;20011109 12:48;P;;;;;;
D;255;2685862;2;20011109 12:48;V;;;;;;
B;255;2686048;3;20011109 12:48;;;;SUMMER DR;BURONGA;2739;1015;M;20010808;20010907;132680;A;R;RESIDENCE;;AA;;;7964280;
C;255;2686048;3;20011109 12:48;13//1000198;
D;255;2686048;3;20011109 12:48;P;;;;;;
D;255;2686048;3;20011109 12:48;P;;;;;;
D;255;2686048;3;20011109 12:48;V;;;;;;
B;255;2686144;4;20011109 12:48;;;15;DEVENPORT ST;DARETON;2717;1271;M;20010727;20010903;55000;A;R;RESIDENCE;;AJ;;;7934762;
C;255;2686144;4;20011109 12:48;8, 9/12/758338;
D;255;2686144;4;20011109 12:48;P;;;;;;
D;255;2686144;4;20011109 12:48;P;;;;;;
D;255;2686144;4;20011109 12:48;V;;;;;;
B;255;2686175;5;20011109 12:48;;;8;HUME ST;DARETON;2717;752.5;M;20010619;20010731;80000;A;R;RESIDENCE;;AJ;;;7921290;
C;255;2686175;5;20011109 12:48;4/5/758338;
D;255;2686175;5;20011109 12:48;P;;;;;;
D;255;2686175;5;20011109 12:48;P;;;;;;
D;255;2686175;5;20011109 12:48;V;;;;;;
B;255;2686242;6;20011109 12:48;;;36;NEILPO ST;DARETON;2717;923.2;M;20010530;20010705;35000;A;R;RESIDENCE;;AJ;;;7970416;
C;255;2686242;6;20011109 12:48;15/11/758338;
D;255;2686242;6;20011109 12:48;P;;;;;;
D;255;2686242;6;20011109 12:48;V;;;;;;
B;255;2686620;7;20011109 12:48;;;106;WOOD ST;GOLGOL;2738;1794;M;20010720;20010816;173000;A;R;RESIDENCE;;AV;;;7951199;
C;255;2686620;7;20011109 12:48;5//258510;
D;255;2686620;7;20011109 12:48;P;;;;;;
D;255;2686620;7;20011109 12:48;P;;;;;;
D;255;2686620;7;20011109 12:48;V;;;;;;
D;255;2686620;7;20011109 12:48;V;;;;;;
B;255;2686629;8;20011109 12:48;;;;WOOD ST;GOL GOL;2738;1262;M;20010717;20010914;57500;A;V;VACANT LAND;;AV;;;7981274;
C;255;2686629;8;20011109 12:48;51//1008925;
D;255;2686629;8;20011109 12:48;P;;;;;;
D;255;2686629;8;20011109 12:48;V;;;;;;
B;255;2686638;9;20011109 12:48;;;;WOOD ST;GOL GOL;2738;1703;M;20010829;20010917;45000;A;V;VACANT LAND;;AV;;;7970146;
C;255;2686638;9;20011109 12:48;17//877197;
D;255;2686638;9;20011109 12:48;P;;;;;;
D;255;2686638;9;20011109 12:48;V;;;;;;
B;255;2686767;10;20011109 12:48;;;100;ADAMS ST;WENTWORTH;2648;809.3;M;20010725;20010824;60000;A;R;RESIDENCE;;AL;;;7924989;
C;255;2686767;10;20011109 12:48;8//589698;
D;255;2686767;10;20011109 12:48;P;;;;;;
D;255;2686767;10;20011109 12:48;P;;;;;;
D;255;2686767;10;20011109 12:48;V;;;;;;
B;255;2686876;11;20011109 12:48;;;99;BEVERLEY ST;WENTWORTH;2648;834.7;M;20010707;20010818;56000;A;R;RESIDENCE;;AL;;;7909187;
C;255;2686876;11;20011109 12:48;26//25674;
D;255;2686876;11;20011109 12:48;P;;;;;;
D;255;2686876;11;20011109 12:48;P;;;;;;
D;255;2686876;11;20011109 12:48;V;;;;;;
B;255;2687202;12;20011109 12:48;;2;15;RYDER CRES;WENTWORTH;2648;;;20010807;20010816;69950;;3;HOME UNIT;2;;;;7921927;
C;255;2687202;12;20011109 12:48;2//SP 51253;
D;255;2687202;12;20011109 12:48;P;;;;;;
D;255;2687202;12;20011109 12:48;V;;;;;;
D;255;2687202;12;20011109 12:48;V;;;;;;
B;255;2687318;13;20011109 12:48;;;67;WILLIAM ST;WENTWORTH;2648;1012;M;20010620;20010806;68000;A;R;RESIDENCE;;AL;;;7933528;
C;255;2687318;13;20011109 12:48;156//756994;
D;255;2687318;13;20011109 12:48;P;;;;;;
D;255;2687318;13;20011109 12:48;V;;;;;;
B;255;2688093;14;20011109 12:48;;;;RIVER RD;POMONA;2648;6.7;H;20010704;20010803;98000;R;3;FARM;;AS;;;7900275;
C;255;2688093;14;20011109 12:48;2, 3//546441;
D;255;2688093;14;20011109 12:48;P;;;;;;
D;255;2688093;14;20011109 12:48;P;;;;;;
D;255;2688093;14;20011109 12:48;V;;;;;;
D;255;2688093;14;20011109 12:48;V;;;;;;
B;255;2688106;15;20011109 12:48;;;;POMONA TRUST DIST;POMONA;2648;11.204;H;20010725;20010914;107500;R;3;FARM;;AS;;;7964752;
C;255;2688106;15;20011109 12:48;4//546441 3//789452;
D;255;2688106;15;20011109 12:48;P;;;;;;
D;255;2688106;15;20011109 12:48;P;;;;;;
D;255;2688106;15;20011109 12:48;V;;;;;;
D;255;2688106;15;20011109 12:48;V;;;;;;
B;255;2830969;16;20011109 12:48;;;;HIGHDARLING RD;WENTWORTH;2648;5851;H;20000619;20010712;289156;;R;RESIDENCE;;;;;7968199;
C;255;2830969;16;20011109 12:48;2//1028457;
D;255;2830969;16;20011109 12:48;P;;;;;;
D;255;2830969;16;20011109 12:48;P;;;;;;
D;255;2830969;16;20011109 12:48;V;;;;;;
B;255;2846712;17;20011109 12:48;;;;THE COBB CO WAY;GOL GOL;2738;5000;M;20010711;20010815;58000;;R;RESIDENCE;;;;;7901163;
C;255;2846712;17;20011109 12:48;32//1025499;
D;255;2846712;17;20011109 12:48;P;;;;;;
D;255;2846712;17;20011109 12:48;P;;;;;;
D;255;2846712;17;20011109 12:48;V;;;;;;
B;255;2849671;18;20011109 12:48;;;;;GOL GOL;2738;;;20010725;20010831;32000;;V;VACANT LAND;;;;;7935677;
C;255;2849671;18;20011109 12:48;2//1032046;
D;255;2849671;18;20011109 12:48;P;;;;;;
D;255;2849671;18;20011109 12:48;V;;;;;;
D;255;2849671;18;20011109 12:48;V;;;;;;
Z;89;18;18;51;
