A;069;20030619 08:58;PDANN;
B;069;547186;1;20030619 08:58;;;;PH COLARAGANG;DARLINGTON POINT;2706;2023;M;20030115;20030212;105000;Z;R;RESIDENCE;;VP;AC;0;9482069;
C;069;547186;1;20030619 08:58;2/9/758340;
D;069;547186;1;20030619 08:58;P;;;;;;
D;069;547186;1;20030619 08:58;V;;;;;;
D;069;547186;1;20030619 08:58;V;;;;;;
Z;7;1;1;3;
