A;232;20030619 09:37;PDANN;
B;232;2610235;1;20030619 09:37;;;LOT791;MOONAGEE ROAD;NYNGAN;2825;68.7;H;20021128;20030115;135000;R;R;RESIDENCE;;UB;RF;0;9460808;
C;232;2610235;1;20030619 09:37;791//1012070;
D;232;2610235;1;20030619 09:37;P;;;;;;
D;232;2610235;1;20030619 09:37;P;;;;;;
D;232;2610235;1;20030619 09:37;V;;;;;;
B;232;2611533;2;20030619 09:37;;;19;PANGEE ST;NYNGAN;2825;1012;M;20030123;20030306;58000;A;R;RESIDENCE;;XS;AC;0;9454089;
C;232;2611533;2;20030619 09:37;A//411736;
D;232;2611533;2;20030619 09:37;P;;;;;;
D;232;2611533;2;20030619 09:37;V;;;;;;
D;232;2611533;2;20030619 09:37;V;;;;;;
B;232;2612004;3;20030619 09:37;;;;BUCKAROO;COOLABAH;2825;8288;H;20020604;20020724;200000;R;3;FARMING LAND;;WA;RM;0;8892295;
C;232;2612004;3;20030619 09:37;6056//768913 6060//768917 Western Land Lease 1439 Western Land Lease 1;
C;232;2612004;3;20030619 09:37;457;
D;232;2612004;3;20030619 09:37;P;;;;;;
D;232;2612004;3;20030619 09:37;P;;;;;;
D;232;2612004;3;20030619 09:37;V;;;;;;
Z;18;3;4;9;
