A;135;20030619 09:06;PDANN;
B;135;1308017;1;20030619 09:06;;;90;ADDERLEY ST;AUBURN;2144;442.6;M;20030113;20030224;380000;I;R;RESIDENCE;;IQ;;0;9451981;
C;135;1308017;1;20030619 09:06;21//17598;
D;135;1308017;1;20030619 09:06;P;;;;;;
D;135;1308017;1;20030619 09:06;V;;;;;;
B;135;1308018;2;20030619 09:06;;;88;ADDERLEY ST;AUBURN;2144;442.6;M;20030113;20030224;380000;I;R;RESIDENCE;;IQ;;0;9451861;
C;135;1308018;2;20030619 09:06;20//17598;
D;135;1308018;2;20030619 09:06;P;;;;;;
D;135;1308018;2;20030619 09:06;V;;;;;;
B;135;1308147;3;20030619 09:06;;;2;ALI PDE;NEWINGTON;2127;195.5;M;20030130;20030313;550000;A;R;RESIDENCE;;HF;;0;9454631;
C;135;1308147;3;20030619 09:06;177//270207;
D;135;1308147;3;20030619 09:06;P;;;;;;
D;135;1308147;3;20030619 09:06;V;;;;;;
B;135;1308369;4;20030619 09:06;;1;50;AMY ST;REGENTS PARK;2143;;;20030116;20030317;210000;;R;RESIDENCE;1;;;0;9467331;
C;135;1308369;4;20030619 09:06;1//SP 55308;
D;135;1308369;4;20030619 09:06;P;;;;;;
D;135;1308369;4;20030619 09:06;V;;;;;;
B;135;1308461;5;20030619 09:06;;;118;AMY ST;REGENTS PARK;2143;;;20030131;20030314;480000;A;R;RESIDENCE;;HE;;0;9450484;
C;135;1308461;5;20030619 09:06;37//10575;
D;135;1308461;5;20030619 09:06;P;;;;;;
D;135;1308461;5;20030619 09:06;P;;;;;;
D;135;1308461;5;20030619 09:06;V;;;;;;
B;135;1308705;6;20030619 09:06;;;43;ASQUITH ST;AUBURN;2144;;;20021022;20030320;315000;A;R;RESIDENCE;;HA;;0;9469813;
C;135;1308705;6;20030619 09:06;38//6299;
D;135;1308705;6;20030619 09:06;P;;;;;;
D;135;1308705;6;20030619 09:06;P;;;;;;
D;135;1308705;6;20030619 09:06;V;;;;;;
