A;RTSALEDATA;259;20250120 01:09;VALNET;
B;259;333716;1;20250120 01:09;;;47;BAREGA CL;BUFF POINT;2262;328.4;M;20241213;20250110;670000;R2;R;RESIDENCE;;WHE;;0;AU737891;
C;259;333716;1;20250120 01:09;4071/837259;
D;259;333716;1;20250120 01:09;P;;;;;;
D;259;333716;1;20250120 01:09;V;;;;;;
D;259;333716;1;20250120 01:09;V;;;;;;
B;259;333816;2;20250120 01:09;;;76;BARKER AVE;SAN REMO;2262;461.6;M;20241022;20250109;754000;R2;R;RESIDENCE;;WGY;;0;AU735614;
C;259;333816;2;20250120 01:09;265/30316;
D;259;333816;2;20250120 01:09;P;;;;;;
D;259;333816;2;20250120 01:09;P;;;;;;
D;259;333816;2;20250120 01:09;V;;;;;;
B;259;336407;3;20250120 01:09;;;35;BLUERIDGE DR;BLUE HAVEN;2262;434.2;M;20241112;20250110;670000;R1;R;RESIDENCE;;WFP;;0;AU737336;
C;259;336407;3;20250120 01:09;209/875987;
D;259;336407;3;20250120 01:09;P;;;;;;
D;259;336407;3;20250120 01:09;P;;;;;;
D;259;336407;3;20250120 01:09;V;;;;;;
D;259;336407;3;20250120 01:09;V;;;;;;
B;259;331283;4;20250120 01:09;;9;16;ALEX CL;OURIMBAH;2258;;;20241110;20250109;660000;;R;RESIDENCE;9;;;0;AU735408;
C;259;331283;4;20250120 01:09;9/SP40364;
D;259;331283;4;20250120 01:09;P;;;;;;
D;259;331283;4;20250120 01:09;P;;;;;;
D;259;331283;4;20250120 01:09;V;;;;;;
D;259;331283;4;20250120 01:09;V;;;;;;
B;259;336871;5;20250120 01:09;;;61;BOONDILLA RD;BLUE BAY;2261;436.3;M;20241001;20250115;1780000;R1;R;RESIDENCE;;WFB;;0;AU751213;
C;259;336871;5;20250120 01:09;A/396598;
D;259;336871;5;20250120 01:09;P;;;;;;
D;259;336871;5;20250120 01:09;P;;;;;;
D;259;336871;5;20250120 01:09;P;;;;;;
D;259;336871;5;20250120 01:09;V;;;;;;
D;259;336871;5;20250120 01:09;V;;;;;;
B;259;334632;6;20250120 01:09;;;5;BAYNTON ST;NORAH HEAD;2263;605.7;M;20241116;20250113;1250000;R2;R;RESIDENCE;;WHH;;0;AU740298;
C;259;334632;6;20250120 01:09;1/45590;
D;259;334632;6;20250120 01:09;P;;;;;;
D;259;334632;6;20250120 01:09;P;;;;;;
D;259;334632;6;20250120 01:09;V;;;;;;
D;259;334632;6;20250120 01:09;V;;;;;;
B;259;335647;7;20250120 01:09;;;68;BEULAH RD;NORAVILLE;2263;486.9;M;20241029;20250113;1150000;R2;R;RESIDENCE;;WHH;;0;AU740297;
C;259;335647;7;20250120 01:09;20/27229;
D;259;335647;7;20250120 01:09;P;;;;;;
D;259;335647;7;20250120 01:09;P;;;;;;
D;259;335647;7;20250120 01:09;V;;;;;;
D;259;335647;7;20250120 01:09;V;;;;;;
B;259;333009;8;20250120 01:09;;;41;ASTON WILDE AVE;CHITTAWAY BAY;2261;650;M;20241014;20250109;1050000;R2;R;RESIDENCE;;WGH;;0;AU735094;
C;259;333009;8;20250120 01:09;96/802484;
D;259;333009;8;20250120 01:09;P;;;;;;
D;259;333009;8;20250120 01:09;P;;;;;;
D;259;333009;8;20250120 01:09;V;;;;;;
B;259;335734;9;20250120 01:09;;10;10;BIAS AVE;BATEAU BAY;2261;;;20241220;20250115;470000;;R;RESIDENCE;10;;;0;AU746944;
C;259;335734;9;20250120 01:09;10/SP22834;
D;259;335734;9;20250120 01:09;P;;;;;;
D;259;335734;9;20250120 01:09;V;;;;;;
D;259;335734;9;20250120 01:09;V;;;;;;
B;259;349754;10;20250120 01:09;;;234;GEOFFREY RD;CHITTAWAY POINT;2261;796.7;M;20241127;20250110;1963000;R2;R;RESIDENCE;;WWC;;0;AU738588;
C;259;349754;10;20250120 01:09;111/11039;
D;259;349754;10;20250120 01:09;P;;;;;;
D;259;349754;10;20250120 01:09;V;;;;;;
D;259;349754;10;20250120 01:09;V;;;;;;
